child_id,timepoint_norm,n_segments,status
K7C7T5A2H9,36_month,18,ok
L0B0Q5O3Q3,14_month,49,ok
L0B0Q5O3Q3,36_month,163,ok
L0C6T6H2C6,14_month,10,ok
L0C6T6H2C6,36_month,17,ok
L3F0P2N3D1,14_month,3,ok
L3F0P2N3D1,36_month,11,ok
L4K0P3T4Q8,14_month,12,ok
L4K0P3T4Q8,36_month,21,ok
L4M1H7J7G3,14_month,42,ok
L4M1H7J7G3,36_month,61,ok
L4M8P2T7S0,14_month,23,ok
L4M8P2T7S0,36_month,53,ok
L5Q0Z1W8S2,14_month,1,ok
L5V8G4A3K7,14_month,14,ok
L6F2P7K8P1,14_month,15,ok
L6F2P7K8P1,36_month,11,ok
L7Z6Q2U6Y6,36_month,17,ok
M2N1C8G1C8,14_month,1,ok
M2N1C8G1C8,36_month,1,ok
M4R4B8C7G8,14_month,14,ok
M4R4B8C7G8,36_month,7,ok
M5F7G8S4F0,14_month,32,ok
M5F7G8S4F0,36_month,8,ok
M5H7X4O2M2,14_month,25,ok
M5H7X4O2M2,36_month,20,ok
M5O1K4W9O1,14_month,12,ok
M5O1K4W9O1,36_month,17,ok
M5Y0K3C9L0,14_month,10,ok
M5Y0K3C9L0,36_month,8,ok
N1B1A2T8S1,14_month,14,ok
N2H7T0A7U5,14_month,7,ok
N2H7T0A7U5,36_month,9,ok
N2Z6J3E5Q5,14_month,40,ok
N2Z6J3E5Q5,36_month,21,ok
N3C7S2N8O0,14_month,7,ok
N3C7S2N8O0,36_month,11,ok
N3L7A1I2B9,14_month,200,ok
N3L7A1I2B9,36_month,114,ok
N4U1A5H1W0,14_month,13,ok
N4U1A5H1W0,36_month,14,ok
N5I9D3R2M1,14_month,25,ok
N5I9D3R2M1,36_month,24,ok
N6O9P4J0Q2,14_month,21,ok
N6O9P4J0Q2,36_month,2,ok
O2U2C6W2S9,14_month,22,ok
O2U2C6W2S9,36_month,8,ok
O5Q7I1O6N2,14_month,33,ok
O5Q7I1O6N2,36_month,24,ok
O6F1J9U1J2,14_month,15,ok
O6F1J9U1J2,36_month,31,ok
O7X6W5O8E0,14_month,32,ok
O7X6W5O8E0,36_month,21,ok
P3A4R4S2O3,14_month,8,ok
Q0Q8H5A0D0,14_month,10,ok
Q0Q8H5A0D0,36_month,16,ok
Q9W9P7Z3J7,14_month,37,ok
Q9W9P7Z3J7,36_month,23,ok
R2C7W8X7N9,14_month,4,ok
R4O0P4P3J4,14_month,5,ok
R4O0P4P3J4,36_month,27,ok
R6G4I3H3J0,14_month,4,ok
R6G4I3H3J0,36_month,18,ok
R6R8Q6A7K0,14_month,15,ok
R6R8Q6A7K0,36_month,36,ok
R7K7C0J8C1,14_month,23,ok
R7K7C0J8C1,36_month,12,ok
S0M6Z7D5X7,14_month,9,ok
S0M6Z7D5X7,36_month,11,ok
S2C4T1Y7V7,14_month,30,ok
S2C4T1Y7V7,36_month,14,ok
S4C2W1M7Q0,14_month,19,ok
S4C2W1M7Q0,36_month,98,ok
S4O9O2E5Z0,14_month,3,ok
S4O9O2E5Z0,36_month,28,ok
S6T9X3C8Y2,14_month,15,ok
S6T9X3C8Y2,36_month,3,ok
S7F0B6H3A3,14_month,14,ok
S7F0B6H3A3,36_month,33,ok
S7Y0I2P0S8,14_month,17,ok
S7Y0I2P0S8,36_month,31,ok
S9B3J7I4R1,14_month,20,ok
S9B3J7I4R1,36_month,37,ok
S9D2T7Y9B1,14_month,25,ok
S9D2T7Y9B1,36_month,8,ok
T1G8F8W8Y8,14_month,14,ok
T1G8F8W8Y8,36_month,25,ok
T2H0J0N2Z5,14_month,20,ok
T2H0J0N2Z5,36_month,5,ok
T4J4L5S2E8,14_month,7,ok
T4R5V7C3L6,14_month,7,ok
T4R5V7C3L6,36_month,16,ok
T8P2Z1M9O9,14_month,20,ok
T8P2Z1M9O9,36_month,10,ok
U6O5F2B7T5,14_month,5,ok
U6O5F2B7T5,36_month,47,ok
V7D7K3H8B4,14_month,14,ok
V7D7K3H8B4,36_month,24,ok
V7G3E2O2E6,14_month,4,ok
V9X2Q7S1E1,14_month,11,ok
V9X2Q7S1E1,36_month,14,ok
W2E0Z9B7Z8,36_month,13,ok
W3I4D2X4Z4,14_month,26,ok
W3I4D2X4Z4,36_month,11,ok
W3O7N1N8U2,14_month,8,ok
W3O7N1N8U2,36_month,0,no_valid_segments
W3P0N4W0X9,14_month,7,ok
W3P0N4W0X9,36_month,25,ok
W4O4B5W7K0,14_month,11,ok
W4O4B5W7K0,36_month,39,ok
W7P7J6H1H6,14_month,3,ok
W9K7Y8Y0V6,36_month,43,ok
W9S0D6Q7Z5,14_month,38,ok
X1U1P0D1X3,14_month,6,ok
X1U1P0D1X3,36_month,23,ok
X2N4R2N5V8,14_month,13,ok
X2N4R2N5V8,36_month,6,ok
Y4W4H9A8X5,36_month,4,ok
Y5C5R8P9Z5,36_month,14,ok
Y6Z4H0C5U2,14_month,20,ok
Y6Z4H0C5U2,36_month,69,ok
Z1J6X4Y3Z4,14_month,4,ok
Z1J6X4Y3Z4,36_month,2,ok
Z2E7T3I3H2,14_month,24,ok
Z2E7T3I3H2,36_month,12,ok
Z3C2V9T0V1,36_month,0,no_valid_segments
Z7I5F2E1L4,14_month,28,ok
Z7I5F2E1L4,36_month,5,ok
