child_id,timepoint_norm,n_segments,status
F6J0V8B6S4,36_month,32,ok
F8N7H3T0O1,14_month,25,ok
F8N7H3T0O1,36_month,15,ok
F8V2U5P1A0,14_month,25,ok
F8V2U5P1A0,36_month,49,ok
G2N1M4K2S0,14_month,3,ok
G3A6S5R9F7,14_month,27,ok
G3A6S5R9F7,36_month,15,ok
G3D3S2N7W8,14_month,23,ok
G4J8F6F4X0,14_month,8,ok
G4J8F6F4X0,36_month,49,ok
G8Q8I6N0I3,14_month,19,ok
H3B5L5F8T1,14_month,10,ok
H3B5L5F8T1,36_month,17,ok
H7C3T0K5E5,14_month,11,ok
H7C3T0K5E5,36_month,8,ok
I8T4E2J3M6,14_month,1,ok
I8T4E2J3M6,36_month,2,ok
J3J0V4T8C3,14_month,82,ok
J3J0V4T8C3,36_month,21,ok
J4J6X7C4D9,14_month,34,ok
J4J6X7C4D9,36_month,20,ok
K6I1Q4G2V4,14_month,19,ok
K6O1J5K7Z0,14_month,19,ok
K6O1J5K7Z0,36_month,57,ok
L0B0Q5O3Q3,14_month,87,ok
L0B0Q5O3Q3,36_month,165,ok
L0C6T6H2C6,14_month,16,ok
L0C6T6H2C6,36_month,34,ok
L3F0P2N3D1,14_month,17,ok
L4K0P3T4Q8,14_month,23,ok
L4M1H7J7G3,14_month,21,ok
L4M1H7J7G3,36_month,65,ok
L4M8P2T7S0,36_month,76,ok
L5Q0Z1W8S2,14_month,7,ok
L5V8G4A3K7,14_month,35,ok
L6F2P7K8P1,14_month,17,ok
L6F2P7K8P1,36_month,17,ok
L7Z6Q2U6Y6,36_month,14,ok
M2N1C8G1C8,14_month,1,ok
M4R4B8C7G8,36_month,9,ok
M5F7G8S4F0,14_month,31,ok
M5H7X4O2M2,14_month,26,ok
M5H7X4O2M2,36_month,12,ok
M5O1K4W9O1,14_month,7,ok
M5O1K4W9O1,36_month,13,ok
M5Y0K3C9L0,14_month,11,ok
M5Y0K3C9L0,36_month,6,ok
N2H7T0A7U5,36_month,17,ok
N2Z6J3E5Q5,14_month,20,ok
N2Z6J3E5Q5,36_month,21,ok
N3C7S2N8O0,14_month,15,ok
N3C7S2N8O0,36_month,12,ok
N3L7A1I2B9,14_month,200,ok
N3L7A1I2B9,36_month,125,ok
N5I9D3R2M1,14_month,15,ok
N5I9D3R2M1,36_month,30,ok
N6O9P4J0Q2,14_month,22,ok
O2U2C6W2S9,14_month,18,ok
O2U2C6W2S9,36_month,6,ok
O5Q7I1O6N2,14_month,24,ok
O5Q7I1O6N2,36_month,29,ok
O6F1J9U1J2,14_month,6,ok
O6F1J9U1J2,36_month,30,ok
O7X6W5O8E0,14_month,48,ok
O7X6W5O8E0,36_month,58,ok
P3A4R4S2O3,14_month,10,ok
Q9W9P7Z3J7,14_month,10,ok
Q9W9P7Z3J7,36_month,16,ok
R2C7W8X7N9,14_month,3,ok
R4O0P4P3J4,14_month,5,ok
R4O0P4P3J4,36_month,38,ok
R6R8Q6A7K0,14_month,5,ok
R6R8Q6A7K0,36_month,42,ok
S0M6Z7D5X7,14_month,9,ok
S0M6Z7D5X7,36_month,6,ok
S2C4T1Y7V7,14_month,52,ok
S2C4T1Y7V7,36_month,17,ok
S4C2W1M7Q0,36_month,49,ok
S4O9O2E5Z0,14_month,22,ok
S4O9O2E5Z0,36_month,34,ok
S6T9X3C8Y2,14_month,13,ok
S7F0B6H3A3,14_month,32,ok
S7F0B6H3A3,36_month,52,ok
S7Y0I2P0S8,14_month,39,ok
S7Y0I2P0S8,36_month,31,ok
S9B3J7I4R1,14_month,5,ok
S9B3J7I4R1,36_month,45,ok
S9D2T7Y9B1,14_month,11,ok
S9D2T7Y9B1,36_month,3,ok
T1G8F8W8Y8,14_month,17,ok
T1G8F8W8Y8,36_month,49,ok
T2H0J0N2Z5,14_month,8,ok
T2H0J0N2Z5,36_month,4,ok
T8P2Z1M9O9,14_month,11,ok
T8P2Z1M9O9,36_month,8,ok
U6O5F2B7T5,14_month,5,ok
U6O5F2B7T5,36_month,31,ok
V7D7K3H8B4,14_month,21,ok
V7D7K3H8B4,36_month,34,ok
V9X2Q7S1E1,14_month,9,ok
W2E0Z9B7Z8,36_month,22,ok
W3I4D2X4Z4,14_month,13,ok
W3I4D2X4Z4,36_month,15,ok
W3O7N1N8U2,14_month,5,ok
W3O7N1N8U2,36_month,5,ok
W3P0N4W0X9,14_month,8,ok
W3P0N4W0X9,36_month,17,ok
W4O4B5W7K0,36_month,23,ok
W7P7J6H1H6,14_month,11,ok
W9K7Y8Y0V6,36_month,57,ok
W9S0D6Q7Z5,14_month,22,ok
X1U1P0D1X3,14_month,4,ok
X1U1P0D1X3,36_month,12,ok
X2N4R2N5V8,36_month,8,ok
Y4W4H9A8X5,36_month,3,ok
Y6Z4H0C5U2,14_month,25,ok
Y6Z4H0C5U2,36_month,71,ok
Z1J6X4Y3Z4,14_month,5,ok
Z2E7T3I3H2,14_month,8,ok
Z2E7T3I3H2,36_month,3,ok
Z3H6O7C3O9,36_month,10,ok
synthetic_default_14_18mo_42_000002,14_month,1,ok
synthetic_default_14_18mo_42_000006,14_month,6,ok
synthetic_default_14_18mo_42_000011,14_month,2,ok
synthetic_default_14_18mo_42_000012,14_month,5,ok
synthetic_default_14_18mo_42_000018,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000019,14_month,3,ok
synthetic_default_14_18mo_42_000023,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000025,14_month,6,ok
synthetic_default_14_18mo_42_000026,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000028,14_month,12,ok
synthetic_default_14_18mo_42_000029,14_month,1,ok
synthetic_default_14_18mo_42_000031,14_month,2,ok
synthetic_default_14_18mo_42_000033,14_month,1,ok
synthetic_default_14_18mo_42_000036,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000039,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000043,14_month,2,ok
synthetic_default_14_18mo_42_000048,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000049,14_month,1,ok
synthetic_default_14_18mo_42_000060,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000061,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000069,14_month,4,ok
synthetic_default_14_18mo_42_000070,14_month,6,ok
synthetic_default_14_18mo_42_000071,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000074,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000084,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000087,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000090,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000094,14_month,2,ok
synthetic_default_14_18mo_42_000097,14_month,1,ok
synthetic_default_14_18mo_42_000107,14_month,2,ok
synthetic_default_14_18mo_42_000108,14_month,2,ok
synthetic_default_14_18mo_42_000109,14_month,10,ok
synthetic_default_14_18mo_42_000110,14_month,4,ok
synthetic_default_14_18mo_42_000113,14_month,20,ok
synthetic_default_14_18mo_42_000114,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000115,14_month,4,ok
synthetic_default_14_18mo_42_000119,14_month,2,ok
synthetic_default_14_18mo_42_000120,14_month,2,ok
synthetic_default_14_18mo_42_000122,14_month,1,ok
synthetic_default_14_18mo_42_000123,14_month,4,ok
synthetic_default_14_18mo_42_000125,14_month,4,ok
synthetic_default_14_18mo_42_000126,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000127,14_month,3,ok
synthetic_default_14_18mo_42_000129,14_month,3,ok
synthetic_default_14_18mo_42_000130,14_month,3,ok
synthetic_default_14_18mo_42_000131,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000135,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000140,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000142,14_month,2,ok
synthetic_default_14_18mo_42_000145,14_month,3,ok
synthetic_default_14_18mo_42_000146,14_month,1,ok
synthetic_default_14_18mo_42_000147,14_month,3,ok
synthetic_default_14_18mo_42_000153,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000165,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000167,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000169,14_month,1,ok
synthetic_default_14_18mo_42_000172,14_month,14,ok
synthetic_default_14_18mo_42_000179,14_month,4,ok
synthetic_default_14_18mo_42_000180,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000185,14_month,2,ok
synthetic_default_14_18mo_42_000188,14_month,2,ok
synthetic_default_14_18mo_42_000191,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000195,14_month,4,ok
synthetic_default_14_18mo_42_000196,14_month,2,ok
synthetic_default_14_18mo_42_000200,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000201,14_month,1,ok
synthetic_default_14_18mo_42_000202,14_month,1,ok
synthetic_default_14_18mo_42_000203,14_month,8,ok
synthetic_default_14_18mo_42_000211,14_month,4,ok
synthetic_default_14_18mo_42_000212,14_month,2,ok
synthetic_default_14_18mo_42_000216,14_month,1,ok
synthetic_default_14_18mo_42_000219,14_month,3,ok
synthetic_default_14_18mo_42_000221,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000222,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000223,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000224,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000227,14_month,12,ok
synthetic_default_14_18mo_42_000228,14_month,6,ok
synthetic_default_14_18mo_42_000231,14_month,2,ok
synthetic_default_14_18mo_42_000237,14_month,2,ok
synthetic_default_14_18mo_42_000239,14_month,8,ok
synthetic_default_14_18mo_42_000244,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000249,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000253,14_month,2,ok
synthetic_default_14_18mo_42_000255,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000261,14_month,6,ok
synthetic_default_14_18mo_42_000269,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000277,14_month,2,ok
synthetic_default_14_18mo_42_000280,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000282,14_month,1,ok
synthetic_default_14_18mo_42_000283,14_month,3,ok
synthetic_default_14_18mo_42_000287,14_month,1,ok
synthetic_default_14_18mo_42_000289,14_month,1,ok
synthetic_default_14_18mo_42_000292,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000293,14_month,2,ok
synthetic_default_14_18mo_42_000295,14_month,4,ok
synthetic_default_14_18mo_42_000297,14_month,4,ok
synthetic_default_14_18mo_42_000304,14_month,3,ok
synthetic_default_14_18mo_42_000306,14_month,2,ok
synthetic_default_14_18mo_42_000313,14_month,3,ok
synthetic_default_14_18mo_42_000314,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000317,14_month,1,ok
synthetic_default_14_18mo_42_000319,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000320,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000322,14_month,2,ok
synthetic_default_14_18mo_42_000325,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000329,14_month,9,ok
synthetic_default_14_18mo_42_000332,14_month,3,ok
synthetic_default_14_18mo_42_000334,14_month,2,ok
synthetic_default_14_18mo_42_000338,14_month,6,ok
synthetic_default_14_18mo_42_000340,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000341,14_month,12,ok
synthetic_default_14_18mo_42_000342,14_month,1,ok
synthetic_default_14_18mo_42_000343,14_month,1,ok
synthetic_default_14_18mo_42_000344,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000346,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000347,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000349,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000350,14_month,2,ok
synthetic_default_14_18mo_42_000353,14_month,16,ok
synthetic_default_14_18mo_42_000354,14_month,1,ok
synthetic_default_14_18mo_42_000358,14_month,1,ok
synthetic_default_14_18mo_42_000360,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000361,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000362,14_month,6,ok
synthetic_default_14_18mo_42_000365,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000367,14_month,2,ok
synthetic_default_14_18mo_42_000368,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000369,14_month,1,ok
synthetic_default_14_18mo_42_000371,14_month,3,ok
synthetic_default_14_18mo_42_000372,14_month,1,ok
synthetic_default_14_18mo_42_000374,14_month,2,ok
synthetic_default_14_18mo_42_000376,14_month,4,ok
synthetic_default_14_18mo_42_000379,14_month,2,ok
synthetic_default_14_18mo_42_000391,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000392,14_month,3,ok
synthetic_default_14_18mo_42_000394,14_month,4,ok
synthetic_default_14_18mo_42_000395,14_month,4,ok
synthetic_default_14_18mo_42_000399,14_month,1,ok
synthetic_default_14_18mo_42_000400,14_month,2,ok
synthetic_default_14_18mo_42_000401,14_month,8,ok
synthetic_default_14_18mo_42_000406,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000408,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000411,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000412,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000414,14_month,1,ok
synthetic_default_14_18mo_42_000415,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000418,14_month,2,ok
synthetic_default_14_18mo_42_000424,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000429,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000433,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000434,14_month,1,ok
synthetic_default_14_18mo_42_000436,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000437,14_month,6,ok
synthetic_default_14_18mo_42_000441,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000446,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000448,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000455,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000461,14_month,1,ok
synthetic_default_14_18mo_42_000462,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000464,14_month,2,ok
synthetic_default_14_18mo_42_000465,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000467,14_month,3,ok
synthetic_default_14_18mo_42_000470,14_month,2,ok
synthetic_default_14_18mo_42_000474,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000476,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000477,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000478,14_month,3,ok
synthetic_default_14_18mo_42_000480,14_month,1,ok
synthetic_default_14_18mo_42_000482,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000492,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000494,14_month,1,ok
synthetic_default_14_18mo_42_000502,14_month,6,ok
synthetic_default_14_18mo_42_000503,14_month,3,ok
synthetic_default_14_18mo_42_000505,14_month,1,ok
synthetic_default_14_18mo_42_000506,14_month,1,ok
synthetic_default_14_18mo_42_000508,14_month,2,ok
synthetic_default_14_18mo_42_000510,14_month,2,ok
synthetic_default_14_18mo_42_000513,14_month,4,ok
synthetic_default_14_18mo_42_000521,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000533,14_month,2,ok
synthetic_default_14_18mo_42_000536,14_month,9,ok
synthetic_default_14_18mo_42_000537,14_month,2,ok
synthetic_default_14_18mo_42_000540,14_month,6,ok
synthetic_default_14_18mo_42_000541,14_month,6,ok
synthetic_default_14_18mo_42_000543,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000544,14_month,2,ok
synthetic_default_14_18mo_42_000545,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000549,14_month,4,ok
synthetic_default_14_18mo_42_000552,14_month,4,ok
synthetic_default_14_18mo_42_000558,14_month,3,ok
synthetic_default_14_18mo_42_000560,14_month,6,ok
synthetic_default_14_18mo_42_000561,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000562,14_month,5,ok
synthetic_default_14_18mo_42_000563,14_month,6,ok
synthetic_default_14_18mo_42_000568,14_month,1,ok
synthetic_default_14_18mo_42_000570,14_month,2,ok
synthetic_default_14_18mo_42_000572,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000575,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000577,14_month,6,ok
synthetic_default_14_18mo_42_000580,14_month,1,ok
synthetic_default_14_18mo_42_000581,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000582,14_month,4,ok
synthetic_default_14_18mo_42_000583,14_month,6,ok
synthetic_default_14_18mo_42_000584,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000585,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000590,14_month,4,ok
synthetic_default_14_18mo_42_000591,14_month,3,ok
synthetic_default_14_18mo_42_000594,14_month,2,ok
synthetic_default_14_18mo_42_000595,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000596,14_month,6,ok
synthetic_default_14_18mo_42_000601,14_month,2,ok
synthetic_default_14_18mo_42_000611,14_month,1,ok
synthetic_default_14_18mo_42_000613,14_month,4,ok
synthetic_default_14_18mo_42_000614,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000617,14_month,3,ok
synthetic_default_14_18mo_42_000618,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000619,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000620,14_month,4,ok
synthetic_default_14_18mo_42_000623,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000625,14_month,6,ok
synthetic_default_14_18mo_42_000626,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000627,14_month,1,ok
synthetic_default_14_18mo_42_000628,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000629,14_month,3,ok
synthetic_default_14_18mo_42_000632,14_month,4,ok
synthetic_default_14_18mo_42_000633,14_month,6,ok
synthetic_default_14_18mo_42_000634,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000636,14_month,2,ok
synthetic_default_14_18mo_42_000637,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000638,14_month,2,ok
synthetic_default_14_18mo_42_000639,14_month,3,ok
synthetic_default_14_18mo_42_000645,14_month,2,ok
synthetic_default_14_18mo_42_000646,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000647,14_month,2,ok
synthetic_default_14_18mo_42_000650,14_month,5,ok
synthetic_default_14_18mo_42_000653,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000658,14_month,3,ok
synthetic_default_14_18mo_42_000660,14_month,1,ok
synthetic_default_14_18mo_42_000662,14_month,2,ok
synthetic_default_14_18mo_42_000663,14_month,9,ok
synthetic_default_14_18mo_42_000664,14_month,2,ok
synthetic_default_14_18mo_42_000666,14_month,21,ok
synthetic_default_14_18mo_42_000668,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000670,14_month,1,ok
synthetic_default_14_18mo_42_000671,14_month,2,ok
synthetic_default_14_18mo_42_000678,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000679,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000680,14_month,2,ok
synthetic_default_14_18mo_42_000681,14_month,3,ok
synthetic_default_14_18mo_42_000682,14_month,2,ok
synthetic_default_14_18mo_42_000684,14_month,2,ok
synthetic_default_14_18mo_42_000685,14_month,1,ok
synthetic_default_14_18mo_42_000691,14_month,9,ok
synthetic_default_14_18mo_42_000695,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000698,14_month,1,ok
synthetic_default_14_18mo_42_000699,14_month,3,ok
synthetic_default_14_18mo_42_000701,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000703,14_month,2,ok
synthetic_default_14_18mo_42_000709,14_month,2,ok
synthetic_default_14_18mo_42_000711,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000714,14_month,1,ok
synthetic_default_14_18mo_42_000717,14_month,6,ok
synthetic_default_14_18mo_42_000720,14_month,2,ok
synthetic_default_14_18mo_42_000729,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000730,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000732,14_month,1,ok
synthetic_default_14_18mo_42_000733,14_month,1,ok
synthetic_default_14_18mo_42_000736,14_month,8,ok
synthetic_default_14_18mo_42_000737,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000738,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000741,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000742,14_month,2,ok
synthetic_default_14_18mo_42_000743,14_month,1,ok
synthetic_default_14_18mo_42_000747,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000754,14_month,6,ok
synthetic_default_14_18mo_42_000758,14_month,4,ok
synthetic_default_14_18mo_42_000759,14_month,2,ok
synthetic_default_14_18mo_42_000763,14_month,3,ok
synthetic_default_14_18mo_42_000764,14_month,6,ok
synthetic_default_14_18mo_42_000768,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000771,14_month,1,ok
synthetic_default_14_18mo_42_000775,14_month,2,ok
synthetic_default_14_18mo_42_000776,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000777,14_month,2,ok
synthetic_default_14_18mo_42_000783,14_month,6,ok
synthetic_default_14_18mo_42_000784,14_month,3,ok
synthetic_default_14_18mo_42_000786,14_month,3,ok
synthetic_default_14_18mo_42_000788,14_month,2,ok
synthetic_default_14_18mo_42_000792,14_month,1,ok
synthetic_default_14_18mo_42_000797,14_month,3,ok
synthetic_default_14_18mo_42_000799,14_month,8,ok
synthetic_default_14_18mo_42_000805,14_month,2,ok
synthetic_default_14_18mo_42_000808,14_month,4,ok
synthetic_default_14_18mo_42_000814,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000826,14_month,1,ok
synthetic_default_14_18mo_42_000828,14_month,1,ok
synthetic_default_14_18mo_42_000829,14_month,4,ok
synthetic_default_14_18mo_42_000833,14_month,6,ok
synthetic_default_14_18mo_42_000834,14_month,2,ok
synthetic_default_14_18mo_42_000835,14_month,8,ok
synthetic_default_14_18mo_42_000838,14_month,12,ok
synthetic_default_14_18mo_42_000839,14_month,4,ok
synthetic_default_14_18mo_42_000844,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000847,14_month,3,ok
synthetic_default_14_18mo_42_000848,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000850,14_month,1,ok
synthetic_default_14_18mo_42_000852,14_month,4,ok
synthetic_default_14_18mo_42_000858,14_month,3,ok
synthetic_default_14_18mo_42_000860,14_month,6,ok
synthetic_default_14_18mo_42_000861,14_month,1,ok
synthetic_default_14_18mo_42_000862,14_month,2,ok
synthetic_default_14_18mo_42_000868,14_month,2,ok
synthetic_default_14_18mo_42_000869,14_month,2,ok
synthetic_default_14_18mo_42_000871,14_month,1,ok
synthetic_default_14_18mo_42_000873,14_month,4,ok
synthetic_default_14_18mo_42_000875,14_month,4,ok
synthetic_default_14_18mo_42_000878,14_month,2,ok
synthetic_default_14_18mo_42_000879,14_month,6,ok
synthetic_default_14_18mo_42_000880,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000884,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000886,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000887,14_month,2,ok
synthetic_default_14_18mo_42_000888,14_month,4,ok
synthetic_default_14_18mo_42_000893,14_month,6,ok
synthetic_default_14_18mo_42_000894,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000895,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000898,14_month,5,ok
synthetic_default_14_18mo_42_000900,14_month,3,ok
synthetic_default_14_18mo_42_000902,14_month,2,ok
synthetic_default_14_18mo_42_000904,14_month,4,ok
synthetic_default_14_18mo_42_000905,14_month,4,ok
synthetic_default_14_18mo_42_000911,14_month,4,ok
synthetic_default_14_18mo_42_000913,14_month,4,ok
synthetic_default_14_18mo_42_000914,14_month,2,ok
synthetic_default_14_18mo_42_000915,14_month,1,ok
synthetic_default_14_18mo_42_000920,14_month,4,ok
synthetic_default_14_18mo_42_000921,14_month,10,ok
synthetic_default_14_18mo_42_000923,14_month,1,ok
synthetic_default_14_18mo_42_000924,14_month,2,ok
synthetic_default_14_18mo_42_000925,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000931,14_month,1,ok
synthetic_default_14_18mo_42_000933,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000937,14_month,2,ok
synthetic_default_14_18mo_42_000939,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000942,14_month,2,ok
synthetic_default_14_18mo_42_000943,14_month,2,ok
synthetic_default_14_18mo_42_000944,14_month,2,ok
synthetic_default_14_18mo_42_000946,14_month,12,ok
synthetic_default_14_18mo_42_000948,14_month,1,ok
synthetic_default_14_18mo_42_000952,14_month,1,ok
synthetic_default_14_18mo_42_000960,14_month,4,ok
synthetic_default_14_18mo_42_000961,14_month,3,ok
synthetic_default_14_18mo_42_000963,14_month,3,ok
synthetic_default_14_18mo_42_000964,14_month,3,ok
synthetic_default_14_18mo_42_000965,14_month,6,ok
synthetic_default_14_18mo_42_000968,14_month,2,ok
synthetic_default_14_18mo_42_000972,14_month,3,ok
synthetic_default_14_18mo_42_000973,14_month,6,ok
