segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,vc_source_language,vc_target_child_id,vc_source_path
xlingvc_B1S3L8Q7Y6_53a368a5a5,cross_lingual_vc_tinyvox_French,phon_French_Paris_Antoine_010521_02807436_02808087,B1S3L8Q7Y6,target_child,,14_18_months,0.0,0.6400,0.6400,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_53a368a5a5.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_Paris_Antoine_010521_02807436_02808087.wav
xlingvc_B1S3L8Q7Y6_38a6cf5632,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD28_050220_01649615_01650456,B1S3L8Q7Y6,target_child,,14_18_months,0.0,0.8200,0.8200,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_38a6cf5632.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,B1S3L8Q7Y6,data/tinyvox/audio/phon_Clinical_Cummings_PD28_050220_01649615_01650456.wav
xlingvc_B1S3L8Q7Y6_8ddb05e522,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD16_040407_01197562_01200562,B1S3L8Q7Y6,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_8ddb05e522.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,B1S3L8Q7Y6,data/tinyvox/audio/phon_Clinical_Cummings_PD16_040407_01197562_01200562.wav
xlingvc_B1S3L8Q7Y6_6dec45c3c5,cross_lingual_vc_tinyvox_Spanish,phon_Spanish_Vivar_Santiago_1M-AR_00435044_00435835,B1S3L8Q7Y6,target_child,,14_18_months,0.0,0.7800,0.7800,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_6dec45c3c5.wav,16000,,,cross_lingual_vc,1.0,train,True,Spanish,B1S3L8Q7Y6,data/tinyvox/audio/phon_Spanish_Vivar_Santiago_1M-AR_00435044_00435835.wav
xlingvc_B1S3L8Q7Y6_f544a31921,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Baptiste_010614_00136160_00139560,B1S3L8Q7Y6,target_child,,14_18_months,0.0,3.3800,3.3800,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_f544a31921.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_KernFrench_Baptiste_010614_00136160_00139560.wav
xlingvc_B1S3L8Q7Y6_214e083e4e,cross_lingual_vc_tinyvox_French,phon_French_Paris_Antoine_020624_00588600_00591808,B1S3L8Q7Y6,target_child,,14_18_months,0.0,3.2000,3.2000,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_214e083e4e.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_Paris_Antoine_020624_00588600_00591808.wav
xlingvc_B1S3L8Q7Y6_8b76d22ca3,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_CCF_Joana_040013_01749789_01752789,B1S3L8Q7Y6,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_8b76d22ca3.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,B1S3L8Q7Y6,data/tinyvox/audio/phon_Romance_Portuguese_CCF_Joana_040013_01749789_01752789.wav
xlingvc_B1S3L8Q7Y6_28735758d1,cross_lingual_vc_tinyvox_French,phon_French_Paris_Antoine_010622_02351085_02352088,B1S3L8Q7Y6,target_child,,14_18_months,0.0,0.9800,0.9800,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_28735758d1.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_Paris_Antoine_010622_02351085_02352088.wav
xlingvc_B1S3L8Q7Y6_1a8970396d,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_031114_02646308_02649286,B1S3L8Q7Y6,target_child,,14_18_months,0.0,2.9600,2.9600,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_1a8970396d.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,B1S3L8Q7Y6,data/tinyvox/audio/phon_Biling_ChildL2_031114_02646308_02649286.wav
xlingvc_B1S3L8Q7Y6_1d7bc4eea2,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD13_030805_01780501_01782800,B1S3L8Q7Y6,target_child,,14_18_months,0.0,2.2800,2.2800,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_1d7bc4eea2.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,B1S3L8Q7Y6,data/tinyvox/audio/phon_Clinical_Cummings_PD13_030805_01780501_01782800.wav
xlingvc_B1S3L8Q7Y6_a4b2a73276,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Nathan_11103b_00851717_00853060,B1S3L8Q7Y6,target_child,,14_18_months,0.0,1.3200,1.3200,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_a4b2a73276.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_Lyon_Nathan_11103b_00851717_00853060.wav
xlingvc_B1S3L8Q7Y6_cd2687a2ef,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Jules_010705_00094320_00096200,B1S3L8Q7Y6,target_child,,14_18_months,0.0,1.8600,1.8600,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_cd2687a2ef.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_KernFrench_Jules_010705_00094320_00096200.wav
xlingvc_B1S3L8Q7Y6_a2fbd7857b,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD15_040909_00125999_00128999,B1S3L8Q7Y6,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_a2fbd7857b.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,B1S3L8Q7Y6,data/tinyvox/audio/phon_Clinical_Cummings_PD15_040909_00125999_00128999.wav
xlingvc_B1S3L8Q7Y6_40a904d6cc,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Esteban_000812_02189000_02190440,B1S3L8Q7Y6,target_child,,14_18_months,0.0,1.4200,1.4200,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_40a904d6cc.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_KernFrench_Esteban_000812_02189000_02190440.wav
xlingvc_B1S3L8Q7Y6_d12d3718f6,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Marilyn_20409b_01691460_01692767,B1S3L8Q7Y6,target_child,,14_18_months,0.0,1.3000,1.3000,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_d12d3718f6.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_Lyon_Marilyn_20409b_01691460_01692767.wav
xlingvc_B1S3L8Q7Y6_3c194c205d,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_PereiraFreitas_JoaoPedro_020827_02807861_02810561,B1S3L8Q7Y6,target_child,,14_18_months,0.0,2.6800,2.6800,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_3c194c205d.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,B1S3L8Q7Y6,data/tinyvox/audio/phon_Romance_Portuguese_PereiraFreitas_JoaoPedro_020827_02807861_02810561.wav
xlingvc_B1S3L8Q7Y6_709d7612bc,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040106_04037606_04038870,B1S3L8Q7Y6,target_child,,14_18_months,0.0,1.2400,1.2400,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_709d7612bc.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,B1S3L8Q7Y6,data/tinyvox/audio/phon_Biling_ChildL2_040106_04037606_04038870.wav
xlingvc_B1S3L8Q7Y6_ca8580b656,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Theotime_10421b_00862687_00863587,B1S3L8Q7Y6,target_child,,14_18_months,0.0,0.8800,0.8800,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_ca8580b656.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_Lyon_Theotime_10421b_00862687_00863587.wav
xlingvc_B1S3L8Q7Y6_5e03138856,cross_lingual_vc_tinyvox_French,phon_French_Paris_Theophile_030200_02145778_02150000,B1S3L8Q7Y6,target_child,,14_18_months,0.0,4.2000,4.2000,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_5e03138856.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_Paris_Theophile_030200_02145778_02150000.wav
xlingvc_B1S3L8Q7Y6_cccfb94c4f,cross_lingual_vc_tinyvox_French,phon_French_Paris_Theophile_021027_03430090_03432768,B1S3L8Q7Y6,target_child,,14_18_months,0.0,2.6600,2.6600,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_cccfb94c4f.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_Paris_Theophile_021027_03430090_03432768.wav
xlingvc_B1S3L8Q7Y6_b99a15c9d5,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Nathan_20015b_00889698_00897287,B1S3L8Q7Y6,target_child,,14_18_months,0.0,7.5800,7.5800,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_b99a15c9d5.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_Lyon_Nathan_20015b_00889698_00897287.wav
xlingvc_B1S3L8Q7Y6_49f5fa1807,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Esteban_011022_02720320_02722240,B1S3L8Q7Y6,target_child,,14_18_months,0.0,1.9000,1.9000,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_49f5fa1807.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_KernFrench_Esteban_011022_02720320_02722240.wav
xlingvc_B1S3L8Q7Y6_691a3dc1c5,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Marilyn_20710b_01204762_01207230,B1S3L8Q7Y6,target_child,,14_18_months,0.0,2.4600,2.4600,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_691a3dc1c5.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_Lyon_Marilyn_20710b_01204762_01207230.wav
xlingvc_B1S3L8Q7Y6_cbeb27e2c2,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Marilyn_20201a_01506013_01511528,B1S3L8Q7Y6,target_child,,14_18_months,0.0,5.5000,5.5000,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_cbeb27e2c2.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_Lyon_Marilyn_20201a_01506013_01511528.wav
xlingvc_B1S3L8Q7Y6_513933f148,cross_lingual_vc_tinyvox_Biling,phon_Biling_Seine-Marne_CP-imit1_117EP_00026085_00028386,B1S3L8Q7Y6,target_child,,14_18_months,0.0,2.2800,2.2800,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_513933f148.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,B1S3L8Q7Y6,data/tinyvox/audio/phon_Biling_Seine-Marne_CP-imit1_117EP_00026085_00028386.wav
xlingvc_B1S3L8Q7Y6_a39ce4dda2,cross_lingual_vc_tinyvox_French,phon_French_Paris_Theophile_010608_00931357_00932737,B1S3L8Q7Y6,target_child,,14_18_months,0.0,1.3600,1.3600,data/segments/cross_lingual_vc/B1S3L8Q7Y6/B1S3L8Q7Y6_a39ce4dda2.wav,16000,,,cross_lingual_vc,1.0,train,True,French,B1S3L8Q7Y6,data/tinyvox/audio/phon_French_Paris_Theophile_010608_00931357_00932737.wav
xlingvc_F3N4H0K1Z1_ee7fed0e71,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Jules_010427_01849320_01850360,F3N4H0K1Z1,target_child,,14_18_months,0.0,1.0200,1.0200,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_ee7fed0e71.wav,16000,,,cross_lingual_vc,1.0,train,True,French,F3N4H0K1Z1,data/tinyvox/audio/phon_French_KernFrench_Jules_010427_01849320_01850360.wav
xlingvc_F3N4H0K1Z1_52e5a5379a,cross_lingual_vc_tinyvox_French,phon_French_Yamaguchi_011114_01055677_01065305,F3N4H0K1Z1,target_child,,14_18_months,0.0,9.6200,9.6200,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_52e5a5379a.wav,16000,,,cross_lingual_vc,1.0,train,True,French,F3N4H0K1Z1,data/tinyvox/audio/phon_French_Yamaguchi_011114_01055677_01065305.wav
xlingvc_F3N4H0K1Z1_40fa7c5398,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Marie_20900a_00644813_00645928,F3N4H0K1Z1,target_child,,14_18_months,0.0,1.1000,1.1000,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_40fa7c5398.wav,16000,,,cross_lingual_vc,1.0,train,True,French,F3N4H0K1Z1,data/tinyvox/audio/phon_French_Lyon_Marie_20900a_00644813_00645928.wav
xlingvc_F3N4H0K1Z1_045342a5b9,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040102_03015489_03016275,F3N4H0K1Z1,target_child,,14_18_months,0.0,0.7800,0.7800,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_045342a5b9.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,F3N4H0K1Z1,data/tinyvox/audio/phon_Biling_ChildL2_040102_03015489_03016275.wav
xlingvc_F3N4H0K1Z1_fb32dcf4f8,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Anais_30015b_00589698_00594475,F3N4H0K1Z1,target_child,,14_18_months,0.0,4.7600,4.7600,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_fb32dcf4f8.wav,16000,,,cross_lingual_vc,1.0,train,True,French,F3N4H0K1Z1,data/tinyvox/audio/phon_French_Lyon_Anais_30015b_00589698_00594475.wav
xlingvc_F3N4H0K1Z1_69fba10322,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Emma_010008_03411720_03414720,F3N4H0K1Z1,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_69fba10322.wav,16000,,,cross_lingual_vc,1.0,train,True,French,F3N4H0K1Z1,data/tinyvox/audio/phon_French_KernFrench_Emma_010008_03411720_03414720.wav
xlingvc_F3N4H0K1Z1_d1efa3ed3d,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Nathan_10508a_01433670_01435010,F3N4H0K1Z1,target_child,,14_18_months,0.0,1.3200,1.3200,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_d1efa3ed3d.wav,16000,,,cross_lingual_vc,1.0,train,True,French,F3N4H0K1Z1,data/tinyvox/audio/phon_French_Lyon_Nathan_10508a_01433670_01435010.wav
xlingvc_F3N4H0K1Z1_14a2bcf0d2,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Emma_011029_01331000_01333040,F3N4H0K1Z1,target_child,,14_18_months,0.0,2.0200,2.0200,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_14a2bcf0d2.wav,16000,,,cross_lingual_vc,1.0,train,True,French,F3N4H0K1Z1,data/tinyvox/audio/phon_French_KernFrench_Emma_011029_01331000_01333040.wav
xlingvc_F3N4H0K1Z1_05869ec982,cross_lingual_vc_tinyvox_French,phon_French_Paris_Madeleine_020305_00160662_00165513,F3N4H0K1Z1,target_child,,14_18_months,0.0,4.8400,4.8400,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_05869ec982.wav,16000,,,cross_lingual_vc,1.0,train,True,French,F3N4H0K1Z1,data/tinyvox/audio/phon_French_Paris_Madeleine_020305_00160662_00165513.wav
xlingvc_F3N4H0K1Z1_c3cdace70c,cross_lingual_vc_tinyvox_French,phon_French_Paris_Madeleine_040127_03189225_03194308,F3N4H0K1Z1,target_child,,14_18_months,0.0,5.0600,5.0600,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_c3cdace70c.wav,16000,,,cross_lingual_vc,1.0,train,True,French,F3N4H0K1Z1,data/tinyvox/audio/phon_French_Paris_Madeleine_040127_03189225_03194308.wav
xlingvc_F3N4H0K1Z1_bc907a759d,cross_lingual_vc_tinyvox_French,phon_French_Paris_Theophile_040124_02789933_02791611,F3N4H0K1Z1,target_child,,14_18_months,0.0,1.6600,1.6600,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_bc907a759d.wav,16000,,,cross_lingual_vc,1.0,train,True,French,F3N4H0K1Z1,data/tinyvox/audio/phon_French_Paris_Theophile_040124_02789933_02791611.wav
xlingvc_F3N4H0K1Z1_02c823b63c,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_050509_00796981_00799813,F3N4H0K1Z1,target_child,,14_18_months,0.0,2.8200,2.8200,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_02c823b63c.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,F3N4H0K1Z1,data/tinyvox/audio/phon_Biling_ChildL2_050509_00796981_00799813.wav
xlingvc_F3N4H0K1Z1_15afecc874,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_PereiraFreitas_Pedro_020819_02511844_02514344,F3N4H0K1Z1,target_child,,14_18_months,0.0,2.4800,2.4800,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_15afecc874.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,F3N4H0K1Z1,data/tinyvox/audio/phon_Romance_Portuguese_PereiraFreitas_Pedro_020819_02511844_02514344.wav
xlingvc_F3N4H0K1Z1_54405a790b,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_Twins-Brazil_CarlosAndre_CA-030118_00441169_00442198,F3N4H0K1Z1,target_child,,14_18_months,0.0,1.0200,1.0200,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_54405a790b.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,F3N4H0K1Z1,data/tinyvox/audio/phon_Romance_Portuguese_Twins-Brazil_CarlosAndre_CA-030118_00441169_00442198.wav
xlingvc_F3N4H0K1Z1_00803bca9e,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_CCF_Joana_021008_00556769_00559769,F3N4H0K1Z1,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_00803bca9e.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,F3N4H0K1Z1,data/tinyvox/audio/phon_Romance_Portuguese_CCF_Joana_021008_00556769_00559769.wav
xlingvc_F3N4H0K1Z1_9a8170bdf4,cross_lingual_vc_tinyvox_French,phon_French_Paris_Anae_030107_01312443_01313288,F3N4H0K1Z1,target_child,,14_18_months,0.0,0.8400,0.8400,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_9a8170bdf4.wav,16000,,,cross_lingual_vc,1.0,train,True,French,F3N4H0K1Z1,data/tinyvox/audio/phon_French_Paris_Anae_030107_01312443_01313288.wav
xlingvc_F3N4H0K1Z1_26459d99a7,cross_lingual_vc_tinyvox_French,phon_French_Paris_Antoine_020315_03130306_03132053,F3N4H0K1Z1,target_child,,14_18_months,0.0,1.7400,1.7400,data/segments/cross_lingual_vc/F3N4H0K1Z1/F3N4H0K1Z1_26459d99a7.wav,16000,,,cross_lingual_vc,1.0,train,True,French,F3N4H0K1Z1,data/tinyvox/audio/phon_French_Paris_Antoine_020315_03130306_03132053.wav
