segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,childrenization_pitch_shift_semitones,childrenization_duration_stretch
playlogue_ADULT_gleason_father_helen_1358500_1360580,cleese_childrenized_playlogue_adults,gleason_father_helen,gleason_ADULT_gleason_father_helen,target_child,16,14_18_months,0.0,2.1586,2.1586,data/segments/cleese_childrenized/playlogue_adults_12da21a46f.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0377602336138225
prov_adult_alex_030410_MOT_1571530_1573420,cleese_childrenized_providence_adults,030410,alex_MOT,target_child,16,14_18_months,0.0,1.7687,1.7687,data/segments/cleese_childrenized/providence_adults_d2cb0e54c1.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9358189836070032
librispeech_5703-47198-0042,cleese_childrenized_librispeech,5703-47198-0042,5703,target_child,16,14_18_months,0.0,9.8704,9.8704,data/segments/cleese_childrenized/librispeech_836f9aa019.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0346393564350171
prov_adult_lily_010803_MOT_2153346_2156658,cleese_childrenized_providence_adults,010803,lily_MOT,target_child,16,14_18_months,0.0,3.0514,3.0514,data/segments/cleese_childrenized/providence_adults_e7557a8c8d.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9213360873196936
librispeech_8770-295463-0019,cleese_childrenized_librispeech,8770-295463-0019,8770,target_child,16,14_18_months,0.0,12.1196,12.1196,data/segments/cleese_childrenized/librispeech_58c661f754.wav,16000,,,cleese_childrenized,1.0,train,True,9.730047187096197,0.9319212230969496
prov_adult_alex_010825_MOT_281143_282910,cleese_childrenized_providence_adults,010825,alex_MOT,target_child,16,14_18_months,0.0,1.8314,1.8314,data/segments/cleese_childrenized/providence_adults_27b42605c1.wav,16000,,,cleese_childrenized,1.0,train,True,8.418484077900256,1.0358416248093365
playlogue_ADULT_ew_42ec_22113_654380_656939,cleese_childrenized_playlogue_adults,ew_42ec_22113,ew_ADULT_ew_42ec_22113,target_child,16,14_18_months,0.0,2.6592,2.6592,data/segments/cleese_childrenized/playlogue_adults_78e7840e46.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.038755927984082
prov_adult_alex_020509_MOT_472368_476798,cleese_childrenized_providence_adults,020509,alex_MOT,target_child,16,14_18_months,0.0,4.5972,4.5972,data/segments/cleese_childrenized/providence_adults_b1f986d9f8.wav,16000,,,cleese_childrenized,1.0,train,True,7.993214502130044,1.0377383903801864
playlogue_ADULT_ew_42pc_12033_222580_224340,cleese_childrenized_playlogue_adults,ew_42pc_12033,ew_ADULT_ew_42pc_12033,target_child,16,14_18_months,0.0,1.8839,1.8839,data/segments/cleese_childrenized/playlogue_adults_8803c32a08.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0703816112711428
prov_adult_alex_010825_MOT_1332408_1333437,cleese_childrenized_providence_adults,010825,alex_MOT,target_child,16,14_18_months,0.0,1.1165,1.1165,data/segments/cleese_childrenized/providence_adults_017f98c8e0.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0839597929193223
playlogue_ADULT_ew_54ec_12029_77860_79179,cleese_childrenized_playlogue_adults,ew_54ec_12029,ew_ADULT_ew_54ec_12029,target_child,16,14_18_months,0.0,1.3128,1.3128,data/segments/cleese_childrenized/playlogue_adults_c4a38203c0.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9945737475114207
librispeech_2159-179157-0020,cleese_childrenized_librispeech,2159-179157-0020,2159,target_child,16,14_18_months,0.0,14.6031,14.6031,data/segments/cleese_childrenized/librispeech_725ae88a42.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.010945859487179
