segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,childrenization_pitch_factor,childrenization_spectral_warp,childrenization_duration_stretch
prov_adult_lily_020004_MOT_889865_904060,world_childrenized_providence_adults,020004,lily_MOT,target_child,16,14_18_months,0.0,16.2821,16.2821,data/segments/world_childrenized/providence_adults_6a5faec4a3.wav,16000,,,world_childrenized,1.0,train,True,1.2198402263451922,1.2021126496479653,1.1466220380193235
prov_adult_alex_030410_MOT_757110_758331,world_childrenized_providence_adults,030410,alex_MOT,target_child,16,14_18_months,0.0,1.3731,1.3731,data/segments/world_childrenized/providence_adults_6a7dec2c9f.wav,16000,,,world_childrenized,1.0,train,True,1.3542886610407943,1.2423008293519666,1.120882727837924
prov_adult_lily_020604_MOT_875233_877930,world_childrenized_providence_adults,020604,lily_MOT,target_child,16,14_18_months,0.0,3.1041,3.1041,data/segments/world_childrenized/providence_adults_db77d24604.wav,16000,,,world_childrenized,1.0,train,True,1.217044508196023,1.327692855535796,1.1496759369596066
prov_adult_alex_030214_MOT_920971_924666,world_childrenized_providence_adults,030214,alex_MOT,target_child,16,14_18_months,0.0,4.0446,4.0446,data/segments/world_childrenized/providence_adults_7005b4928c.wav,16000,,,world_childrenized,1.0,train,True,1.291334066220175,1.3716220626484315,1.0931380198681968
prov_adult_lily_011126_MOT_971050_971858,world_childrenized_providence_adults,011126,lily_MOT,target_child,16,14_18_months,0.0,0.8123,0.8123,data/segments/world_childrenized/providence_adults_ffc053b386.wav,16000,,,world_childrenized,0.808,train,True,1.7774594024064843,1.3099379188424243,1.0027724445248094
prov_adult_lily_010611_MOT_424635_426433,world_childrenized_providence_adults,010611,lily_MOT,target_child,16,14_18_months,0.0,1.8295,1.8295,data/segments/world_childrenized/providence_adults_bb1760a06f.wav,16000,,,world_childrenized,1.0,train,True,1.9183328304515546,1.3791850297497799,1.0163974880750732
librispeech_4051-11218-0046,world_childrenized_librispeech,4051-11218-0046,4051,target_child,16,14_18_months,0.0,5.2192,5.2192,data/segments/world_childrenized/librispeech_8a328cbbba.wav,16000,,,world_childrenized,1.0,train,True,0.9475197629501764,1.36431825339161,1.0941866611910172
prov_adult_alex_020913_MOT_1374246_1375195,world_childrenized_providence_adults,020913,alex_MOT,target_child,16,14_18_months,0.0,0.9645,0.9645,data/segments/world_childrenized/providence_adults_321e911d84.wav,16000,,,world_childrenized,0.949,train,True,1.7648739448570323,1.3889634776832096,1.015246040079516
playlogue_ADULT_ew_42ec_22148_98860_99660,world_childrenized_playlogue_adults,ew_42ec_22148,ew_ADULT_ew_42ec_22148,target_child,16,14_18_months,0.0,0.8073,0.8073,data/segments/world_childrenized/playlogue_adults_6f15699d50.wav,16000,,,world_childrenized,0.8,train,True,0.9585009683387743,1.2090393436285534,1.0028411906892103
prov_adult_lily_020409_MOT_2559360_2561027,world_childrenized_providence_adults,020409,lily_MOT,target_child,16,14_18_months,0.0,1.6864,1.6864,data/segments/world_childrenized/providence_adults_cd7f1dc7eb.wav,16000,,,world_childrenized,1.0,train,True,0.9394904055235059,1.253747515939402,1.0097943527455677
prov_adult_alex_030313_MOT_566116_567461,world_childrenized_providence_adults,030313,alex_MOT,target_child,16,14_18_months,0.0,1.5504,1.5504,data/segments/world_childrenized/providence_adults_634edc66dc.wav,16000,,,world_childrenized,1.0,train,True,1.5514714747609502,1.3037539327830032,1.1484296297209005
prov_adult_lily_011107_MOT_3297865_3299221,world_childrenized_providence_adults,011107,lily_MOT,target_child,16,14_18_months,0.0,1.4691,1.4691,data/segments/world_childrenized/providence_adults_9056a64e04.wav,16000,,,world_childrenized,1.0,train,True,1.6601885173126978,1.3622699366642885,1.0802148319669855
prov_adult_ethan_020725_MOT_2584178_2592051,world_childrenized_providence_adults,020725,ethan_MOT,target_child,16,14_18_months,0.0,8.6329,8.6329,data/segments/world_childrenized/providence_adults_a679c80b25.wav,16000,,,world_childrenized,1.0,train,True,0.9675255370131194,1.2654880636409125,1.096246174706149
prov_adult_alex_010427_MOT_616493_617858,world_childrenized_providence_adults,010427,alex_MOT,target_child,16,14_18_months,0.0,1.5580,1.5580,data/segments/world_childrenized/providence_adults_312b0d9add.wav,16000,,,world_childrenized,1.0,train,True,1.607181197962549,1.365843724900303,1.1372156077507263
playlogue_ADULT_gleason_father_ursula_894700_896060,world_childrenized_playlogue_adults,gleason_father_ursula,gleason_ADULT_gleason_father_ursula,target_child,16,14_18_months,0.0,1.4036,1.4036,data/segments/world_childrenized/playlogue_adults_aaffa3e944.wav,16000,,,world_childrenized,1.0,train,True,1.6411596045890828,1.3694352710494313,1.0282428276486415
playlogue_ADULT_ew_42pc_12095_572720_573300,world_childrenized_playlogue_adults,ew_42pc_12095,ew_ADULT_ew_42pc_12095,target_child,16,14_18_months,0.0,0.6618,0.6618,data/segments/world_childrenized/playlogue_adults_994e04362d.wav,16000,,,world_childrenized,0.58,train,True,0.7597752598209132,1.2393712018235152,1.1312685384566068
playlogue_ADULT_cameron_aae_B7_63_57_PE_N22_240020_240340,world_childrenized_playlogue_adults,cameron_aae_B7_63_57_PE_N22,cameron_ADULT_cameron_aae_B7_63_57_PE_N22,target_child,16,14_18_months,0.0,0.3484,0.3484,data/segments/world_childrenized/playlogue_adults_cc6175416d.wav,16000,,,world_childrenized,0.32,train,True,1.5891929093514,1.394062598480736,1.0719595423967863
prov_adult_alex_020217_MOT_845573_848693,world_childrenized_providence_adults,020217,alex_MOT,target_child,16,14_18_months,0.0,3.1939,3.1939,data/segments/world_childrenized/providence_adults_965c6eb1d7.wav,16000,,,world_childrenized,1.0,train,True,2.952083357759511,1.2672464037430722,1.0220464355417174
librispeech_8419-286667-0014,world_childrenized_librispeech,8419-286667-0014,8419,target_child,16,14_18_months,0.0,14.5041,14.5041,data/segments/world_childrenized/librispeech_664a48ae69.wav,16000,,,world_childrenized,1.0,train,True,1.7316681101341098,1.2257920847784032,1.0040946729264622
prov_adult_ethan_020725_MOT_2362896_2375165,world_childrenized_providence_adults,020725,ethan_MOT,target_child,16,14_18_months,0.0,13.7729,13.7729,data/segments/world_childrenized/providence_adults_07f50935f3.wav,16000,,,world_childrenized,1.0,train,True,1.063375316997349,1.2337495476202835,1.1224877957009929
librispeech_39-121915-0033,world_childrenized_librispeech,39-121915-0033,39,target_child,16,14_18_months,0.0,7.1366,7.1366,data/segments/world_childrenized/librispeech_1911f5723d.wav,16000,,,world_childrenized,1.0,train,True,1.3007900209380512,1.224710993424445,1.1133561324564694
playlogue_ADULT_ew_42ec_11051_15000_16760,world_childrenized_playlogue_adults,ew_42ec_11051,ew_ADULT_ew_42ec_11051,target_child,16,14_18_months,0.0,1.7724,1.7724,data/segments/world_childrenized/playlogue_adults_810f728fdc.wav,16000,,,world_childrenized,1.0,train,True,1.0590264737975812,1.32475884173435,1.0041944237885896
librispeech_839-130898-0074,world_childrenized_librispeech,839-130898-0074,839,target_child,16,14_18_months,0.0,8.5994,8.5994,data/segments/world_childrenized/librispeech_9e80d1a289.wav,16000,,,world_childrenized,1.0,train,True,1.4113111795852211,1.3809159170368817,1.0016769417030689
prov_adult_alex_020200_MOT_1408590_1410831,world_childrenized_providence_adults,020200,alex_MOT,target_child,16,14_18_months,0.0,2.2978,2.2978,data/segments/world_childrenized/providence_adults_7bc9f925a5.wav,16000,,,world_childrenized,1.0,train,True,1.6294852440147962,1.3404650802935882,1.023496164006369
librispeech_3947-13260-0030,world_childrenized_librispeech,3947-13260-0030,3947,target_child,16,14_18_months,0.0,16.2061,16.2061,data/segments/world_childrenized/librispeech_c090f90470.wav,16000,,,world_childrenized,1.0,train,True,1.311126201207306,1.3989027871596371,1.0693554784648942
prov_adult_alex_020117_MOT_1202298_1205241,world_childrenized_providence_adults,020117,alex_MOT,target_child,16,14_18_months,0.0,3.3411,3.3411,data/segments/world_childrenized/providence_adults_adf4294d94.wav,16000,,,world_childrenized,1.0,train,True,3.389418208708376,1.2452676908021756,1.134514046370173
prov_adult_ethan_020709_MOT_2840991_2843638,world_childrenized_providence_adults,020709,ethan_MOT,target_child,16,14_18_months,0.0,2.7342,2.7342,data/segments/world_childrenized/providence_adults_79f0d65478.wav,16000,,,world_childrenized,1.0,train,True,1.3010246215639247,1.310480551640799,1.031802623474683
librispeech_2007-132570-0018,world_childrenized_librispeech,2007-132570-0018,2007,target_child,16,14_18_months,0.0,15.2291,15.2291,data/segments/world_childrenized/librispeech_253061b517.wav,16000,,,world_childrenized,1.0,train,True,1.13258127386288,1.2543846586679586,1.0317806902460012
prov_adult_ethan_010714_MOT_2325643_2330165,world_childrenized_providence_adults,010714,ethan_MOT,target_child,16,14_18_months,0.0,4.8796,4.8796,data/segments/world_childrenized/providence_adults_c5f2d63752.wav,16000,,,world_childrenized,1.0,train,True,0.9799800232930638,1.3232675288840188,1.078374275454243
prov_adult_lily_010719_MOT_3376126_3379626,world_childrenized_providence_adults,010719,lily_MOT,target_child,16,14_18_months,0.0,3.9396,3.9396,data/segments/world_childrenized/providence_adults_79f77e8ecb.wav,16000,,,world_childrenized,1.0,train,True,1.0755819569703453,1.2046076210305312,1.1239984495019395
playlogue_ADULT_gleason_father_andy_331700_333140,world_childrenized_playlogue_adults,gleason_father_andy,gleason_ADULT_gleason_father_andy,target_child,16,14_18_months,0.0,1.4956,1.4956,data/segments/world_childrenized/playlogue_adults_7c411c2a40.wav,16000,,,world_childrenized,1.0,train,True,1.1474214016348672,1.3914882996862534,1.0350345493935282
prov_adult_lily_010803_MOT_398950_400645,world_childrenized_providence_adults,010803,lily_MOT,target_child,16,14_18_months,0.0,1.9437,1.9437,data/segments/world_childrenized/providence_adults_3e7893c662.wav,16000,,,world_childrenized,1.0,train,True,1.6360916915566888,1.2794639739303602,1.1433336489103283
prov_adult_alex_020300_MOT_3317726_3320843,world_childrenized_providence_adults,020300,alex_MOT,target_child,16,14_18_months,0.0,3.2530,3.2530,data/segments/world_childrenized/providence_adults_8d5e4c760e.wav,16000,,,world_childrenized,1.0,train,True,1.0747135443339024,1.2326167205871055,1.0426370490086825
prov_adult_lily_010827_MOT_1376926_1381653,world_childrenized_providence_adults,010827,lily_MOT,target_child,16,14_18_months,0.0,5.4175,5.4175,data/segments/world_childrenized/providence_adults_d6c0b9f0cf.wav,16000,,,world_childrenized,1.0,train,True,1.2771689176293985,1.2479703014388277,1.1453544816178065
prov_adult_ethan_010602_MOT_2876435_2879020,world_childrenized_providence_adults,010602,ethan_MOT,target_child,16,14_18_months,0.0,2.7858,2.7858,data/segments/world_childrenized/providence_adults_2c4c4069f1.wav,16000,,,world_childrenized,1.0,train,True,1.0059817846671963,1.348910847217551,1.075576391311329
prov_adult_ethan_020709_MOT_504500_507908,world_childrenized_providence_adults,020709,ethan_MOT,target_child,16,14_18_months,0.0,3.8646,3.8646,data/segments/world_childrenized/providence_adults_59269fa52a.wav,16000,,,world_childrenized,1.0,train,True,1.3971731557101796,1.2827022784335465,1.133307538142672
librispeech_3607-29116-0039,world_childrenized_librispeech,3607-29116-0039,3607,target_child,16,14_18_months,0.0,15.6499,15.6499,data/segments/world_childrenized/librispeech_74d06d7548.wav,16000,,,world_childrenized,1.0,train,True,2.0488695243035826,1.285732319784947,1.1283241894078224
prov_adult_alex_030103_MOT_2705046_2706528,world_childrenized_providence_adults,030103,alex_MOT,target_child,16,14_18_months,0.0,1.6577,1.6577,data/segments/world_childrenized/providence_adults_21a827d669.wav,16000,,,world_childrenized,1.0,train,True,1.1393477069236486,1.3231587293873326,1.1163012943936508
librispeech_7447-91186-0035,world_childrenized_librispeech,7447-91186-0035,7447,target_child,16,14_18_months,0.0,17.8248,17.8248,data/segments/world_childrenized/librispeech_d747cc877c.wav,16000,,,world_childrenized,1.0,train,True,2.5921691776626976,1.217428656654405,1.1328142375579258
prov_adult_lily_010508_MOT_1932445_1935835,world_childrenized_providence_adults,010508,lily_MOT,target_child,16,14_18_months,0.0,3.6947,3.6947,data/segments/world_childrenized/providence_adults_51877ed488.wav,16000,,,world_childrenized,1.0,train,True,0.7460762666674258,1.3062552453180984,1.08829270145652
prov_adult_lily_020227_MOT_1396025_1396900,world_childrenized_providence_adults,020227,lily_MOT,target_child,16,14_18_months,0.0,0.9301,0.9301,data/segments/world_childrenized/providence_adults_3613fa60a2.wav,16000,,,world_childrenized,0.875,train,True,2.221662482972127,1.3806129836886254,1.0568638725699906
prov_adult_alex_021122_MOT_2700088_2701217,world_childrenized_providence_adults,021122,alex_MOT,target_child,16,14_18_months,0.0,1.2776,1.2776,data/segments/world_childrenized/providence_adults_7eeab5d641.wav,16000,,,world_childrenized,1.0,train,True,3.3907971588219885,1.2350492992412847,1.1306440461199359
playlogue_ADULT_gleason_father_eddie_656000_657700,world_childrenized_playlogue_adults,gleason_father_eddie,gleason_ADULT_gleason_father_eddie,target_child,16,14_18_months,0.0,1.8063,1.8063,data/segments/world_childrenized/playlogue_adults_105443f07e.wav,16000,,,world_childrenized,1.0,train,True,2.2350581772962395,1.3321893677682932,1.059405530009428
playlogue_ADULT_gleason_mother_david_1376680_1380380,world_childrenized_playlogue_adults,gleason_mother_david,gleason_ADULT_gleason_mother_david,target_child,16,14_18_months,0.0,4.0441,4.0441,data/segments/world_childrenized/playlogue_adults_fe33aac81d.wav,16000,,,world_childrenized,1.0,train,True,1.1605709887817792,1.2028829847095468,1.0915357248983932
prov_adult_lily_010701_MOT_305821_309663,world_childrenized_providence_adults,010701,lily_MOT,target_child,16,14_18_months,0.0,4.3916,4.3916,data/segments/world_childrenized/providence_adults_b723e65522.wav,16000,,,world_childrenized,1.0,train,True,1.1567290989967576,1.2620597545818382,1.1421688874238174
librispeech_3235-28452-0016,world_childrenized_librispeech,3235-28452-0016,3235,target_child,16,14_18_months,0.0,17.7261,17.7261,data/segments/world_childrenized/librispeech_c29705dd8c.wav,16000,,,world_childrenized,1.0,train,True,1.3651459848388658,1.3065480588076148,1.138478169590261
prov_adult_alex_020326_MOT_790648_792346,world_childrenized_providence_adults,020326,alex_MOT,target_child,16,14_18_months,0.0,1.7765,1.7765,data/segments/world_childrenized/providence_adults_c684b265ea.wav,16000,,,world_childrenized,1.0,train,True,1.755093489396186,1.3493314182215324,1.044983758093234
prov_adult_lily_020227_MOT_2922623_2924526,world_childrenized_providence_adults,020227,lily_MOT,target_child,16,14_18_months,0.0,2.0586,2.0586,data/segments/world_childrenized/providence_adults_37d29f5d73.wav,16000,,,world_childrenized,1.0,train,True,0.7561215511793021,1.3814370443519854,1.0806473304081898
prov_adult_ethan_010218_MOT_1794040_1795695,world_childrenized_providence_adults,010218,ethan_MOT,target_child,16,14_18_months,0.0,1.8534,1.8534,data/segments/world_childrenized/providence_adults_0caf9b881b.wav,16000,,,world_childrenized,1.0,train,True,1.0181489007359303,1.3866160630394857,1.1164883311082061
librispeech_2136-5143-0038,world_childrenized_librispeech,2136-5143-0038,2136,target_child,16,14_18_months,0.0,2.7465,2.7465,data/segments/world_childrenized/librispeech_e6c58c13aa.wav,16000,,,world_childrenized,1.0,train,True,2.857737155836454,1.332188036386076,1.1420082789623636
prov_adult_alex_011117_MOT_80316_82835,world_childrenized_providence_adults,011117,alex_MOT,target_child,16,14_18_months,0.0,2.7733,2.7733,data/segments/world_childrenized/providence_adults_65a8de24a3.wav,16000,,,world_childrenized,1.0,train,True,0.7561652480238674,1.2099140574061114,1.1005158627410672
prov_adult_lily_010313_MOT_2242091_2243641,world_childrenized_providence_adults,010313,lily_MOT,target_child,16,14_18_months,0.0,1.6910,1.6910,data/segments/world_childrenized/providence_adults_336095bc04.wav,16000,,,world_childrenized,1.0,train,True,1.8317718650298003,1.2020013150880438,1.0874678148541683
playlogue_ADULT_gleason_mother_david_458980_460000,world_childrenized_playlogue_adults,gleason_mother_david,gleason_ADULT_gleason_mother_david,target_child,16,14_18_months,0.0,1.1562,1.1562,data/segments/world_childrenized/playlogue_adults_3f8bd9093c.wav,16000,,,world_childrenized,1.0,train,True,1.240020705151395,1.2033125234602666,1.128011768775537
prov_adult_alex_021025_MOT_2229883_2234290,world_childrenized_providence_adults,021025,alex_MOT,target_child,16,14_18_months,0.0,4.8406,4.8406,data/segments/world_childrenized/providence_adults_af7bdf2853.wav,16000,,,world_childrenized,1.0,train,True,3.3508785413584667,1.32335553808628,1.097649439003796
prov_adult_lily_010313_MOT_871778_872591,world_childrenized_providence_adults,010313,lily_MOT,target_child,16,14_18_months,0.0,0.9011,0.9011,data/segments/world_childrenized/providence_adults_4fbf5b3925.wav,16000,,,world_childrenized,0.813,train,True,3.029443852638776,1.289552606260612,1.105657426383096
librispeech_696-93314-0000,world_childrenized_librispeech,696-93314-0000,696,target_child,16,14_18_months,0.0,15.2462,15.2462,data/segments/world_childrenized/librispeech_94ba96598f.wav,16000,,,world_childrenized,1.0,train,True,1.7507088578333214,1.3726425759479222,1.0218645661407548
playlogue_ADULT_gleason_father_theresa_621780_622220,world_childrenized_playlogue_adults,gleason_father_theresa,gleason_ADULT_gleason_father_theresa,target_child,16,14_18_months,0.0,0.4516,0.4516,data/segments/world_childrenized/playlogue_adults_b62d9e151d.wav,16000,,,world_childrenized,0.44,train,True,1.727848216740863,1.218053230402731,1.0146920500194723
librispeech_2136-5143-0024,world_childrenized_librispeech,2136-5143-0024,2136,target_child,16,14_18_months,0.0,17.8607,17.8607,data/segments/world_childrenized/librispeech_3773dbb19c.wav,16000,,,world_childrenized,1.0,train,True,1.8424000257863338,1.3699289186767334,1.1152486357626623
prov_adult_alex_030516_MOT_1061898_1062991,world_childrenized_providence_adults,030516,alex_MOT,target_child,16,14_18_months,0.0,1.2090,1.2090,data/segments/world_childrenized/providence_adults_333c9b10fe.wav,16000,,,world_childrenized,1.0,train,True,1.2168896249527366,1.30938641646336,1.1041206147529112
prov_adult_alex_010614_GRA_1825161_1832951,world_childrenized_providence_adults,010614,alex_GRA,target_child,16,14_18_months,0.0,8.1997,8.1997,data/segments/world_childrenized/providence_adults_9e795f956c.wav,16000,,,world_childrenized,1.0,train,True,3.3992654961597313,1.250930690269409,1.051913243272552
librispeech_5104-33407-0001,world_childrenized_librispeech,5104-33407-0001,5104,target_child,16,14_18_months,0.0,14.0109,14.0109,data/segments/world_childrenized/librispeech_c228229cdd.wav,16000,,,world_childrenized,1.0,train,True,2.526409370253142,1.3050370341391009,1.0752819162749003
prov_adult_lily_020215b_MOT_2886910_2889810,world_childrenized_providence_adults,020215b,lily_MOT,target_child,16,14_18_months,0.0,3.1181,3.1181,data/segments/world_childrenized/providence_adults_8a335090e4.wav,16000,,,world_childrenized,1.0,train,True,3.245407101396448,1.395957320215197,1.073366207543682
prov_adult_alex_010427_MOT_977626_1016525,world_childrenized_providence_adults,010427,alex_MOT,target_child,16,14_18_months,0.0,43.7079,43.7079,data/segments/world_childrenized/providence_adults_8b0d1c4bdd.wav,16000,,,world_childrenized,1.0,train,True,3.061068655517766,1.3419335840349118,1.1235966049041848
prov_adult_alex_020217_MOT_887156_889459,world_childrenized_providence_adults,020217,alex_MOT,target_child,16,14_18_months,0.0,2.6054,2.6054,data/segments/world_childrenized/providence_adults_825b48bb9c.wav,16000,,,world_childrenized,1.0,train,True,1.42530882870925,1.2958288083954859,1.130311192395034
librispeech_8108-280354-0030,world_childrenized_librispeech,8108-280354-0030,8108,target_child,16,14_18_months,0.0,10.4157,10.4157,data/segments/world_childrenized/librispeech_da9e6956b6.wav,16000,,,world_childrenized,1.0,train,True,1.9668970956489924,1.260491359662392,1.1010254053338158
prov_adult_alex_010614_MOT_1320085_1324483,world_childrenized_providence_adults,010614,alex_MOT,target_child,16,14_18_months,0.0,4.6825,4.6825,data/segments/world_childrenized/providence_adults_3a90c3ec41.wav,16000,,,world_childrenized,1.0,train,True,3.2716701517679905,1.2353003783760672,1.0642027302307775
librispeech_374-180299-0008,world_childrenized_librispeech,374-180299-0008,374,target_child,16,14_18_months,0.0,14.4098,14.4098,data/segments/world_childrenized/librispeech_7776541950.wav,16000,,,world_childrenized,1.0,train,True,1.703300124750557,1.3021802201216683,1.093723942047479
librispeech_7278-104730-0041,world_childrenized_librispeech,7278-104730-0041,7278,target_child,16,14_18_months,0.0,5.9609,5.9609,data/segments/world_childrenized/librispeech_4248d63445.wav,16000,,,world_childrenized,1.0,train,True,1.5264544097033867,1.3479866380245864,1.130028958591308
prov_adult_ethan_010201_MOT_318170_320498,world_childrenized_providence_adults,010201,ethan_MOT,target_child,16,14_18_months,0.0,2.6332,2.6332,data/segments/world_childrenized/providence_adults_d8a284aaa9.wav,16000,,,world_childrenized,1.0,train,True,0.8157581945983443,1.2941754098065144,1.1301264027722038
prov_adult_ethan_020611_MOT_1420581_1428158,world_childrenized_providence_adults,020611,ethan_MOT,target_child,16,14_18_months,0.0,7.8045,7.8045,data/segments/world_childrenized/providence_adults_c387a449f1.wav,16000,,,world_childrenized,1.0,train,True,2.5978125772383436,1.353391768712986,1.0296213786979498
prov_adult_alex_010614_MOT_549926_550890,world_childrenized_providence_adults,010614,alex_MOT,target_child,16,14_18_months,0.0,1.0474,1.0474,data/segments/world_childrenized/providence_adults_06884f674f.wav,16000,,,world_childrenized,0.964,train,True,0.8138278714926082,1.3064196312963434,1.0853429846868587
prov_adult_lily_010313_MOT_690691_691315,world_childrenized_providence_adults,010313,lily_MOT,target_child,16,14_18_months,0.0,0.6384,0.6384,data/segments/world_childrenized/providence_adults_58030d0896.wav,16000,,,world_childrenized,0.624,train,True,0.9664795853693889,1.2832854839256773,1.0214074624298741
playlogue_ADULT_ew_42ec_12050_697900_699420,world_childrenized_playlogue_adults,ew_42ec_12050,ew_ADULT_ew_42ec_12050,target_child,16,14_18_months,0.0,1.6473,1.6473,data/segments/world_childrenized/playlogue_adults_65b403d202.wav,16000,,,world_childrenized,1.0,train,True,0.8205390969974231,1.2780561941331774,1.08021008316453
librispeech_226-131533-0018,world_childrenized_librispeech,226-131533-0018,226,target_child,16,14_18_months,0.0,14.9391,14.9391,data/segments/world_childrenized/librispeech_12719ccd83.wav,16000,,,world_childrenized,1.0,train,True,0.9704637135600965,1.2015303795602765,1.0200798432871194
playlogue_ADULT_ew_54ec_12029_702360_703960,world_childrenized_playlogue_adults,ew_54ec_12029,ew_ADULT_ew_54ec_12029,target_child,16,14_18_months,0.0,1.6124,1.6124,data/segments/world_childrenized/playlogue_adults_87cdb959e9.wav,16000,,,world_childrenized,1.0,train,True,1.4242238494789956,1.3467204243746969,1.0046513039847276
prov_adult_lily_020700_MOT_2347557_2349122,world_childrenized_providence_adults,020700,lily_MOT,target_child,16,14_18_months,0.0,1.7788,1.7788,data/segments/world_childrenized/providence_adults_ac0406024d.wav,16000,,,world_childrenized,1.0,train,True,2.9358972754749706,1.3659806141411883,1.1329964581608922
prov_adult_ethan_010602_MOT_3333595_3335232,world_childrenized_providence_adults,010602,ethan_MOT,target_child,16,14_18_months,0.0,1.6969,1.6969,data/segments/world_childrenized/providence_adults_d3accddda0.wav,16000,,,world_childrenized,1.0,train,True,1.8095433119246567,1.3593397235961873,1.0347063985460359
prov_adult_alex_020926_GRA_378796_382080,world_childrenized_providence_adults,020926,alex_GRA,target_child,16,14_18_months,0.0,3.6261,3.6261,data/segments/world_childrenized/providence_adults_72d73f9cef.wav,16000,,,world_childrenized,1.0,train,True,1.6290306730389932,1.2640919896525737,1.1038383701365755
prov_adult_alex_020606_MOT_1187175_1189576,world_childrenized_providence_adults,020606,alex_MOT,target_child,16,14_18_months,0.0,2.6154,2.6154,data/segments/world_childrenized/providence_adults_3fa2147392.wav,16000,,,world_childrenized,1.0,train,True,0.936951670549011,1.2940922395645542,1.087507247225437
playlogue_ADULT_vh_marshf_207080_208840,world_childrenized_playlogue_adults,vh_marshf,vh_ADULT_vh_marshf,target_child,16,14_18_months,0.0,1.8881,1.8881,data/segments/world_childrenized/playlogue_adults_7ef573a8da.wav,16000,,,world_childrenized,1.0,train,True,0.761945418453584,1.2159599769253873,1.069712241319939
prov_adult_ethan_001121_MOT_970265_972439,world_childrenized_providence_adults,001121,ethan_MOT,target_child,16,14_18_months,0.0,2.4869,2.4869,data/segments/world_childrenized/providence_adults_d73eb1c155.wav,16000,,,world_childrenized,1.0,train,True,2.9317298764335553,1.30116554267179,1.1407914982969445
librispeech_3664-178366-0026,world_childrenized_librispeech,3664-178366-0026,3664,target_child,16,14_18_months,0.0,16.6530,16.6530,data/segments/world_childrenized/librispeech_485fffa894.wav,16000,,,world_childrenized,1.0,train,True,2.280401611575075,1.2019247185785544,1.1176490249929818
