audio_path,start_sec,end_sec,label,child_id,timepoint_norm,source
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000044.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000045.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000047.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000050.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000053.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000054.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000055.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000057.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000058.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000062.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000063.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000065.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000066.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000067.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000072.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000073.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000075.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000078.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000079.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000080.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000081.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000082.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000083.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000086.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000089.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000093.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000095.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000096.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000098.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000099.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000102.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000103.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000104.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000106.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000112.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000117.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000118.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000121.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000124.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000128.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000133.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000136.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000138.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000139.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000144.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000148.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000150.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000151.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000152.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000154.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000156.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000157.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000158.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000161.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000162.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000164.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000168.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000170.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000171.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000175.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000177.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000178.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000181.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000182.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000183.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000184.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000186.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000187.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000189.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000190.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000192.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000194.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000198.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000205.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000206.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000209.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000210.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000213.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000214.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000215.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000217.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000220.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000225.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000229.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000234.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000235.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000236.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000240.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000241.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000242.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000245.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000246.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000247.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000250.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000251.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000252.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000254.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000256.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000257.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000258.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000260.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_background_speech_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000262.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000263.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000265.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes_v4/wav/v4_14_18mo_42_000266.wav,0.0,30.0,0,synth_hardn_14_18_months,synthetic_14_18_months,synthetic_adult_only_negative
