segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,childrenization_pitch_factor,childrenization_spectral_warp,childrenization_duration_stretch
librispeech_6181-216552-0029,world_childrenized_librispeech,6181-216552-0029,6181,target_child,16,14_18_months,0.0,14.7489,14.7489,data/segments/world_childrenized/librispeech_f4afc118ab.wav,16000,,,world_childrenized,1.0,train,True,2.192788705785361,1.3729853582927796,1.022103799065013
librispeech_8747-293952-0002,world_childrenized_librispeech,8747-293952-0002,8747,target_child,16,14_18_months,0.0,11.5538,11.5538,data/segments/world_childrenized/librispeech_fcfc57b928.wav,16000,,,world_childrenized,1.0,train,True,2.555253144823278,1.3107957919132076,1.08844398451778
prov_adult_ethan_020222_MOT_2428220_2434839,world_childrenized_providence_adults,020222,ethan_MOT,target_child,16,14_18_months,0.0,6.7492,6.7492,data/segments/world_childrenized/providence_adults_453ab329fb.wav,16000,,,world_childrenized,1.0,train,True,3.170393615443022,1.318053959639801,1.0187542359241046
librispeech_3112-9555-0082,world_childrenized_librispeech,3112-9555-0082,3112,target_child,16,14_18_months,0.0,13.4781,13.4781,data/segments/world_childrenized/librispeech_75b1a1c057.wav,16000,,,world_childrenized,1.0,train,True,1.2432152380237518,1.3178271306374079,1.1264623513284842
prov_adult_alex_020509_MOT_2010110_2013213,world_childrenized_providence_adults,020509,alex_MOT,target_child,16,14_18_months,0.0,3.2914,3.2914,data/segments/world_childrenized/providence_adults_4828412e0f.wav,16000,,,world_childrenized,1.0,train,True,1.0879261959088355,1.2774900273022751,1.0600530493004665
prov_adult_alex_021025_MOT_1496645_1497358,world_childrenized_providence_adults,021025,alex_MOT,target_child,16,14_18_months,0.0,0.7549,0.7549,data/segments/world_childrenized/providence_adults_44f5a80e3f.wav,16000,,,world_childrenized,0.713,train,True,1.18358916271688,1.3461908473154318,1.0557293662087963
prov_adult_ethan_010904_MOT_2036983_2042695,world_childrenized_providence_adults,010904,ethan_MOT,target_child,16,14_18_months,0.0,6.0228,6.0228,data/segments/world_childrenized/providence_adults_d0428a6139.wav,16000,,,world_childrenized,1.0,train,True,3.3152331345426402,1.375394528519309,1.0538610191419016
librispeech_4051-11217-0038,world_childrenized_librispeech,4051-11217-0038,4051,target_child,16,14_18_months,0.0,14.3889,14.3889,data/segments/world_childrenized/librispeech_bc268036bd.wav,16000,,,world_childrenized,1.0,train,True,1.440389457488165,1.3348582079759281,1.0255830117768416
prov_adult_lily_020108_MOT_2483328_2484600,world_childrenized_providence_adults,020108,lily_MOT,target_child,16,14_18_months,0.0,1.4563,1.4563,data/segments/world_childrenized/providence_adults_5447b7e3d0.wav,16000,,,world_childrenized,1.0,train,True,1.3157555626936204,1.3314578849830903,1.1422217495033504
prov_adult_alex_010811_MOT_1010730_1012411,world_childrenized_providence_adults,010811,alex_MOT,target_child,16,14_18_months,0.0,1.9038,1.9038,data/segments/world_childrenized/providence_adults_f5b5485302.wav,16000,,,world_childrenized,1.0,train,True,2.929933019659867,1.2529852481014283,1.1298460125741554
librispeech_302-123516-0001,world_childrenized_librispeech,302-123516-0001,302,target_child,16,14_18_months,0.0,16.6616,16.6616,data/segments/world_childrenized/librispeech_7db69826e8.wav,16000,,,world_childrenized,1.0,train,True,1.4105965336716721,1.3342755233811017,1.1474953514128692
prov_adult_alex_020217_MOT_237591_241958,world_childrenized_providence_adults,020217,alex_MOT,target_child,16,14_18_months,0.0,4.3927,4.3927,data/segments/world_childrenized/providence_adults_92ecc3dce1.wav,16000,,,world_childrenized,1.0,train,True,0.8116563449426724,1.3323548236758467,1.005194974096135
prov_adult_ethan_020500_MOT_1061300_1063661,world_childrenized_providence_adults,020500,ethan_MOT,target_child,16,14_18_months,0.0,2.5079,2.5079,data/segments/world_childrenized/providence_adults_12e1d4edc3.wav,16000,,,world_childrenized,1.0,train,True,0.9104446491958329,1.3741545715299759,1.0604355644413124
prov_adult_lily_020011_MOT_40848_46521,world_childrenized_providence_adults,020011,lily_MOT,target_child,16,14_18_months,0.0,5.8951,5.8951,data/segments/world_childrenized/providence_adults_3be831f25f.wav,16000,,,world_childrenized,1.0,train,True,1.539780488258474,1.2319481717459697,1.0387730486359772
prov_adult_ethan_020222_MOT_998685_1000675,world_childrenized_providence_adults,020222,ethan_MOT,target_child,16,14_18_months,0.0,2.0699,2.0699,data/segments/world_childrenized/providence_adults_ef17390118.wav,16000,,,world_childrenized,1.0,train,True,1.0815732871059194,1.2063034043291179,1.0375359817464904
prov_adult_lily_020526_MOT_2033210_2035025,world_childrenized_providence_adults,020526,lily_MOT,target_child,16,14_18_months,0.0,1.8742,1.8742,data/segments/world_childrenized/providence_adults_ccc882e5ac.wav,16000,,,world_childrenized,1.0,train,True,1.6869368094089796,1.3768553194124749,1.0298029820174017
playlogue_ADULT_gleason_father_ursula_558360_559080,world_childrenized_playlogue_adults,gleason_father_ursula,gleason_ADULT_gleason_father_ursula,target_child,16,14_18_months,0.0,0.7856,0.7856,data/segments/world_childrenized/playlogue_adults_3742873f27.wav,16000,,,world_childrenized,0.72,train,True,1.2440391318554114,1.3823619254776638,1.0835562795044271
librispeech_2289-152258-0026,world_childrenized_librispeech,2289-152258-0026,2289,target_child,16,14_18_months,0.0,16.8618,16.8618,data/segments/world_childrenized/librispeech_28484b5988.wav,16000,,,world_childrenized,1.0,train,True,2.2310740383504664,1.2804541878743378,1.112256023224527
librispeech_2384-152900-0082,world_childrenized_librispeech,2384-152900-0082,2384,target_child,16,14_18_months,0.0,15.8407,15.8407,data/segments/world_childrenized/librispeech_f16c914fb6.wav,16000,,,world_childrenized,1.0,train,True,2.5557487915913435,1.3455609524489622,1.0634883967603739
prov_adult_lily_010228_MOT_2527365_2528381,world_childrenized_providence_adults,010228,lily_MOT,target_child,16,14_18_months,0.0,1.0547,1.0547,data/segments/world_childrenized/providence_adults_9308f27635.wav,16000,,,world_childrenized,1.0,train,True,1.069823837360769,1.2117824402401096,1.034019623280247
prov_adult_alex_020425_MOT_1196115_1196898,world_childrenized_providence_adults,020425,alex_MOT,target_child,16,14_18_months,0.0,0.8761,0.8761,data/segments/world_childrenized/providence_adults_cf98fd8d92.wav,16000,,,world_childrenized,0.783,train,True,3.3175191524853336,1.2520351037495836,1.116078938201231
librispeech_3374-298026-0042,world_childrenized_librispeech,3374-298026-0042,3374,target_child,16,14_18_months,0.0,15.4622,15.4622,data/segments/world_childrenized/librispeech_fa655c75b3.wav,16000,,,world_childrenized,1.0,train,True,1.7776052691745214,1.2264512635597886,1.0601493752824223
librispeech_4640-19189-0030,world_childrenized_librispeech,4640-19189-0030,4640,target_child,16,14_18_months,0.0,14.9164,14.9164,data/segments/world_childrenized/librispeech_9852cffc67.wav,16000,,,world_childrenized,1.0,train,True,1.3175994139342326,1.3074525196302302,1.130890562782031
prov_adult_ethan_020122_MOT_2031730_2033000,world_childrenized_providence_adults,020122,ethan_MOT,target_child,16,14_18_months,0.0,1.3190,1.3190,data/segments/world_childrenized/providence_adults_501973800b.wav,16000,,,world_childrenized,1.0,train,True,1.2234948090522295,1.2661556033059058,1.0344853126533482
prov_adult_lily_020612_MOT_2709281_2713611,world_childrenized_providence_adults,020612,lily_MOT,target_child,16,14_18_months,0.0,4.7336,4.7336,data/segments/world_childrenized/providence_adults_afc221fc39.wav,16000,,,world_childrenized,1.0,train,True,1.050098458448994,1.2578455288505233,1.0919546564037694
prov_adult_lily_010117_MOT_404865_406498,world_childrenized_providence_adults,010117,lily_MOT,target_child,16,14_18_months,0.0,1.7755,1.7755,data/segments/world_childrenized/providence_adults_57aa0d9355.wav,16000,,,world_childrenized,1.0,train,True,3.4047734961565963,1.323800106891528,1.0859240995339783
prov_adult_ethan_010700_MOT_933231_936480,world_childrenized_providence_adults,010700,ethan_MOT,target_child,16,14_18_months,0.0,3.3592,3.3592,data/segments/world_childrenized/providence_adults_ea7d16d543.wav,16000,,,world_childrenized,1.0,train,True,1.1965298659662291,1.2931364615165524,1.0336147833704363
prov_adult_alex_011024_MOT_978173_980596,world_childrenized_providence_adults,011024,alex_MOT,target_child,16,14_18_months,0.0,2.6516,2.6516,data/segments/world_childrenized/providence_adults_f2806082d2.wav,16000,,,world_childrenized,1.0,train,True,1.3851145139884382,1.2538467520832743,1.0934190326009332
playlogue_ADULT_ew_54ec_11006_740880_743020,world_childrenized_playlogue_adults,ew_54ec_11006,ew_ADULT_ew_54ec_11006,target_child,16,14_18_months,0.0,2.3344,2.3344,data/segments/world_childrenized/playlogue_adults_13331b5cce.wav,16000,,,world_childrenized,1.0,train,True,1.0493185201398685,1.2299425778849453,1.088274027611241
prov_adult_lily_020227_MOT_1953656_1957254,world_childrenized_providence_adults,020227,lily_MOT,target_child,16,14_18_months,0.0,3.9806,3.9806,data/segments/world_childrenized/providence_adults_1ec1781495.wav,16000,,,world_childrenized,1.0,train,True,1.4727812809193606,1.366359054813596,1.105713538868883
playlogue_ADULT_ew_54ec_11006_505660_507360,world_childrenized_playlogue_adults,ew_54ec_11006,ew_ADULT_ew_54ec_11006,target_child,16,14_18_months,0.0,1.9372,1.9372,data/segments/world_childrenized/playlogue_adults_213813f4d6.wav,16000,,,world_childrenized,1.0,train,True,1.0846409635486558,1.2094734623652104,1.1361710780739762
librispeech_2007-132570-0035,world_childrenized_librispeech,2007-132570-0035,2007,target_child,16,14_18_months,0.0,8.6996,8.6996,data/segments/world_childrenized/librispeech_675ee48d03.wav,16000,,,world_childrenized,1.0,train,True,1.0144966180748198,1.3755332297612373,1.1061192316145416
prov_adult_lily_010117_MOT_272481_275658,world_childrenized_providence_adults,010117,lily_MOT,target_child,16,14_18_months,0.0,3.4342,3.4342,data/segments/world_childrenized/providence_adults_52b5fde928.wav,16000,,,world_childrenized,1.0,train,True,3.1784447068069337,1.318610753523592,1.079925716416459
prov_adult_lily_010117_MOT_228986_230316,world_childrenized_providence_adults,010117,lily_MOT,target_child,16,14_18_months,0.0,1.4737,1.4737,data/segments/world_childrenized/providence_adults_2b8e382dbb.wav,16000,,,world_childrenized,1.0,train,True,1.6464216303457098,1.2357206090387112,1.1039129059905053
prov_adult_alex_010614_MOT_3244850_3247678,world_childrenized_providence_adults,010614,alex_MOT,target_child,16,14_18_months,0.0,3.1456,3.1456,data/segments/world_childrenized/providence_adults_1d5785d448.wav,16000,,,world_childrenized,1.0,train,True,3.2578549164780415,1.331414503591297,1.1114977386026548
prov_adult_alex_011127_MOT_862790_866810,world_childrenized_providence_adults,011127,alex_MOT,target_child,16,14_18_months,0.0,4.5223,4.5223,data/segments/world_childrenized/providence_adults_7369b8e62a.wav,16000,,,world_childrenized,1.0,train,True,0.9751288318550834,1.2310876070248926,1.123548681146388
prov_adult_lily_020108_MOT_1935495_1936997,world_childrenized_providence_adults,020108,lily_MOT,target_child,16,14_18_months,0.0,1.6313,1.6313,data/segments/world_childrenized/providence_adults_b14023c629.wav,16000,,,world_childrenized,1.0,train,True,1.405412603206338,1.3308447040153581,1.0839004632353637
prov_adult_lily_010102_MOT_1450413_1452848,world_childrenized_providence_adults,010102,lily_MOT,target_child,16,14_18_months,0.0,2.6731,2.6731,data/segments/world_childrenized/providence_adults_e982beb46d.wav,16000,,,world_childrenized,1.0,train,True,0.7012976606794248,1.2724271588090772,1.0955327970291808
prov_adult_ethan_020402_MOT_2587556_2589575,world_childrenized_providence_adults,020402,ethan_MOT,target_child,16,14_18_months,0.0,2.0729,2.0729,data/segments/world_childrenized/providence_adults_37dcbed8db.wav,16000,,,world_childrenized,1.0,train,True,0.9727011703724556,1.201484541466326,1.0261661459226687
playlogue_ADULT_ew_54ec_21160_519380_520820,world_childrenized_playlogue_adults,ew_54ec_21160,ew_ADULT_ew_54ec_21160,target_child,16,14_18_months,0.0,1.5845,1.5845,data/segments/world_childrenized/playlogue_adults_e8ab31baa3.wav,16000,,,world_childrenized,1.0,train,True,1.0284751486681178,1.3541173206171622,1.0965346873411135
prov_adult_ethan_010117_MOT_1223023_1224213,world_childrenized_providence_adults,010117,ethan_MOT,target_child,16,14_18_months,0.0,1.2719,1.2719,data/segments/world_childrenized/providence_adults_4d2b808fbb.wav,16000,,,world_childrenized,1.0,train,True,1.3467321125815555,1.3319510310934242,1.0643245116743612
prov_adult_lily_010117_MOT_2657146_2658158,world_childrenized_providence_adults,010117,lily_MOT,target_child,16,14_18_months,0.0,1.1422,1.1422,data/segments/world_childrenized/providence_adults_2f57dbd538.wav,16000,,,world_childrenized,1.0,train,True,0.7867641619346076,1.3787855642038263,1.125318009392619
playlogue_ADULT_ew_42ec_12037_375760_376300,world_childrenized_playlogue_adults,ew_42ec_12037,ew_ADULT_ew_42ec_12037,target_child,16,14_18_months,0.0,0.5593,0.5593,data/segments/world_childrenized/playlogue_adults_836dd90a2c.wav,16000,,,world_childrenized,0.54,train,True,1.0948808236244865,1.3821775476881357,1.0261356539566238
playlogue_ADULT_ew_42pc_12033_762540_765599,world_childrenized_playlogue_adults,ew_42pc_12033,ew_ADULT_ew_42pc_12033,target_child,16,14_18_months,0.0,3.2973,3.2973,data/segments/world_childrenized/playlogue_adults_86e90ee9e0.wav,16000,,,world_childrenized,1.0,train,True,1.0602300071547712,1.2455107969974852,1.0757882162393158
prov_adult_lily_010326_MOT_3566703_3568256,world_childrenized_providence_adults,010326,lily_MOT,target_child,16,14_18_months,0.0,1.7726,1.7726,data/segments/world_childrenized/providence_adults_a3bd17f3bb.wav,16000,,,world_childrenized,1.0,train,True,0.9549361850773581,1.375231702887923,1.139900631200849
prov_adult_ethan_011011_MOT_1144200_1148063,world_childrenized_providence_adults,011011,ethan_MOT,target_child,16,14_18_months,0.0,4.1797,4.1797,data/segments/world_childrenized/providence_adults_2dcb8e360d.wav,16000,,,world_childrenized,1.0,train,True,1.0817794959769802,1.252234493431624,1.0814174473092337
prov_adult_alex_020926_MOT_1325253_1328038,world_childrenized_providence_adults,020926,alex_MOT,target_child,16,14_18_months,0.0,2.8763,2.8763,data/segments/world_childrenized/providence_adults_0f4a4eed28.wav,16000,,,world_childrenized,1.0,train,True,3.1869596459807097,1.2138697672809582,1.0309403421107766
librispeech_8468-286673-0019,world_childrenized_librispeech,8468-286673-0019,8468,target_child,16,14_18_months,0.0,15.8742,15.8742,data/segments/world_childrenized/librispeech_9036199998.wav,16000,,,world_childrenized,1.0,train,True,1.3951300071847508,1.2878469930793222,1.0928926552628087
librispeech_248-130652-0027,world_childrenized_librispeech,248-130652-0027,248,target_child,16,14_18_months,0.0,17.1077,17.1077,data/segments/world_childrenized/librispeech_4b91553fb0.wav,16000,,,world_childrenized,1.0,train,True,1.5892529550948715,1.2831314956402644,1.122187785380859
librispeech_1553-140047-0026,world_childrenized_librispeech,1553-140047-0026,1553,target_child,16,14_18_months,0.0,14.8872,14.8872,data/segments/world_childrenized/librispeech_54d8d243a1.wav,16000,,,world_childrenized,1.0,train,True,1.2675862976476364,1.3632748693110635,1.128677943352291
prov_adult_alex_020217_MOT_433235_443313,world_childrenized_providence_adults,020217,alex_MOT,target_child,16,14_18_months,0.0,10.5029,10.5029,data/segments/world_childrenized/providence_adults_743bf4b4ad.wav,16000,,,world_childrenized,1.0,train,True,2.6527732000352415,1.361406305565871,1.0419599766839327
prov_adult_ethan_020810_MOT_1669981_1671629,world_childrenized_providence_adults,020810,ethan_MOT,target_child,16,14_18_months,0.0,1.7386,1.7386,data/segments/world_childrenized/providence_adults_4b5d1e67c4.wav,16000,,,world_childrenized,1.0,train,True,1.0525071582863104,1.3252444769873128,1.0536778010163788
prov_adult_ethan_010411_MOT_3067775_3072908,world_childrenized_providence_adults,010411,ethan_MOT,target_child,16,14_18_months,0.0,5.6541,5.6541,data/segments/world_childrenized/providence_adults_2c4eb380a0.wav,16000,,,world_childrenized,1.0,train,True,0.8078225210165099,1.3143052661240857,1.1010837620668217
prov_adult_lily_011009_MOT_2574521_2576088,world_childrenized_providence_adults,011009,lily_MOT,target_child,16,14_18_months,0.0,1.5978,1.5978,data/segments/world_childrenized/providence_adults_fc8487db92.wav,16000,,,world_childrenized,1.0,train,True,0.7999791474089676,1.3866238676095564,1.0176686774217067
librispeech_831-130739-0048,world_childrenized_librispeech,831-130739-0048,831,target_child,16,14_18_months,0.0,10.7469,10.7469,data/segments/world_childrenized/librispeech_3db92715b8.wav,16000,,,world_childrenized,1.0,train,True,2.863226677391637,1.2216131264266095,1.028410966602911
playlogue_ADULT_vh_marshf_31360_33019,world_childrenized_playlogue_adults,vh_marshf,vh_ADULT_vh_marshf,target_child,16,14_18_months,0.0,1.7735,1.7735,data/segments/world_childrenized/playlogue_adults_c9a8ea5a09.wav,16000,,,world_childrenized,1.0,train,True,0.9267779484216248,1.3537687824530966,1.0651647739020045
prov_adult_ethan_020900_MOT_2946631_2948837,world_childrenized_providence_adults,020900,ethan_MOT,target_child,16,14_18_months,0.0,2.4863,2.4863,data/segments/world_childrenized/providence_adults_b0dcd0e0e4.wav,16000,,,world_childrenized,1.0,train,True,1.1746861523885292,1.2006812519306647,1.125008903839065
prov_adult_ethan_010006_MOT_1807833_1810151,world_childrenized_providence_adults,010006,ethan_MOT,target_child,16,14_18_months,0.0,2.5181,2.5181,data/segments/world_childrenized/providence_adults_e589ddeff4.wav,16000,,,world_childrenized,1.0,train,True,0.8397721188208306,1.327464594403549,1.0853662603115035
prov_adult_alex_020411_MOT_1797036_1797541,world_childrenized_providence_adults,020411,alex_MOT,target_child,16,14_18_months,0.0,0.5439,0.5439,data/segments/world_childrenized/providence_adults_25bcc33fcd.wav,16000,,,world_childrenized,0.505,train,True,1.3442744654295191,1.3709268940762713,1.0665493035965687
prov_adult_lily_020004_MOT_2198363_2202225,world_childrenized_providence_adults,020004,lily_MOT,target_child,16,14_18_months,0.0,3.8739,3.8739,data/segments/world_childrenized/providence_adults_8f1ce3b18a.wav,16000,,,world_childrenized,1.0,train,True,0.980795392878091,1.2306666555681514,1.0023058126761202
librispeech_1624-142933-0007,world_childrenized_librispeech,1624-142933-0007,1624,target_child,16,14_18_months,0.0,17.6895,17.6895,data/segments/world_childrenized/librispeech_36ff19c660.wav,16000,,,world_childrenized,1.0,train,True,1.8198264777447442,1.3646656346874246,1.114298303627323
prov_adult_lily_011022_MOT_1853586_1856811,world_childrenized_providence_adults,011022,lily_MOT,target_child,16,14_18_months,0.0,3.2374,3.2374,data/segments/world_childrenized/providence_adults_3368705469.wav,16000,,,world_childrenized,1.0,train,True,0.7576677508883567,1.2207324642206552,1.002306890082907
prov_adult_ethan_001121_MOT_270291_272383,world_childrenized_providence_adults,001121,ethan_MOT,target_child,16,14_18_months,0.0,2.3234,2.3234,data/segments/world_childrenized/providence_adults_c3dbebc760.wav,16000,,,world_childrenized,1.0,train,True,3.066672403176396,1.3991489681856617,1.1090052234612202
prov_adult_alex_021108_MOT_313226_315560,world_childrenized_providence_adults,021108,alex_MOT,target_child,16,14_18_months,0.0,2.5654,2.5654,data/segments/world_childrenized/providence_adults_5ec59ab362.wav,16000,,,world_childrenized,1.0,train,True,2.9158607319029155,1.3783428942533962,1.0986625193229844
playlogue_ADULT_gleason_father_helen_1358500_1360580,world_childrenized_playlogue_adults,gleason_father_helen,gleason_ADULT_gleason_father_helen,target_child,16,14_18_months,0.0,2.1515,2.1515,data/segments/world_childrenized/playlogue_adults_12da21a46f.wav,16000,,,world_childrenized,1.0,train,True,3.087087327930916,1.2642529532283828,1.031889416274061
prov_adult_alex_030410_MOT_1571530_1573420,world_childrenized_providence_adults,030410,alex_MOT,target_child,16,14_18_months,0.0,2.0922,2.0922,data/segments/world_childrenized/providence_adults_d2cb0e54c1.wav,16000,,,world_childrenized,1.0,train,True,1.1072577807631585,1.3583886356383759,1.1040554660988031
librispeech_5703-47198-0042,world_childrenized_librispeech,5703-47198-0042,5703,target_child,16,14_18_months,0.0,9.7495,9.7495,data/segments/world_childrenized/librispeech_836f9aa019.wav,16000,,,world_childrenized,1.0,train,True,2.9176053352898372,1.316511013747093,1.0214254882671232
prov_adult_lily_010803_MOT_2153346_2156658,world_childrenized_providence_adults,010803,lily_MOT,target_child,16,14_18_months,0.0,3.4527,3.4527,data/segments/world_childrenized/providence_adults_e7557a8c8d.wav,16000,,,world_childrenized,1.0,train,True,0.7433509206864363,1.325217570421089,1.0415319748262197
librispeech_8770-295463-0019,world_childrenized_librispeech,8770-295463-0019,8770,target_child,16,14_18_months,0.0,13.7939,13.7939,data/segments/world_childrenized/librispeech_58c661f754.wav,16000,,,world_childrenized,1.0,train,True,1.8425896339827519,1.3200256898103366,1.0602566528028523
prov_adult_alex_010825_MOT_281143_282910,world_childrenized_providence_adults,010825,alex_MOT,target_child,16,14_18_months,0.0,1.7812,1.7812,data/segments/world_childrenized/providence_adults_27b42605c1.wav,16000,,,world_childrenized,1.0,train,True,1.7000069426026583,1.2391106449558131,1.0063053281105936
playlogue_ADULT_ew_42ec_22113_654380_656939,world_childrenized_playlogue_adults,ew_42ec_22113,ew_ADULT_ew_42ec_22113,target_child,16,14_18_months,0.0,2.7572,2.7572,data/segments/world_childrenized/playlogue_adults_78e7840e46.wav,16000,,,world_childrenized,1.0,train,True,0.9282440775266406,1.3836272134887884,1.0749182883514767
