segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,vc_source_language,vc_target_child_id,vc_source_path
xlingvc_J3J0V4T8C3_af30848c18,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Preston_P21_00259590_00260878,J3J0V4T8C3,target_child,,14_18_months,0.0,1.2800,1.2800,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_af30848c18.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,J3J0V4T8C3,data/tinyvox/audio/phon_Clinical_Preston_P21_00259590_00260878.wav
xlingvc_J3J0V4T8C3_c3057a77e0,cross_lingual_vc_tinyvox_German,phon_German_Grimm_Eleonora_010921_00019070_00021000,J3J0V4T8C3,target_child,,14_18_months,0.0,1.9200,1.9200,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_c3057a77e0.wav,16000,,,cross_lingual_vc,1.0,train,True,German,J3J0V4T8C3,data/tinyvox/audio/phon_German_Grimm_Eleonora_010921_00019070_00021000.wav
xlingvc_J3J0V4T8C3_39370cdce6,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_PhonoDis_ChildS_00708831_00711331,J3J0V4T8C3,target_child,,14_18_months,0.0,2.4800,2.4800,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_39370cdce6.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,J3J0V4T8C3,data/tinyvox/audio/phon_Clinical_PhonoDis_ChildS_00708831_00711331.wav
xlingvc_J3J0V4T8C3_53b2bc934e,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040023_02075259_02076543,J3J0V4T8C3,target_child,,14_18_months,0.0,1.2600,1.2600,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_53b2bc934e.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,J3J0V4T8C3,data/tinyvox/audio/phon_Biling_ChildL2_040023_02075259_02076543.wav
xlingvc_J3J0V4T8C3_3a919b5a10,cross_lingual_vc_tinyvox_German,phon_German_Grimm_Sandra_010601_00119000_00126600,J3J0V4T8C3,target_child,,14_18_months,0.0,7.5800,7.5800,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_3a919b5a10.wav,16000,,,cross_lingual_vc,1.0,train,True,German,J3J0V4T8C3,data/tinyvox/audio/phon_German_Grimm_Sandra_010601_00119000_00126600.wav
xlingvc_J3J0V4T8C3_e7b55a884f,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD16_050703_00097704_00100704,J3J0V4T8C3,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_e7b55a884f.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,J3J0V4T8C3,data/tinyvox/audio/phon_Clinical_Cummings_PD16_050703_00097704_00100704.wav
xlingvc_J3J0V4T8C3_af1c0278ae,cross_lingual_vc_tinyvox_French,phon_French_GoadRose_Theo_30915_05993454_05994569,J3J0V4T8C3,target_child,,14_18_months,0.0,1.1000,1.1000,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_af1c0278ae.wav,16000,,,cross_lingual_vc,1.0,train,True,French,J3J0V4T8C3,data/tinyvox/audio/phon_French_GoadRose_Theo_30915_05993454_05994569.wav
xlingvc_J3J0V4T8C3_e91c3597ec,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Granada_0306_00079803_00080994,J3J0V4T8C3,target_child,,14_18_months,0.0,1.1800,1.1800,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_e91c3597ec.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,J3J0V4T8C3,data/tinyvox/audio/phon_Clinical_Granada_0306_00079803_00080994.wav
xlingvc_J3J0V4T8C3_13946a1589,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_040021_03931043_03934043,J3J0V4T8C3,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_13946a1589.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,J3J0V4T8C3,data/tinyvox/audio/phon_Biling_ChildL2_040021_03931043_03934043.wav
xlingvc_J3J0V4T8C3_0588a9a4fe,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Emma_010415_01678920_01681480,J3J0V4T8C3,target_child,,14_18_months,0.0,2.5400,2.5400,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_0588a9a4fe.wav,16000,,,cross_lingual_vc,1.0,train,True,French,J3J0V4T8C3,data/tinyvox/audio/phon_French_KernFrench_Emma_010415_01678920_01681480.wav
xlingvc_J3J0V4T8C3_156acc0545,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Esteban_011007_02596840_02598000,J3J0V4T8C3,target_child,,14_18_months,0.0,1.1400,1.1400,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_156acc0545.wav,16000,,,cross_lingual_vc,1.0,train,True,French,J3J0V4T8C3,data/tinyvox/audio/phon_French_KernFrench_Esteban_011007_02596840_02598000.wav
xlingvc_J3J0V4T8C3_aead62eb2e,cross_lingual_vc_tinyvox_Spanish,phon_Spanish_Vivar_Temuco_3M-LJ_00076690_00077394,J3J0V4T8C3,target_child,,14_18_months,0.0,0.6800,0.6800,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_aead62eb2e.wav,16000,,,cross_lingual_vc,1.0,train,True,Spanish,J3J0V4T8C3,data/tinyvox/audio/phon_Spanish_Vivar_Temuco_3M-LJ_00076690_00077394.wav
xlingvc_J3J0V4T8C3_02c25c28eb,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_Twins-Brazil_CarlosAndre_CA-020600_01023379_01024332,J3J0V4T8C3,target_child,,14_18_months,0.0,0.9400,0.9400,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_02c25c28eb.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,J3J0V4T8C3,data/tinyvox/audio/phon_Romance_Portuguese_Twins-Brazil_CarlosAndre_CA-020600_01023379_01024332.wav
xlingvc_J3J0V4T8C3_13faea12a3,cross_lingual_vc_tinyvox_Biling,phon_Biling_Scheidnes_NWR-71_SES2-JSH_00068851_00070351,J3J0V4T8C3,target_child,,14_18_months,0.0,1.4800,1.4800,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_13faea12a3.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,J3J0V4T8C3,data/tinyvox/audio/phon_Biling_Scheidnes_NWR-71_SES2-JSH_00068851_00070351.wav
xlingvc_J3J0V4T8C3_220035fe33,cross_lingual_vc_tinyvox_French,phon_French_Paris_Madeleine_030302_01128348_01135180,J3J0V4T8C3,target_child,,14_18_months,0.0,6.8200,6.8200,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_220035fe33.wav,16000,,,cross_lingual_vc,1.0,train,True,French,J3J0V4T8C3,data/tinyvox/audio/phon_French_Paris_Madeleine_030302_01128348_01135180.wav
xlingvc_J3J0V4T8C3_0ab09edb15,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Marie_20217a_01413030_01415106,J3J0V4T8C3,target_child,,14_18_months,0.0,2.0600,2.0600,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_0ab09edb15.wav,16000,,,cross_lingual_vc,1.0,train,True,French,J3J0V4T8C3,data/tinyvox/audio/phon_French_Lyon_Marie_20217a_01413030_01415106.wav
xlingvc_J3J0V4T8C3_ec191ad308,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_051116_03597021_03598653,J3J0V4T8C3,target_child,,14_18_months,0.0,1.6200,1.6200,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_ec191ad308.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,J3J0V4T8C3,data/tinyvox/audio/phon_Biling_ChildL2_051116_03597021_03598653.wav
xlingvc_J3J0V4T8C3_37a2fffa15,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_PereiraFreitas_Marta_011004_02361351_02363851,J3J0V4T8C3,target_child,,14_18_months,0.0,2.4800,2.4800,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_37a2fffa15.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,J3J0V4T8C3,data/tinyvox/audio/phon_Romance_Portuguese_PereiraFreitas_Marta_011004_02361351_02363851.wav
xlingvc_J3J0V4T8C3_46e9cb495a,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD16_040300_00083207_00086207,J3J0V4T8C3,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_46e9cb495a.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,J3J0V4T8C3,data/tinyvox/audio/phon_Clinical_Cummings_PD16_040300_00083207_00086207.wav
xlingvc_J3J0V4T8C3_600583ea7e,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_CCF_Ines_020308_01385411_01390411,J3J0V4T8C3,target_child,,14_18_months,0.0,4.9800,4.9800,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_600583ea7e.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,J3J0V4T8C3,data/tinyvox/audio/phon_Romance_Portuguese_CCF_Ines_020308_01385411_01390411.wav
xlingvc_J3J0V4T8C3_3ddc0a7501,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Esteban_020025_03688360_03691120,J3J0V4T8C3,target_child,,14_18_months,0.0,2.7400,2.7400,data/segments/cross_lingual_vc/J3J0V4T8C3/J3J0V4T8C3_3ddc0a7501.wav,16000,,,cross_lingual_vc,1.0,train,True,French,J3J0V4T8C3,data/tinyvox/audio/phon_French_KernFrench_Esteban_020025_03688360_03691120.wav
xlingvc_L4M1H7J7G3_e1ba69226f,cross_lingual_vc_tinyvox_Clinical,phon_Clinical_Cummings_PD68_030400_01768959_01770030,L4M1H7J7G3,target_child,,14_18_months,0.0,1.0600,1.0600,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_e1ba69226f.wav,16000,,,cross_lingual_vc,1.0,train,True,Clinical,L4M1H7J7G3,data/tinyvox/audio/phon_Clinical_Cummings_PD68_030400_01768959_01770030.wav
xlingvc_L4M1H7J7G3_1a75c405c5,cross_lingual_vc_tinyvox_French,phon_French_GoadRose_Clara_11105_01175440_01177180,L4M1H7J7G3,target_child,,14_18_months,0.0,1.7200,1.7200,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_1a75c405c5.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_GoadRose_Clara_11105_01175440_01177180.wav
xlingvc_L4M1H7J7G3_ff094b8c5a,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Anais_20523a_00379983_00382945,L4M1H7J7G3,target_child,,14_18_months,0.0,2.9400,2.9400,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_ff094b8c5a.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_Lyon_Anais_20523a_00379983_00382945.wav
xlingvc_L4M1H7J7G3_db13f94568,cross_lingual_vc_tinyvox_French,phon_French_Paris_Julie_020827_00217355_00224875,L4M1H7J7G3,target_child,,14_18_months,0.0,7.5000,7.5000,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_db13f94568.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_Paris_Julie_020827_00217355_00224875.wav
xlingvc_L4M1H7J7G3_5c6dfac4d4,cross_lingual_vc_tinyvox_French,phon_French_Yamaguchi_020522_00005058_00006058,L4M1H7J7G3,target_child,,14_18_months,0.0,0.9800,0.9800,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_5c6dfac4d4.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_Yamaguchi_020522_00005058_00006058.wav
xlingvc_L4M1H7J7G3_9b1f3b4882,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Emma_001108_02096280_02099280,L4M1H7J7G3,target_child,,14_18_months,0.0,2.9800,2.9800,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_9b1f3b4882.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_KernFrench_Emma_001108_02096280_02099280.wav
xlingvc_L4M1H7J7G3_58641b08d4,cross_lingual_vc_tinyvox_French,phon_French_Paris_Madeleine_040127_00945015_00946541,L4M1H7J7G3,target_child,,14_18_months,0.0,1.5200,1.5200,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_58641b08d4.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_Paris_Madeleine_040127_00945015_00946541.wav
xlingvc_L4M1H7J7G3_a5c67e6264,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_Ramalho_5-6_B15_00040565_00041238,L4M1H7J7G3,target_child,,14_18_months,0.0,0.6600,0.6600,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_a5c67e6264.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,L4M1H7J7G3,data/tinyvox/audio/phon_Romance_Portuguese_Ramalho_5-6_B15_00040565_00041238.wav
xlingvc_L4M1H7J7G3_62399e42f0,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_CCF_Luma_020325_01605021_01608621,L4M1H7J7G3,target_child,,14_18_months,0.0,3.5800,3.5800,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_62399e42f0.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,L4M1H7J7G3,data/tinyvox/audio/phon_Romance_Portuguese_CCF_Luma_020325_01605021_01608621.wav
xlingvc_L4M1H7J7G3_f3b57d9f79,cross_lingual_vc_tinyvox_French,phon_French_Paris_Anae_021023_01504055_01505056,L4M1H7J7G3,target_child,,14_18_months,0.0,0.9800,0.9800,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_f3b57d9f79.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_Paris_Anae_021023_01504055_01505056.wav
xlingvc_L4M1H7J7G3_efcc6cfb50,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Esteban_010425_03080840_03082760,L4M1H7J7G3,target_child,,14_18_months,0.0,1.9000,1.9000,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_efcc6cfb50.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_KernFrench_Esteban_010425_03080840_03082760.wav
xlingvc_L4M1H7J7G3_d60d35e6ca,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Anais_20523a_00076192_00076743,L4M1H7J7G3,target_child,,14_18_months,0.0,0.5400,0.5400,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_d60d35e6ca.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_Lyon_Anais_20523a_00076192_00076743.wav
xlingvc_L4M1H7J7G3_020a31dd27,cross_lingual_vc_tinyvox_French,phon_French_Paris_Anae_030427_00721890_00724233,L4M1H7J7G3,target_child,,14_18_months,0.0,2.3200,2.3200,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_020a31dd27.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_Paris_Anae_030427_00721890_00724233.wav
xlingvc_L4M1H7J7G3_4d781ef004,cross_lingual_vc_tinyvox_French,phon_French_Paris_Antoine_020212_01997943_02001858,L4M1H7J7G3,target_child,,14_18_months,0.0,3.9000,3.9000,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_4d781ef004.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_Paris_Antoine_020212_01997943_02001858.wav
xlingvc_L4M1H7J7G3_a303cf0573,cross_lingual_vc_tinyvox_French,phon_French_Lyon_Anais_10705b_00055023_00059227,L4M1H7J7G3,target_child,,14_18_months,0.0,4.1800,4.1800,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_a303cf0573.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_Lyon_Anais_10705b_00055023_00059227.wav
xlingvc_L4M1H7J7G3_34f1faf1c3,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_Ramalho_3-4_A05_00877084_00878282,L4M1H7J7G3,target_child,,14_18_months,0.0,1.1800,1.1800,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_34f1faf1c3.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,L4M1H7J7G3,data/tinyvox/audio/phon_Romance_Portuguese_Ramalho_3-4_A05_00877084_00878282.wav
xlingvc_L4M1H7J7G3_0588a9a4fe,cross_lingual_vc_tinyvox_French,phon_French_KernFrench_Emma_010415_01678920_01681480,L4M1H7J7G3,target_child,,14_18_months,0.0,2.5400,2.5400,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_0588a9a4fe.wav,16000,,,cross_lingual_vc,1.0,train,True,French,L4M1H7J7G3,data/tinyvox/audio/phon_French_KernFrench_Emma_010415_01678920_01681480.wav
xlingvc_L4M1H7J7G3_d91c070023,cross_lingual_vc_tinyvox_Biling,phon_Biling_ChildL2_060209_02267633_02268452,L4M1H7J7G3,target_child,,14_18_months,0.0,0.8000,0.8000,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_d91c070023.wav,16000,,,cross_lingual_vc,1.0,train,True,Biling,L4M1H7J7G3,data/tinyvox/audio/phon_Biling_ChildL2_060209_02267633_02268452.wav
xlingvc_L4M1H7J7G3_d1b18abf14,cross_lingual_vc_tinyvox_Romance,phon_Romance_Portuguese_PereiraFreitas_Pedro_030200_02432458_02434958,L4M1H7J7G3,target_child,,14_18_months,0.0,2.4800,2.4800,data/segments/cross_lingual_vc/L4M1H7J7G3/L4M1H7J7G3_d1b18abf14.wav,16000,,,cross_lingual_vc,1.0,train,True,Romance,L4M1H7J7G3,data/tinyvox/audio/phon_Romance_Portuguese_PereiraFreitas_Pedro_030200_02432458_02434958.wav
