segment_id,source_dataset,source_recording_id,speaker_id,speaker_role,age_months,age_band,start_time_sec,end_time_sec,duration_sec,audio_path,sample_rate,transcript,phonetic_transcript,vocalization_type,quality_score,split,usable_for_training,childrenization_pitch_shift_semitones,childrenization_duration_stretch
playlogue_ADULT_gleason_father_theresa_73360_74920,cleese_childrenized_playlogue_adults,gleason_father_theresa,gleason_ADULT_gleason_father_theresa,target_child,16,14_18_months,0.0,1.6270,1.6270,data/segments/cleese_childrenized/playlogue_adults_1fa42f6de2.wav,16000,,,cleese_childrenized,1.0,train,True,7.806455606197119,1.0429488115836418
prov_adult_alex_020724_MOT_2763155_2769115,cleese_childrenized_providence_adults,020724,alex_MOT,target_child,16,14_18_months,0.0,6.5211,6.5211,data/segments/cleese_childrenized/providence_adults_dd72f0be18.wav,16000,,,cleese_childrenized,1.0,train,True,9.577873597717927,1.0941517518381578
prov_adult_alex_010427_MOT_1745103_1749565,cleese_childrenized_providence_adults,010427,alex_MOT,target_child,16,14_18_months,0.0,4.4026,4.4026,data/segments/cleese_childrenized/providence_adults_634a76b34b.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9866827470862765
prov_adult_lily_010117_MOT_2063652_2064618,cleese_childrenized_providence_adults,010117,lily_MOT,target_child,16,14_18_months,0.0,0.9207,0.9207,data/segments/cleese_childrenized/providence_adults_8085f635e4.wav,16000,,,cleese_childrenized,0.965,train,True,6.0,0.9541048446351714
prov_adult_lily_020115_MOT_2847928_2848663,cleese_childrenized_providence_adults,020115,lily_MOT,target_child,16,14_18_months,0.0,0.7391,0.7391,data/segments/cleese_childrenized/providence_adults_e5d7118920.wav,16000,,,cleese_childrenized,0.735,train,True,6.0,1.0056268867206681
playlogue_ADULT_ew_54ec_12014_103700_104620,cleese_childrenized_playlogue_adults,ew_54ec_12014,ew_ADULT_ew_54ec_12014,target_child,16,14_18_months,0.0,0.9573,0.9573,data/segments/cleese_childrenized/playlogue_adults_a245021bc9.wav,16000,,,cleese_childrenized,0.92,train,True,12.0,1.040566519042852
librispeech_4680-16042-0011,cleese_childrenized_librispeech,4680-16042-0011,4680,target_child,16,14_18_months,0.0,16.2515,16.2515,data/segments/cleese_childrenized/librispeech_3c6a4716a5.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0698820752904108
prov_adult_alex_011103_MOT_872310_872920,cleese_childrenized_providence_adults,011103,alex_MOT,target_child,16,14_18_months,0.0,0.5965,0.5965,data/segments/cleese_childrenized/providence_adults_c1b7918831.wav,16000,,,cleese_childrenized,0.611,train,True,6.0,0.9762259954487674
prov_adult_lily_011009_MOT_3339815_3340491,cleese_childrenized_providence_adults,011009,lily_MOT,target_child,16,14_18_months,0.0,0.7198,0.7198,data/segments/cleese_childrenized/providence_adults_2d32b67063.wav,16000,,,cleese_childrenized,0.676,train,True,6.0,1.0648575843494243
prov_adult_alex_020913_MOT_1728873_1730445,cleese_childrenized_providence_adults,020913,alex_MOT,target_child,16,14_18_months,0.0,1.5278,1.5278,data/segments/cleese_childrenized/providence_adults_cb384c88bf.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.971899058707444
playlogue_ADULT_vh_smartf_140420_142359,cleese_childrenized_playlogue_adults,vh_smartf,vh_ADULT_vh_smartf,target_child,16,14_18_months,0.0,1.8336,1.8336,data/segments/cleese_childrenized/playlogue_adults_74f3cca494.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9451554470496758
prov_adult_lily_010117_MOT_78425_80015,cleese_childrenized_providence_adults,010117,lily_MOT,target_child,16,14_18_months,0.0,1.4649,1.4649,data/segments/cleese_childrenized/providence_adults_c55304b36c.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9213252085551811
playlogue_ADULT_gleason_father_theresa_206320_207500,cleese_childrenized_playlogue_adults,gleason_father_theresa,gleason_ADULT_gleason_father_theresa,target_child,16,14_18_months,0.0,1.2268,1.2268,data/segments/cleese_childrenized/playlogue_adults_9a01daaa96.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0396731541865658
prov_adult_lily_011009_MOT_1467176_1467946,cleese_childrenized_providence_adults,011009,lily_MOT,target_child,16,14_18_months,0.0,0.8166,0.8166,data/segments/cleese_childrenized/providence_adults_6541816d16.wav,16000,,,cleese_childrenized,0.77,train,True,9.459083265873481,1.0605312255839543
prov_adult_alex_020117_MOT_563245_564108,cleese_childrenized_providence_adults,020117,alex_MOT,target_child,16,14_18_months,0.0,0.8823,0.8823,data/segments/cleese_childrenized/providence_adults_70c2d95483.wav,16000,,,cleese_childrenized,0.863,train,True,6.0,1.022373415271521
librispeech_7078-271888-0055,cleese_childrenized_librispeech,7078-271888-0055,7078,target_child,16,14_18_months,0.0,14.7865,14.7865,data/segments/cleese_childrenized/librispeech_4330cce48b.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9406154132364752
playlogue_ADULT_vh_eastf_102420_102820,cleese_childrenized_playlogue_adults,vh_eastf,vh_ADULT_vh_eastf,target_child,16,14_18_months,0.0,0.4019,0.4019,data/segments/cleese_childrenized/playlogue_adults_3f04a38bf2.wav,16000,,,cleese_childrenized,0.4,train,True,9.41164434429501,1.0047973171057638
prov_adult_lily_020011_MOT_558348_560240,cleese_childrenized_providence_adults,020011,lily_MOT,target_child,16,14_18_months,0.0,2.0012,2.0012,data/segments/cleese_childrenized/providence_adults_ef260acfd2.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0576997943348847
librispeech_4340-15220-0031,cleese_childrenized_librispeech,4340-15220-0031,4340,target_child,16,14_18_months,0.0,15.7841,15.7841,data/segments/cleese_childrenized/librispeech_ae7b120b36.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0196442921184392
prov_adult_alex_011006_MOT_841345_844180,cleese_childrenized_providence_adults,011006,alex_MOT,target_child,16,14_18_months,0.0,2.7633,2.7633,data/segments/cleese_childrenized/providence_adults_044611b361.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9747110176512702
playlogue_ADULT_vh_eastf_13320_14740,cleese_childrenized_playlogue_adults,vh_eastf,vh_ADULT_vh_eastf,target_child,16,14_18_months,0.0,1.4180,1.4180,data/segments/cleese_childrenized/playlogue_adults_683e84b980.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9986091300618253
librispeech_3436-172171-0006,cleese_childrenized_librispeech,3436-172171-0006,3436,target_child,16,14_18_months,0.0,14.1529,14.1529,data/segments/cleese_childrenized/librispeech_6e09e7a4b2.wav,16000,,,cleese_childrenized,1.0,train,True,8.85047828710141,0.9935351558704346
librispeech_2518-154825-0003,cleese_childrenized_librispeech,2518-154825-0003,2518,target_child,16,14_18_months,0.0,13.3060,13.3060,data/segments/cleese_childrenized/librispeech_f18a990e39.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.9621091074557614
prov_adult_ethan_010021_MOT_0_72000,cleese_childrenized_providence_adults,010021,ethan_MOT,target_child,16,14_18_months,0.0,69.8868,69.8868,data/segments/cleese_childrenized/providence_adults_a893252815.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9706491005639595
prov_adult_alex_030006_MOT_754036_755835,cleese_childrenized_providence_adults,030006,alex_MOT,target_child,16,14_18_months,0.0,1.8704,1.8704,data/segments/cleese_childrenized/providence_adults_ca13f0f29d.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0391449726508413
prov_adult_alex_020102_MOT_1052916_1054166,cleese_childrenized_providence_adults,020102,alex_MOT,target_child,16,14_18_months,0.0,1.3264,1.3264,data/segments/cleese_childrenized/providence_adults_0091c6dce1.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0611016776391544
playlogue_ADULT_ew_42pc_12071_865320_866300,cleese_childrenized_playlogue_adults,ew_42pc_12071,ew_ADULT_ew_42pc_12071,target_child,16,14_18_months,0.0,0.9733,0.9733,data/segments/cleese_childrenized/playlogue_adults_9a9fb6c9b6.wav,16000,,,cleese_childrenized,0.98,train,True,12.0,0.9931496350592127
prov_adult_lily_020402_MOT_2097968_2099899,cleese_childrenized_providence_adults,020402,lily_MOT,target_child,16,14_18_months,0.0,1.8355,1.8355,data/segments/cleese_childrenized/providence_adults_facc9eb621.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9500551255833868
playlogue_ADULT_ew_54ec_11013_970400_971660,cleese_childrenized_playlogue_adults,ew_54ec_11013,ew_ADULT_ew_54ec_11013,target_child,16,14_18_months,0.0,1.1796,1.1796,data/segments/cleese_childrenized/playlogue_adults_51346b3603.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9362086149396156
librispeech_8797-294123-0057,cleese_childrenized_librispeech,8797-294123-0057,8797,target_child,16,14_18_months,0.0,12.8051,12.8051,data/segments/cleese_childrenized/librispeech_4015ca7a92.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0031379014452497
playlogue_ADULT_ew_42ec_21135_1018300_1019079,cleese_childrenized_playlogue_adults,ew_42ec_21135,ew_ADULT_ew_42ec_21135,target_child,16,14_18_months,0.0,0.7879,0.7879,data/segments/cleese_childrenized/playlogue_adults_0a83b980c4.wav,16000,,,cleese_childrenized,0.78,train,True,6.0,1.0101880595186055
prov_adult_lily_020317_MOT_958633_964520,cleese_childrenized_providence_adults,020317,lily_MOT,target_child,16,14_18_months,0.0,6.1539,6.1539,data/segments/cleese_childrenized/providence_adults_01b036784e.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0453376675139925
prov_adult_lily_020623_MOT_1455690_1457150,cleese_childrenized_providence_adults,020623,lily_MOT,target_child,16,14_18_months,0.0,1.4433,1.4433,data/segments/cleese_childrenized/providence_adults_f903f38134.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9885838206973669
prov_adult_lily_010925_OPE_306060_308106,cleese_childrenized_providence_adults,010925,lily_OPE,target_child,16,14_18_months,0.0,2.1144,2.1144,data/segments/cleese_childrenized/providence_adults_980f95d081.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0334508667614
prov_adult_alex_010707_MOT_1518033_1526420,cleese_childrenized_providence_adults,010707,alex_MOT,target_child,16,14_18_months,0.0,7.8493,7.8493,data/segments/cleese_childrenized/providence_adults_89411f64b7.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.9357769854768982
librispeech_3879-174923-0069,cleese_childrenized_librispeech,3879-174923-0069,3879,target_child,16,14_18_months,0.0,12.1339,12.1339,data/segments/cleese_childrenized/librispeech_2a9abe25fa.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0931415796189128
librispeech_2289-152257-0003,cleese_childrenized_librispeech,2289-152257-0003,2289,target_child,16,14_18_months,0.0,14.5805,14.5805,data/segments/cleese_childrenized/librispeech_7581945a7b.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.045947284085935
prov_adult_lily_020123_OPE_1032944_1034021,cleese_childrenized_providence_adults,020123,lily_OPE,target_child,16,14_18_months,0.0,1.1787,1.1787,data/segments/cleese_childrenized/providence_adults_1c5858a718.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0944517479225904
playlogue_ADULT_ew_42pc_11055_66760_68460,cleese_childrenized_playlogue_adults,ew_42pc_11055,ew_ADULT_ew_42pc_11055,target_child,16,14_18_months,0.0,1.7834,1.7834,data/segments/cleese_childrenized/playlogue_adults_465da63963.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0490402340486193
prov_adult_ethan_010726_MOT_2315296_2318390,cleese_childrenized_providence_adults,010726,ethan_MOT,target_child,16,14_18_months,0.0,2.9981,2.9981,data/segments/cleese_childrenized/providence_adults_9fde506b23.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9690034811321286
prov_adult_alex_030301_MOT_2657242_2661827,cleese_childrenized_providence_adults,030301,alex_MOT,target_child,16,14_18_months,0.0,4.9631,4.9631,data/segments/cleese_childrenized/providence_adults_80fb1146f3.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0824684313778916
prov_adult_ethan_020500_MOT_1363495_1366956,cleese_childrenized_providence_adults,020500,ethan_MOT,target_child,16,14_18_months,0.0,3.3102,3.3102,data/segments/cleese_childrenized/providence_adults_06e9448e15.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.9564254056631415
librispeech_1502-122615-0012,cleese_childrenized_librispeech,1502-122615-0012,1502,target_child,16,14_18_months,0.0,15.5995,15.5995,data/segments/cleese_childrenized/librispeech_3be861bfcd.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0242595224095414
prov_adult_alex_010427_MOT_2313233_2314855,cleese_childrenized_providence_adults,010427,alex_MOT,target_child,16,14_18_months,0.0,1.7423,1.7423,data/segments/cleese_childrenized/providence_adults_605a3016b3.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0741905711366277
librispeech_1034-121119-0049,cleese_childrenized_librispeech,1034-121119-0049,1034,target_child,16,14_18_months,0.0,18.0934,18.0934,data/segments/cleese_childrenized/librispeech_edd67fdc66.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0495033320711686
prov_adult_lily_010202_MOT_656893_658141,cleese_childrenized_providence_adults,010202,lily_MOT,target_child,16,14_18_months,0.0,1.2891,1.2891,data/segments/cleese_childrenized/providence_adults_703558eae0.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0329155913264398
prov_adult_ethan_010105_MOT_3166143_3170175,cleese_childrenized_providence_adults,010105,ethan_MOT,target_child,16,14_18_months,0.0,4.1811,4.1811,data/segments/cleese_childrenized/providence_adults_de4461819d.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0369723882798676
playlogue_ADULT_ew_42pc_11023_725300_726160,cleese_childrenized_playlogue_adults,ew_42pc_11023,ew_ADULT_ew_42pc_11023,target_child,16,14_18_months,0.0,0.8556,0.8556,data/segments/cleese_childrenized/playlogue_adults_114c47757b.wav,16000,,,cleese_childrenized,0.86,train,True,6.0,0.9948453323907098
playlogue_ADULT_vh_smartf_295000_297140,cleese_childrenized_playlogue_adults,vh_smartf,vh_ADULT_vh_smartf,target_child,16,14_18_months,0.0,2.1591,2.1591,data/segments/cleese_childrenized/playlogue_adults_f72e437390.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0089183474640135
prov_adult_lily_020201_MOT_1603675_1607711,cleese_childrenized_providence_adults,020201,lily_MOT,target_child,16,14_18_months,0.0,3.8181,3.8181,data/segments/cleese_childrenized/providence_adults_7cbb3c69d0.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9460143539958885
prov_adult_lily_010814_MOT_1110988_1112613,cleese_childrenized_providence_adults,010814,lily_MOT,target_child,16,14_18_months,0.0,1.6669,1.6669,data/segments/cleese_childrenized/providence_adults_cace517a75.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0257760229919883
prov_adult_lily_010117_MOT_1660998_1663573,cleese_childrenized_providence_adults,010117,lily_MOT,target_child,16,14_18_months,0.0,2.7978,2.7978,data/segments/cleese_childrenized/providence_adults_89ccb0af4c.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0865216213078237
librispeech_587-41611-0010,cleese_childrenized_librispeech,587-41611-0010,587,target_child,16,14_18_months,0.0,14.4909,14.4909,data/segments/cleese_childrenized/librispeech_3888342c88.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9824365648162707
prov_adult_lily_010313_MOT_2585196_2585710,cleese_childrenized_providence_adults,010313,lily_MOT,target_child,16,14_18_months,0.0,0.4750,0.4750,data/segments/cleese_childrenized/providence_adults_25ac388ef3.wav,16000,,,cleese_childrenized,0.514,train,True,9.116333604438726,0.9241046967853456
playlogue_ADULT_vh_raidf_76380_77940,cleese_childrenized_playlogue_adults,vh_raidf,vh_ADULT_vh_raidf,target_child,16,14_18_months,0.0,1.5706,1.5706,data/segments/cleese_childrenized/playlogue_adults_fa2f1cfa95.wav,16000,,,cleese_childrenized,1.0,train,True,10.219264769718812,1.006814618649722
prov_adult_lily_020518_MOT_1271255_1276183,cleese_childrenized_providence_adults,020518,lily_MOT,target_child,16,14_18_months,0.0,4.6071,4.6071,data/segments/cleese_childrenized/providence_adults_4927b4b586.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.934891399986039
prov_adult_lily_020108_MOT_1117480_1119746,cleese_childrenized_providence_adults,020108,lily_MOT,target_child,16,14_18_months,0.0,2.2849,2.2849,data/segments/cleese_childrenized/providence_adults_8a851d4fb3.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.008327258983814
prov_adult_ethan_010400_MOT_169256_174151,cleese_childrenized_providence_adults,010400,ethan_MOT,target_child,16,14_18_months,0.0,5.0071,5.0071,data/segments/cleese_childrenized/providence_adults_2725625779.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0229110494276936
prov_adult_ethan_020624_MOT_1057220_1066406,cleese_childrenized_providence_adults,020624,ethan_MOT,target_child,16,14_18_months,0.0,8.8926,8.8926,data/segments/cleese_childrenized/providence_adults_b73da085b3.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9680556193565409
librispeech_2836-5355-0040,cleese_childrenized_librispeech,2836-5355-0040,2836,target_child,16,14_18_months,0.0,13.9083,13.9083,data/segments/cleese_childrenized/librispeech_39fe2f28a8.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0137210324448769
librispeech_5104-33406-0018,cleese_childrenized_librispeech,5104-33406-0018,5104,target_child,16,14_18_months,0.0,3.9127,3.9127,data/segments/cleese_childrenized/librispeech_ac5115a6ae.wav,16000,,,cleese_childrenized,1.0,train,True,11.92230342995246,0.9238901743784595
prov_adult_alex_020314_MOT_3009435_3010523,cleese_childrenized_providence_adults,020314,alex_MOT,target_child,16,14_18_months,0.0,1.1764,1.1764,data/segments/cleese_childrenized/providence_adults_07cb0ae217.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.081308938931158
prov_adult_lily_020526_MOT_840570_846386,cleese_childrenized_providence_adults,020526,lily_MOT,target_child,16,14_18_months,0.0,5.9307,5.9307,data/segments/cleese_childrenized/providence_adults_0ea77c3692.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.019726505837029
prov_adult_alex_020828_MOT_51543_55370,cleese_childrenized_providence_adults,020828,alex_MOT,target_child,16,14_18_months,0.0,3.9839,3.9839,data/segments/cleese_childrenized/providence_adults_0bb7af0a84.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0410032167471661
playlogue_ADULT_gleason_mother_helen_616160_616500,cleese_childrenized_playlogue_adults,gleason_mother_helen,gleason_ADULT_gleason_mother_helen,target_child,16,14_18_months,0.0,0.3532,0.3532,data/segments/cleese_childrenized/playlogue_adults_c5402048dc.wav,16000,,,cleese_childrenized,0.34,train,True,12.0,1.0386960742445424
librispeech_5789-57195-0001,cleese_childrenized_librispeech,5789-57195-0001,5789,target_child,16,14_18_months,0.0,13.1501,13.1501,data/segments/cleese_childrenized/librispeech_d81fc90faf.wav,16000,,,cleese_childrenized,1.0,train,True,6.487708111503471,1.0583565485451785
prov_adult_lily_020402_MOT_2287425_2288437,cleese_childrenized_providence_adults,020402,lily_MOT,target_child,16,14_18_months,0.0,1.0979,1.0979,data/segments/cleese_childrenized/providence_adults_be8365b80c.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0848821321247695
playlogue_ADULT_ew_42ec_12007_826320_826700,cleese_childrenized_playlogue_adults,ew_42ec_12007,ew_ADULT_ew_42ec_12007,target_child,16,14_18_months,0.0,0.3522,0.3522,data/segments/cleese_childrenized/playlogue_adults_6ed18c5fb0.wav,16000,,,cleese_childrenized,0.38,train,True,12.0,0.9267342601117124
playlogue_ADULT_gleason_father_helen_371920_373800,cleese_childrenized_playlogue_adults,gleason_father_helen,gleason_ADULT_gleason_father_helen,target_child,16,14_18_months,0.0,1.8551,1.8551,data/segments/cleese_childrenized/playlogue_adults_ce14a19cf9.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.986766011095239
librispeech_1355-39947-0078,cleese_childrenized_librispeech,1355-39947-0078,1355,target_child,16,14_18_months,0.0,15.6839,15.6839,data/segments/cleese_childrenized/librispeech_7712adc41b.wav,16000,,,cleese_childrenized,1.0,train,True,8.59609349804006,1.0654852649715745
prov_adult_lily_011126_OPE_953393_955098,cleese_childrenized_providence_adults,011126,lily_OPE,target_child,16,14_18_months,0.0,1.8611,1.8611,data/segments/cleese_childrenized/providence_adults_23c1753d9f.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0915218911125542
playlogue_ADULT_ew_54ec_12029_205160_206079,cleese_childrenized_playlogue_adults,ew_54ec_12029,ew_ADULT_ew_54ec_12029,target_child,16,14_18_months,0.0,0.9317,0.9317,data/segments/cleese_childrenized/playlogue_adults_7d3c2951c9.wav,16000,,,cleese_childrenized,0.92,train,True,6.0,1.0127102832617088
prov_adult_lily_010814_MOT_742175_749120,cleese_childrenized_providence_adults,010814,lily_MOT,target_child,16,14_18_months,0.0,7.5596,7.5596,data/segments/cleese_childrenized/providence_adults_37a15c3e76.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0884878426088136
prov_adult_lily_020526_MOT_2531418_2533065,cleese_childrenized_providence_adults,020526,lily_MOT,target_child,16,14_18_months,0.0,1.5286,1.5286,data/segments/cleese_childrenized/providence_adults_a38adb79c1.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9280839114906193
playlogue_ADULT_cameron_aae_B3_26_47_PE_S22_189740_193100,cleese_childrenized_playlogue_adults,cameron_aae_B3_26_47_PE_S22,cameron_ADULT_cameron_aae_B3_26_47_PE_S22,target_child,16,14_18_months,0.0,3.6914,3.6914,data/segments/cleese_childrenized/playlogue_adults_31cc71c2b2.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,1.0986276015300507
prov_adult_alex_010427_MOT_3125575_3129113,cleese_childrenized_providence_adults,010427,alex_MOT,target_child,16,14_18_months,0.0,3.7317,3.7317,data/segments/cleese_childrenized/providence_adults_0c93add85c.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0547494435022509
prov_adult_ethan_020402_MOT_3313345_3314448,cleese_childrenized_providence_adults,020402,ethan_MOT,target_child,16,14_18_months,0.0,1.1921,1.1921,data/segments/cleese_childrenized/providence_adults_48f17ff0c2.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,1.0808203951456155
librispeech_7302-86814-0016,cleese_childrenized_librispeech,7302-86814-0016,7302,target_child,16,14_18_months,0.0,3.9466,3.9466,data/segments/cleese_childrenized/librispeech_3acff809d5.wav,16000,,,cleese_childrenized,1.0,train,True,6.0,0.9768672293295428
prov_adult_lily_010213_MOT_3372245_3378560,cleese_childrenized_providence_adults,010213,lily_MOT,target_child,16,14_18_months,0.0,6.5619,6.5619,data/segments/cleese_childrenized/providence_adults_894627f86b.wav,16000,,,cleese_childrenized,1.0,train,True,7.122761564975782,1.039099027370197
prov_adult_lily_010925_MOT_2873676_2876458,cleese_childrenized_providence_adults,010925,lily_MOT,target_child,16,14_18_months,0.0,2.6067,2.6067,data/segments/cleese_childrenized/providence_adults_431c87a980.wav,16000,,,cleese_childrenized,1.0,train,True,7.027697455263953,0.9370040002510728
prov_adult_lily_020416_MOT_2067106_2069118,cleese_childrenized_providence_adults,020416,lily_MOT,target_child,16,14_18_months,0.0,1.9461,1.9461,data/segments/cleese_childrenized/providence_adults_8a92733e34.wav,16000,,,cleese_childrenized,1.0,train,True,12.0,0.9672428928661156
