child_id,timepoint_norm,n_segments,status
N2H7T0A7U5,36_month,13,ok
N2Z6J3E5Q5,14_month,24,ok
N2Z6J3E5Q5,36_month,17,ok
N3C7S2N8O0,14_month,12,ok
N3C7S2N8O0,36_month,18,ok
N3L7A1I2B9,14_month,200,ok
N3L7A1I2B9,36_month,124,ok
N5I9D3R2M1,14_month,20,ok
N5I9D3R2M1,36_month,6,ok
N6O9P4J0Q2,14_month,5,ok
O2U2C6W2S9,14_month,14,ok
O2U2C6W2S9,36_month,6,ok
O5Q7I1O6N2,14_month,23,ok
O5Q7I1O6N2,36_month,26,ok
O6F1J9U1J2,14_month,7,ok
O6F1J9U1J2,36_month,16,ok
O7X6W5O8E0,14_month,63,ok
O7X6W5O8E0,36_month,50,ok
P3A4R4S2O3,14_month,2,ok
Q9W9P7Z3J7,14_month,3,ok
Q9W9P7Z3J7,36_month,5,ok
R2C7W8X7N9,14_month,5,ok
R4O0P4P3J4,14_month,5,ok
R4O0P4P3J4,36_month,46,ok
R6R8Q6A7K0,14_month,16,ok
R6R8Q6A7K0,36_month,31,ok
S0M6Z7D5X7,14_month,11,ok
S0M6Z7D5X7,36_month,12,ok
S2C4T1Y7V7,14_month,16,ok
S2C4T1Y7V7,36_month,15,ok
S4C2W1M7Q0,36_month,5,ok
S4O9O2E5Z0,14_month,3,ok
S4O9O2E5Z0,36_month,7,ok
S6T9X3C8Y2,14_month,5,ok
S7F0B6H3A3,14_month,3,ok
S7F0B6H3A3,36_month,36,ok
S7Y0I2P0S8,14_month,14,ok
S7Y0I2P0S8,36_month,40,ok
S9B3J7I4R1,14_month,3,ok
S9B3J7I4R1,36_month,33,ok
S9D2T7Y9B1,14_month,10,ok
S9D2T7Y9B1,36_month,2,ok
T1G8F8W8Y8,14_month,6,ok
T1G8F8W8Y8,36_month,16,ok
T2H0J0N2Z5,14_month,9,ok
T2H0J0N2Z5,36_month,1,ok
T8P2Z1M9O9,14_month,11,ok
T8P2Z1M9O9,36_month,3,ok
U6O5F2B7T5,14_month,5,ok
U6O5F2B7T5,36_month,64,ok
V7D7K3H8B4,14_month,5,ok
V7D7K3H8B4,36_month,27,ok
V9X2Q7S1E1,14_month,7,ok
W2E0Z9B7Z8,36_month,33,ok
W3I4D2X4Z4,14_month,23,ok
W3I4D2X4Z4,36_month,7,ok
W3O7N1N8U2,14_month,2,ok
W3O7N1N8U2,36_month,9,ok
W3P0N4W0X9,14_month,9,ok
W3P0N4W0X9,36_month,22,ok
W4O4B5W7K0,36_month,24,ok
W7P7J6H1H6,14_month,11,ok
W9K7Y8Y0V6,36_month,31,ok
W9S0D6Q7Z5,14_month,20,ok
X1U1P0D1X3,14_month,2,ok
X1U1P0D1X3,36_month,1,ok
X2N4R2N5V8,36_month,7,ok
Y4W4H9A8X5,36_month,4,ok
Y6Z4H0C5U2,14_month,14,ok
Y6Z4H0C5U2,36_month,55,ok
Z1J6X4Y3Z4,14_month,4,ok
Z2E7T3I3H2,14_month,0,no_valid_segments
Z2E7T3I3H2,36_month,12,ok
Z3H6O7C3O9,36_month,10,ok
