child_id,timepoint_norm,n_segments,status
F6J0V8B6S4,36_month,32,ok
F8N7H3T0O1,14_month,25,ok
F8N7H3T0O1,36_month,15,ok
F8V2U5P1A0,14_month,25,ok
F8V2U5P1A0,36_month,49,ok
G2N1M4K2S0,14_month,3,ok
G3A6S5R9F7,14_month,27,ok
G3A6S5R9F7,36_month,15,ok
G3D3S2N7W8,14_month,23,ok
G4J8F6F4X0,14_month,8,ok
G4J8F6F4X0,36_month,49,ok
G8Q8I6N0I3,14_month,19,ok
H3B5L5F8T1,14_month,10,ok
H3B5L5F8T1,36_month,17,ok
H7C3T0K5E5,14_month,11,ok
H7C3T0K5E5,36_month,8,ok
I8T4E2J3M6,14_month,1,ok
I8T4E2J3M6,36_month,2,ok
J3J0V4T8C3,14_month,82,ok
J3J0V4T8C3,36_month,21,ok
J4J6X7C4D9,14_month,34,ok
J4J6X7C4D9,36_month,20,ok
K6I1Q4G2V4,14_month,19,ok
K6O1J5K7Z0,14_month,19,ok
K6O1J5K7Z0,36_month,57,ok
L0B0Q5O3Q3,14_month,87,ok
L0B0Q5O3Q3,36_month,165,ok
L0C6T6H2C6,14_month,16,ok
L0C6T6H2C6,36_month,34,ok
L3F0P2N3D1,14_month,17,ok
L4K0P3T4Q8,14_month,23,ok
L4M1H7J7G3,14_month,21,ok
L4M1H7J7G3,36_month,65,ok
L4M8P2T7S0,36_month,76,ok
L5Q0Z1W8S2,14_month,7,ok
L5V8G4A3K7,14_month,35,ok
L6F2P7K8P1,14_month,17,ok
L6F2P7K8P1,36_month,17,ok
L7Z6Q2U6Y6,36_month,14,ok
M2N1C8G1C8,14_month,1,ok
M4R4B8C7G8,36_month,9,ok
M5F7G8S4F0,14_month,31,ok
M5H7X4O2M2,14_month,26,ok
M5H7X4O2M2,36_month,12,ok
M5O1K4W9O1,14_month,7,ok
M5O1K4W9O1,36_month,13,ok
M5Y0K3C9L0,14_month,11,ok
M5Y0K3C9L0,36_month,6,ok
N2H7T0A7U5,36_month,17,ok
N2Z6J3E5Q5,14_month,20,ok
N2Z6J3E5Q5,36_month,21,ok
N3C7S2N8O0,14_month,15,ok
N3C7S2N8O0,36_month,12,ok
N3L7A1I2B9,14_month,200,ok
N3L7A1I2B9,36_month,125,ok
N5I9D3R2M1,14_month,15,ok
N5I9D3R2M1,36_month,30,ok
N6O9P4J0Q2,14_month,22,ok
O2U2C6W2S9,14_month,18,ok
O2U2C6W2S9,36_month,6,ok
O5Q7I1O6N2,14_month,24,ok
O5Q7I1O6N2,36_month,29,ok
O6F1J9U1J2,14_month,6,ok
O6F1J9U1J2,36_month,30,ok
O7X6W5O8E0,14_month,48,ok
O7X6W5O8E0,36_month,58,ok
P3A4R4S2O3,14_month,10,ok
Q9W9P7Z3J7,14_month,10,ok
Q9W9P7Z3J7,36_month,16,ok
R2C7W8X7N9,14_month,3,ok
R4O0P4P3J4,14_month,5,ok
R4O0P4P3J4,36_month,38,ok
R6R8Q6A7K0,14_month,5,ok
R6R8Q6A7K0,36_month,42,ok
S0M6Z7D5X7,14_month,9,ok
S0M6Z7D5X7,36_month,6,ok
S2C4T1Y7V7,14_month,52,ok
S2C4T1Y7V7,36_month,17,ok
S4C2W1M7Q0,36_month,49,ok
S4O9O2E5Z0,14_month,22,ok
S4O9O2E5Z0,36_month,34,ok
S6T9X3C8Y2,14_month,13,ok
S7F0B6H3A3,14_month,32,ok
S7F0B6H3A3,36_month,52,ok
S7Y0I2P0S8,14_month,39,ok
S7Y0I2P0S8,36_month,31,ok
S9B3J7I4R1,14_month,5,ok
S9B3J7I4R1,36_month,45,ok
S9D2T7Y9B1,14_month,11,ok
S9D2T7Y9B1,36_month,3,ok
T1G8F8W8Y8,14_month,17,ok
T1G8F8W8Y8,36_month,49,ok
T2H0J0N2Z5,14_month,8,ok
T2H0J0N2Z5,36_month,4,ok
T8P2Z1M9O9,14_month,11,ok
T8P2Z1M9O9,36_month,8,ok
U6O5F2B7T5,14_month,5,ok
U6O5F2B7T5,36_month,31,ok
V7D7K3H8B4,14_month,21,ok
V7D7K3H8B4,36_month,34,ok
V9X2Q7S1E1,14_month,9,ok
W2E0Z9B7Z8,36_month,22,ok
W3I4D2X4Z4,14_month,13,ok
W3I4D2X4Z4,36_month,15,ok
W3O7N1N8U2,14_month,5,ok
W3O7N1N8U2,36_month,5,ok
W3P0N4W0X9,14_month,8,ok
W3P0N4W0X9,36_month,17,ok
W4O4B5W7K0,36_month,23,ok
W7P7J6H1H6,14_month,11,ok
W9K7Y8Y0V6,36_month,57,ok
W9S0D6Q7Z5,14_month,22,ok
X1U1P0D1X3,14_month,4,ok
X1U1P0D1X3,36_month,12,ok
X2N4R2N5V8,36_month,8,ok
Y4W4H9A8X5,36_month,3,ok
Y6Z4H0C5U2,14_month,25,ok
Y6Z4H0C5U2,36_month,71,ok
Z1J6X4Y3Z4,14_month,5,ok
Z2E7T3I3H2,14_month,8,ok
Z2E7T3I3H2,36_month,3,ok
Z3H6O7C3O9,36_month,10,ok
synthetic_default_14_18mo_42_000019,14_month,1,ok
synthetic_default_14_18mo_42_000025,14_month,3,ok
synthetic_default_14_18mo_42_000084,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000100,14_month,3,ok
synthetic_default_14_18mo_42_000109,14_month,2,ok
synthetic_default_14_18mo_42_000113,14_month,5,ok
synthetic_default_14_18mo_42_000119,14_month,1,ok
synthetic_default_14_18mo_42_000120,14_month,1,ok
synthetic_default_14_18mo_42_000125,14_month,2,ok
synthetic_default_14_18mo_42_000129,14_month,1,ok
synthetic_default_14_18mo_42_000135,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000153,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000169,14_month,1,ok
synthetic_default_14_18mo_42_000172,14_month,2,ok
synthetic_default_14_18mo_42_000193,14_month,5,ok
synthetic_default_14_18mo_42_000201,14_month,1,ok
synthetic_default_14_18mo_42_000203,14_month,2,ok
synthetic_default_14_18mo_42_000216,14_month,1,ok
synthetic_default_14_18mo_42_000227,14_month,3,ok
synthetic_default_14_18mo_42_000244,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000249,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000259,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000277,14_month,2,ok
synthetic_default_14_18mo_42_000289,14_month,1,ok
synthetic_default_14_18mo_42_000297,14_month,2,ok
synthetic_default_14_18mo_42_000305,14_month,2,ok
synthetic_default_14_18mo_42_000319,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000332,14_month,3,ok
synthetic_default_14_18mo_42_000341,14_month,4,ok
synthetic_default_14_18mo_42_000342,14_month,1,ok
synthetic_default_14_18mo_42_000343,14_month,1,ok
synthetic_default_14_18mo_42_000347,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000350,14_month,2,ok
synthetic_default_14_18mo_42_000355,14_month,3,ok
synthetic_default_14_18mo_42_000358,14_month,1,ok
synthetic_default_14_18mo_42_000365,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000399,14_month,1,ok
synthetic_default_14_18mo_42_000406,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000409,14_month,3,ok
synthetic_default_14_18mo_42_000414,14_month,1,ok
synthetic_default_14_18mo_42_000415,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000418,14_month,2,ok
synthetic_default_14_18mo_42_000428,14_month,1,ok
synthetic_default_14_18mo_42_000429,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000460,14_month,1,ok
synthetic_default_14_18mo_42_000461,14_month,1,ok
synthetic_default_14_18mo_42_000465,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000467,14_month,1,ok
synthetic_default_14_18mo_42_000476,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000478,14_month,1,ok
synthetic_default_14_18mo_42_000494,14_month,1,ok
synthetic_default_14_18mo_42_000497,14_month,3,ok
synthetic_default_14_18mo_42_000498,14_month,1,ok
synthetic_default_14_18mo_42_000501,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000503,14_month,3,ok
synthetic_default_14_18mo_42_000513,14_month,2,ok
synthetic_default_14_18mo_42_000518,14_month,1,ok
synthetic_default_14_18mo_42_000531,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000538,14_month,2,ok
synthetic_default_14_18mo_42_000540,14_month,2,ok
synthetic_default_14_18mo_42_000549,14_month,2,ok
synthetic_default_14_18mo_42_000550,14_month,1,ok
synthetic_default_14_18mo_42_000552,14_month,2,ok
synthetic_default_14_18mo_42_000561,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000562,14_month,5,ok
synthetic_default_14_18mo_42_000572,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000575,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000580,14_month,1,ok
synthetic_default_14_18mo_42_000583,14_month,2,ok
synthetic_default_14_18mo_42_000584,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000590,14_month,2,ok
synthetic_default_14_18mo_42_000601,14_month,2,ok
synthetic_default_14_18mo_42_000614,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000618,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000619,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000621,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000626,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000627,14_month,1,ok
synthetic_default_14_18mo_42_000634,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000638,14_month,1,ok
synthetic_default_14_18mo_42_000639,14_month,1,ok
synthetic_default_14_18mo_42_000650,14_month,1,ok
synthetic_default_14_18mo_42_000658,14_month,3,ok
synthetic_default_14_18mo_42_000660,14_month,1,ok
synthetic_default_14_18mo_42_000670,14_month,1,ok
synthetic_default_14_18mo_42_000671,14_month,2,ok
synthetic_default_14_18mo_42_000673,14_month,3,ok
synthetic_default_14_18mo_42_000678,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000679,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000680,14_month,1,ok
synthetic_default_14_18mo_42_000681,14_month,3,ok
synthetic_default_14_18mo_42_000688,14_month,1,ok
synthetic_default_14_18mo_42_000699,14_month,3,ok
synthetic_default_14_18mo_42_000717,14_month,2,ok
synthetic_default_14_18mo_42_000731,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000740,14_month,1,ok
synthetic_default_14_18mo_42_000741,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000745,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000746,14_month,1,ok
synthetic_default_14_18mo_42_000747,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000771,14_month,1,ok
synthetic_default_14_18mo_42_000775,14_month,2,ok
synthetic_default_14_18mo_42_000780,14_month,1,ok
synthetic_default_14_18mo_42_000783,14_month,2,ok
synthetic_default_14_18mo_42_000786,14_month,3,ok
synthetic_default_14_18mo_42_000792,14_month,1,ok
synthetic_default_14_18mo_42_000808,14_month,4,ok
synthetic_default_14_18mo_42_000815,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000834,14_month,2,ok
synthetic_default_14_18mo_42_000835,14_month,4,ok
synthetic_default_14_18mo_42_000836,14_month,1,ok
synthetic_default_14_18mo_42_000844,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000847,14_month,1,ok
synthetic_default_14_18mo_42_000852,14_month,1,ok
synthetic_default_14_18mo_42_000858,14_month,1,ok
synthetic_default_14_18mo_42_000861,14_month,1,ok
synthetic_default_14_18mo_42_000868,14_month,2,ok
synthetic_default_14_18mo_42_000871,14_month,1,ok
synthetic_default_14_18mo_42_000878,14_month,1,ok
synthetic_default_14_18mo_42_000879,14_month,3,ok
synthetic_default_14_18mo_42_000887,14_month,1,ok
synthetic_default_14_18mo_42_000891,14_month,3,ok
synthetic_default_14_18mo_42_000893,14_month,3,ok
synthetic_default_14_18mo_42_000894,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_000898,14_month,1,ok
synthetic_default_14_18mo_42_000900,14_month,3,ok
synthetic_default_14_18mo_42_000913,14_month,2,ok
synthetic_default_14_18mo_42_000914,14_month,1,ok
synthetic_default_14_18mo_42_000921,14_month,2,ok
synthetic_default_14_18mo_42_000923,14_month,1,ok
synthetic_default_14_18mo_42_000929,14_month,1,ok
synthetic_default_14_18mo_42_000931,14_month,1,ok
synthetic_default_14_18mo_42_000942,14_month,2,ok
synthetic_default_14_18mo_42_000953,14_month,1,ok
synthetic_default_14_18mo_42_000972,14_month,1,ok
synthetic_default_14_18mo_42_000973,14_month,2,ok
synthetic_default_14_18mo_42_000981,14_month,2,ok
synthetic_default_14_18mo_42_000985,14_month,1,ok
synthetic_default_14_18mo_42_000996,14_month,1,ok
synthetic_default_14_18mo_42_001002,14_month,3,ok
synthetic_default_14_18mo_42_001007,14_month,1,ok
synthetic_default_14_18mo_42_001010,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001012,14_month,3,ok
synthetic_default_14_18mo_42_001015,14_month,1,ok
synthetic_default_14_18mo_42_001016,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001017,14_month,2,ok
synthetic_default_14_18mo_42_001022,14_month,1,ok
synthetic_default_14_18mo_42_001034,14_month,2,ok
synthetic_default_14_18mo_42_001041,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001045,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001058,14_month,1,ok
synthetic_default_14_18mo_42_001062,14_month,1,ok
synthetic_default_14_18mo_42_001068,14_month,4,ok
synthetic_default_14_18mo_42_001073,14_month,4,ok
synthetic_default_14_18mo_42_001078,14_month,1,ok
synthetic_default_14_18mo_42_001087,14_month,3,ok
synthetic_default_14_18mo_42_001090,14_month,2,ok
synthetic_default_14_18mo_42_001100,14_month,1,ok
synthetic_default_14_18mo_42_001103,14_month,1,ok
synthetic_default_14_18mo_42_001139,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001149,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001159,14_month,1,ok
synthetic_default_14_18mo_42_001160,14_month,2,ok
synthetic_default_14_18mo_42_001169,14_month,2,ok
synthetic_default_14_18mo_42_001173,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001187,14_month,3,ok
synthetic_default_14_18mo_42_001193,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001198,14_month,1,ok
synthetic_default_14_18mo_42_001207,14_month,3,ok
synthetic_default_14_18mo_42_001210,14_month,2,ok
synthetic_default_14_18mo_42_001218,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001221,14_month,2,ok
synthetic_default_14_18mo_42_001223,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001232,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001234,14_month,1,ok
synthetic_default_14_18mo_42_001242,14_month,1,ok
synthetic_default_14_18mo_42_001243,14_month,2,ok
synthetic_default_14_18mo_42_001246,14_month,1,ok
synthetic_default_14_18mo_42_001253,14_month,2,ok
synthetic_default_14_18mo_42_001257,14_month,1,ok
synthetic_default_14_18mo_42_001267,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001277,14_month,2,ok
synthetic_default_14_18mo_42_001278,14_month,1,ok
synthetic_default_14_18mo_42_001291,14_month,2,ok
synthetic_default_14_18mo_42_001299,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001302,14_month,1,ok
synthetic_default_14_18mo_42_001309,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001314,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001315,14_month,1,ok
synthetic_default_14_18mo_42_001323,14_month,1,ok
synthetic_default_14_18mo_42_001329,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001334,14_month,3,ok
synthetic_default_14_18mo_42_001336,14_month,3,ok
synthetic_default_14_18mo_42_001345,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001353,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001364,14_month,1,ok
synthetic_default_14_18mo_42_001366,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001368,14_month,1,ok
synthetic_default_14_18mo_42_001375,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001391,14_month,1,ok
synthetic_default_14_18mo_42_001394,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001405,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001407,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001412,14_month,2,ok
synthetic_default_14_18mo_42_001414,14_month,1,ok
synthetic_default_14_18mo_42_001418,14_month,1,ok
synthetic_default_14_18mo_42_001424,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001426,14_month,2,ok
synthetic_default_14_18mo_42_001441,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001447,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001448,14_month,1,ok
synthetic_default_14_18mo_42_001464,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001479,14_month,1,ok
synthetic_default_14_18mo_42_001484,14_month,1,ok
synthetic_default_14_18mo_42_001492,14_month,1,ok
synthetic_default_14_18mo_42_001494,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001497,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001514,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001532,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001540,14_month,1,ok
synthetic_default_14_18mo_42_001550,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001551,14_month,1,ok
synthetic_default_14_18mo_42_001555,14_month,2,ok
synthetic_default_14_18mo_42_001564,14_month,1,ok
synthetic_default_14_18mo_42_001572,14_month,1,ok
synthetic_default_14_18mo_42_001579,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001582,14_month,1,ok
synthetic_default_14_18mo_42_001589,14_month,1,ok
synthetic_default_14_18mo_42_001593,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001602,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001606,14_month,1,ok
synthetic_default_14_18mo_42_001609,14_month,2,ok
synthetic_default_14_18mo_42_001611,14_month,3,ok
synthetic_default_14_18mo_42_001616,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001624,14_month,2,ok
synthetic_default_14_18mo_42_001627,14_month,2,ok
synthetic_default_14_18mo_42_001631,14_month,1,ok
synthetic_default_14_18mo_42_001646,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001648,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001653,14_month,2,ok
synthetic_default_14_18mo_42_001659,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001664,14_month,2,ok
synthetic_default_14_18mo_42_001669,14_month,4,ok
synthetic_default_14_18mo_42_001670,14_month,2,ok
synthetic_default_14_18mo_42_001673,14_month,2,ok
synthetic_default_14_18mo_42_001678,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001679,14_month,3,ok
synthetic_default_14_18mo_42_001680,14_month,1,ok
synthetic_default_14_18mo_42_001681,14_month,2,ok
synthetic_default_14_18mo_42_001690,14_month,2,ok
synthetic_default_14_18mo_42_001692,14_month,1,ok
synthetic_default_14_18mo_42_001701,14_month,1,ok
synthetic_default_14_18mo_42_001702,14_month,3,ok
synthetic_default_14_18mo_42_001717,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001743,14_month,1,ok
synthetic_default_14_18mo_42_001748,14_month,2,ok
synthetic_default_14_18mo_42_001761,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001764,14_month,1,ok
synthetic_default_14_18mo_42_001765,14_month,1,ok
synthetic_default_14_18mo_42_001777,14_month,1,ok
synthetic_default_14_18mo_42_001778,14_month,2,ok
synthetic_default_14_18mo_42_001785,14_month,2,ok
synthetic_default_14_18mo_42_001798,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001826,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001835,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001837,14_month,2,ok
synthetic_default_14_18mo_42_001853,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001863,14_month,2,ok
synthetic_default_14_18mo_42_001877,14_month,1,ok
synthetic_default_14_18mo_42_001880,14_month,1,ok
synthetic_default_14_18mo_42_001883,14_month,2,ok
synthetic_default_14_18mo_42_001884,14_month,2,ok
synthetic_default_14_18mo_42_001887,14_month,1,ok
synthetic_default_14_18mo_42_001892,14_month,1,ok
synthetic_default_14_18mo_42_001894,14_month,1,ok
synthetic_default_14_18mo_42_001901,14_month,1,ok
synthetic_default_14_18mo_42_001914,14_month,2,ok
synthetic_default_14_18mo_42_001920,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001931,14_month,1,ok
synthetic_default_14_18mo_42_001938,14_month,2,ok
synthetic_default_14_18mo_42_001939,14_month,2,ok
synthetic_default_14_18mo_42_001941,14_month,2,ok
synthetic_default_14_18mo_42_001942,14_month,5,ok
synthetic_default_14_18mo_42_001943,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001950,14_month,1,ok
synthetic_default_14_18mo_42_001959,14_month,1,ok
synthetic_default_14_18mo_42_001977,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001978,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_001981,14_month,2,ok
synthetic_default_14_18mo_42_001992,14_month,2,ok
synthetic_default_14_18mo_42_002030,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002038,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002039,14_month,2,ok
synthetic_default_14_18mo_42_002040,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002046,14_month,2,ok
synthetic_default_14_18mo_42_002049,14_month,1,ok
synthetic_default_14_18mo_42_002054,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002060,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002065,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002070,14_month,1,ok
synthetic_default_14_18mo_42_002071,14_month,3,ok
synthetic_default_14_18mo_42_002084,14_month,2,ok
synthetic_default_14_18mo_42_002089,14_month,1,ok
synthetic_default_14_18mo_42_002093,14_month,1,ok
synthetic_default_14_18mo_42_002095,14_month,2,ok
synthetic_default_14_18mo_42_002107,14_month,2,ok
synthetic_default_14_18mo_42_002112,14_month,3,ok
synthetic_default_14_18mo_42_002128,14_month,1,ok
synthetic_default_14_18mo_42_002133,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002141,14_month,1,ok
synthetic_default_14_18mo_42_002172,14_month,3,ok
synthetic_default_14_18mo_42_002175,14_month,3,ok
synthetic_default_14_18mo_42_002191,14_month,2,ok
synthetic_default_14_18mo_42_002196,14_month,2,ok
synthetic_default_14_18mo_42_002201,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002208,14_month,1,ok
synthetic_default_14_18mo_42_002211,14_month,1,ok
synthetic_default_14_18mo_42_002218,14_month,3,ok
synthetic_default_14_18mo_42_002221,14_month,2,ok
synthetic_default_14_18mo_42_002231,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002239,14_month,3,ok
synthetic_default_14_18mo_42_002243,14_month,4,ok
synthetic_default_14_18mo_42_002245,14_month,1,ok
synthetic_default_14_18mo_42_002249,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002254,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002263,14_month,2,ok
synthetic_default_14_18mo_42_002278,14_month,1,ok
synthetic_default_14_18mo_42_002279,14_month,3,ok
synthetic_default_14_18mo_42_002281,14_month,3,ok
synthetic_default_14_18mo_42_002294,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002296,14_month,2,ok
synthetic_default_14_18mo_42_002301,14_month,3,ok
synthetic_default_14_18mo_42_002306,14_month,1,ok
synthetic_default_14_18mo_42_002309,14_month,1,ok
synthetic_default_14_18mo_42_002314,14_month,1,ok
synthetic_default_14_18mo_42_002325,14_month,1,ok
synthetic_default_14_18mo_42_002328,14_month,1,ok
synthetic_default_14_18mo_42_002332,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002333,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002361,14_month,5,ok
synthetic_default_14_18mo_42_002363,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002377,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002388,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002402,14_month,1,ok
synthetic_default_14_18mo_42_002403,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002410,14_month,1,ok
synthetic_default_14_18mo_42_002426,14_month,1,ok
synthetic_default_14_18mo_42_002430,14_month,3,ok
synthetic_default_14_18mo_42_002443,14_month,3,ok
synthetic_default_14_18mo_42_002449,14_month,1,ok
synthetic_default_14_18mo_42_002450,14_month,1,ok
synthetic_default_14_18mo_42_002459,14_month,2,ok
synthetic_default_14_18mo_42_002461,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002465,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002468,14_month,1,ok
synthetic_default_14_18mo_42_002473,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002475,14_month,1,ok
synthetic_default_14_18mo_42_002479,14_month,1,ok
synthetic_default_14_18mo_42_002506,14_month,0,no_valid_segments
synthetic_default_14_18mo_42_002510,14_month,1,ok
