audio_path,clip_duration_sec,face_count_max,face_count_mean,face_area_max_norm,face_area_mean_norm,face_confidence_mean,face_track_coverage_ratio,n_distinct_tracks,has_any_face,eligibility_score
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,101.376,1,1.0,0.18763850295153034,0.09328795401626615,0.9869572654440628,0.10982218013468005,14,1,0.7728905879390919
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-motorplay_run-01_audio.wav,84.6933125,2,1.0206766917293233,0.00867596348133197,0.004506408002056368,0.9816081371316154,0.036209076916984,15,1,0.5706407492335369
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-toyplay_run-01_audio.wav,74.0906875,1,1.0,0.2807261387973935,0.16574624171551086,0.9650201064147307,0.02069535841914453,9,1,0.7429308768499419
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-generalsocialcommunicationinteraction_run-03_audio.wav,27.353125,1,1.0,0.0035174959338201005,0.0028126101356207717,0.9779850757897717,0.34121634487223423,5,1,0.6388493032869617
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-dailyroutine_run-01_audio.wav,114.2186875,1,1.0,0.03190312420669177,0.024369346224094847,0.99908542175732,0.6254084589558371,3,1,0.8035093972504005
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-generalsocialcommunicationinteraction_run-04_audio.wav,83.4986875,1,1.0,0.8820057206076383,0.07800831658556896,0.9883606425628134,0.08862414753525315,22,1,0.7680822617807979
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A1H3H9Y3T1/ses-02/beh/sub-A1H3H9Y3T1_ses-02_task-generalsocialcommunicationinteraction_run-05_audio.wav,52.6933125,2,1.85479797979798,0.05836282142772322,0.044920290777809166,0.9860718095075361,0.493421247715258,11,1,0.8481616083676887
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-toyplay_run-01_audio.wav,28.2355,2,1.092783505154639,0.004766639186418615,0.003068780241981502,0.9753291367922189,0.10270758442386357,6,1,0.5793172149511685
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-generalsocialcommunicationinteraction_run-03_audio.wav,13.514,1,1.0,0.02073684066369964,0.015931613715285654,0.9973613656597373,0.20719254106852147,2,1,0.6312677347758476
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-generalsocialcommunicationinteraction_run-02_audio.wav,29.16425,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-generalsocialcommunicationinteraction_run-04_audio.wav,11.702875,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-dailyroutine_run-01_audio.wav,9.357625,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-generalsocialcommunicationinteraction_run-05_audio.wav,29.7911875,1,1.0,0.00967293977321434,0.005878758395203569,0.9882460418969287,0.24615780533533052,7,1,0.6309405995785718
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-other_run-01_audio.wav,24.055875,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-generalsocialcommunicationinteraction_run-07_audio.wav,13.8855625,1,1.0,0.007753383655403923,0.006104320455493502,0.9764214448026709,0.11762817194718136,4,1,0.5955718304897042
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-dailyroutine_run-02_audio.wav,6.57125,3,2.5714285714285716,0.014451733120924928,0.011408372034796034,0.9864606957823511,0.9891573140574472,5,1,0.8381840601773688
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-01/beh/sub-A2M5H0V6E3_ses-01_task-dailyroutine_run-04_audio.wav,12.6084375,1,1.0,0.004005036417196,0.003612299977977485,0.9882353582280747,0.3701225204682711,1,1,0.5861955387421371
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-motorplay_run-01_audio.wav,41.4506875,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-specialoccasion_run-01_audio.wav,13.4876875,1,1.0,0.09249911799280104,0.06920030728263402,0.997557536760966,0.07167030424353076,1,1,0.7003960472605542
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-generalsocialcommunicationinteraction_run-01_audio.wav,40.9386875,1,1.0,0.0031440663468798547,0.002636832129840232,0.9436844753713574,0.07246609131439957,7,1,0.5589534177279358
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-toyplay_run-01_audio.wav,7.4071875,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,113.127625,1,1.0,0.013596045623659323,0.00616858520191882,0.9735083471645009,0.0064823541847831975,4,1,0.5670228508614463
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-generalsocialcommunicationinteraction_run-03_audio.wav,25.216875,1,1.0,0.09100394383883516,0.057701799665653045,0.9933998375227957,0.17977379565601745,3,1,0.7926333920469828
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-motorplay_run-02_audio.wav,73.472,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2M5H0V6E3/ses-02/beh/sub-A2M5H0V6E3_ses-02_task-toyplay_run-02_audio.wav,114.0693125,2,1.0888575458392102,0.005057395522389357,0.00295698780410246,0.974718605819607,0.23406821181639018,27,1,0.6114965162073698
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-01_audio.wav,12.7573125,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-02_audio.wav,7.232,1,1.0,0.017407665929500746,0.014295462879718938,0.9960557279379472,0.3871681415929204,2,1,0.6692600583620539
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-toyplay_run-01_audio.wav,51.2213125,1,1.0,0.003486800778360709,0.002496006919900618,0.9691380881419902,0.0383954758415585,8,1,0.5587812274896886
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-generalsocialcommunicationinteraction_run-01_audio.wav,136.2546875,1,1.0,0.3883202547831663,0.06299738371580345,0.9910686608839442,0.09394172218845682,28,1,0.7703594618564946
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-03_audio.wav,29.952,1,1.0,0.024375562819801643,0.0073025120380521315,0.9856292087707161,0.19141737891737887,11,1,0.6220346159513038
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-04_audio.wav,41.6,1,1.0,0.003592585471038679,0.002714452802606125,0.9769345221010227,0.08173076923076923,1,1,0.5065509195868081
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-generalsocialcommunicationinteraction_run-03_audio.wav,55.751125,1,1.0,0.34312957410442274,0.18010812069339702,0.9939869046211243,0.2008928070958209,10,1,0.7981186183913487
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-dailyroutine_run-01_audio.wav,15.36,1,1.0,0.03973414368963151,0.0240768316929342,0.9925011170197682,0.4969618055555556,3,1,0.7679231691175445
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-05_audio.wav,8.32,1,1.0,0.019842571373392844,0.013578869213763145,0.990325212112965,0.4887820512820512,3,1,0.7231248139151031
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-dailyroutine_run-02_audio.wav,72.5333125,1,1.0,0.023927028673036452,0.016404811935576497,0.9991058378691835,0.7509193333293122,3,1,0.8030361243288482
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-06_audio.wav,18.9013125,1,1.0,0.1047272991326281,0.02562787117801229,0.9933712199997546,0.2592412563942319,5,1,0.7150017258105212
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-07_audio.wav,79.0186875,1,1.0,0.013937380995403146,0.006511298837008334,0.9929495410870087,0.11178790249247476,10,1,0.601524510351605
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-socialroutine_run-01_audio.wav,19.9466875,1,1.0,0.09170720863085875,0.06566423649612568,0.9965471598555292,0.25233930863625015,4,1,0.8118763331084977
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-10_audio.wav,18.88,1,1.0,0.004888673718503217,0.002763666224638478,0.9741375427092275,0.0300141242937853,2,1,0.5261730025868965
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-motorplay_run-11_audio.wav,20.5653125,1,1.0,0.005720030857030199,0.003408802797602616,0.9710972174521415,0.12642647662173864,2,1,0.5517925231207613
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-01/beh/sub-A2P7X9N8L7_ses-01_task-generalsocialcommunicationinteraction_run-05_audio.wav,56.96,1,1.0,0.057692075095266346,0.025020027249841533,0.9949724321755079,0.14103464419475653,13,1,0.6835791213094831
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-02/beh/sub-A2P7X9N8L7_ses-02_task-motorplay_run-01_audio.wav,19.0933125,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-02/beh/sub-A2P7X9N8L7_ses-02_task-motorplay_run-02_audio.wav,15.5733125,1,1.0,0.20282613973817534,0.07225101517490143,0.9911760528420293,0.10916110493512539,7,1,0.7742018947284914
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-02/beh/sub-A2P7X9N8L7_ses-02_task-generalsocialcommunicationinteraction_run-01_audio.wav,15.2106875,2,1.2551546391752577,0.02408600176955069,0.011465900926875333,0.9873891352872829,0.5412860748952559,8,1,0.7267713197818643
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-02/beh/sub-A2P7X9N8L7_ses-02_task-motorplay_run-03_audio.wav,19.0293125,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-02/beh/sub-A2P7X9N8L7_ses-02_task-motorplay_run-04_audio.wav,28.9066875,2,1.2254545454545454,0.010393048047176813,0.006976796934893724,0.9931541404490655,0.30558096057645256,18,1,0.651906377040861
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-02/beh/sub-A2P7X9N8L7_ses-02_task-motorplay_run-05_audio.wav,43.7546875,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-02/beh/sub-A2P7X9N8L7_ses-02_task-generalsocialcommunicationinteraction_run-03_audio.wav,69.5893125,1,1.0,0.3575079698587849,0.23305362174720035,0.9997052657254445,0.9838675538958179,2,1,0.9625303981445267
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-02/beh/sub-A2P7X9N8L7_ses-02_task-motorplay_run-06_audio.wav,52.69,1,1.0,0.021430407992359807,0.007809659394990928,0.9832668704172921,0.04112102233187824,8,1,0.5856622978089855
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-02/beh/sub-A2P7X9N8L7_ses-02_task-generalsocialcommunicationinteraction_run-04_audio.wav,95.8293125,3,1.917922948073702,0.2736379407961247,0.038148885114143785,0.9956043294813955,0.29253401284010394,26,1,0.7741905589850895
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A2P7X9N8L7/ses-02/beh/sub-A2P7X9N8L7_ses-02_task-generalsocialcommunicationinteraction_run-05_audio.wav,19.4346875,2,1.0043956043956044,0.007591002587268273,0.004967422222431243,0.9907226164700949,0.26927797698487993,6,1,0.633942098900478
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-01/beh/sub-A3G3T7I1A5_ses-01_task-motorplay_run-01_audio.wav,16.346875,1,1.0,0.024308144977148914,0.009725955997960736,0.9824581280831368,0.06729114891990057,8,1,0.5995869560509159
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-01/beh/sub-A3G3T7I1A5_ses-01_task-motorplay_run-02_audio.wav,101.8195,1,1.0,0.02045979088975874,0.009244756499420876,0.977340037024036,0.021279486411410947,52,1,0.5843679105589488
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-01/beh/sub-A3G3T7I1A5_ses-01_task-motorplay_run-03_audio.wav,27.167375,1,1.0,0.008568309643644372,0.004523288516745144,0.9814522392474688,0.06257505555836732,1,1,0.5105785350265198
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-01/beh/sub-A3G3T7I1A5_ses-01_task-dailyroutine_run-01_audio.wav,66.8038125,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-01/beh/sub-A3G3T7I1A5_ses-01_task-motorplay_run-04_audio.wav,12.9103125,1,1.0,0.01342970419865635,0.009379331615886553,0.9748040276058649,0.0877851200994037,3,1,0.6006450161504499
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-01/beh/sub-A3G3T7I1A5_ses-01_task-generalsocialcommunicationinteraction_run-01_audio.wav,42.4925,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-01/beh/sub-A3G3T7I1A5_ses-01_task-dailyroutine_run-02_audio.wav,162.3539375,1,1.0,0.19331197373086675,0.060350522315575424,0.9967933756397515,0.30037255281638403,7,1,0.823970819678009
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-01/beh/sub-A3G3T7I1A5_ses-01_task-generalsocialcommunicationinteraction_run-02_audio.wav,36.037375,1,1.0,0.007393294836253214,0.006699247695020225,0.9437840729951859,0.019424278266660638,2,1,0.5286441525617278
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-01/beh/sub-A3G3T7I1A5_ses-01_task-motorplay_run-06_audio.wav,35.8748125,2,1.2775800711743772,0.0546076798218768,0.016212718510723007,0.9876482942476246,0.17561067392338287,16,1,0.6544304455104063
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-02/beh/sub-A3G3T7I1A5_ses-02_task-motorplay_run-01_audio.wav,57.005,1,1.0,0.021916665532383934,0.009612743059520453,0.9877533319015657,0.025143993216969213,10,1,0.590450636707872
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-02/beh/sub-A3G3T7I1A5_ses-02_task-motorplay_run-02_audio.wav,102.1445625,2,1.3852838933951332,0.048344601719372805,0.016235239916731377,0.9840018488233032,0.12824960702142116,33,1,0.6414040085104369
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-02/beh/sub-A3G3T7I1A5_ses-02_task-generalsocialcommunicationinteraction_run-01_audio.wav,30.511,1,1.0,0.06908757547118209,0.049248285625655766,0.9953920383502192,0.20648290780374295,4,1,0.7970010828761354
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-02/beh/sub-A3G3T7I1A5_ses-02_task-motorplay_run-03_audio.wav,5.805,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-02/beh/sub-A3G3T7I1A5_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,51.4554375,1,1.0,0.023594391633867215,0.012420499486861403,0.9723163089331459,0.03951639383754804,6,1,0.5998718045334336
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-02/beh/sub-A3G3T7I1A5_ses-02_task-motorplay_run-04_audio.wav,61.9973125,1,1.0,0.006431105702718014,0.002938791868250579,0.9585999489944672,0.009677838857934332,7,1,0.5496846093355494
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-02/beh/sub-A3G3T7I1A5_ses-02_task-socialroutine_run-01_audio.wav,73.8394375,2,1.098360655737705,0.010591360184473804,0.00583309086334901,0.979369363974576,0.07448594120181373,15,1,0.5847331261449511
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-02/beh/sub-A3G3T7I1A5_ses-02_task-motorplay_run-05_audio.wav,39.1720625,2,1.4293785310734464,0.2223322466496918,0.03318221161356283,0.9796739321923539,0.05446058229212038,8,1,0.6892298682946053
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-02/beh/sub-A3G3T7I1A5_ses-02_task-motorplay_run-06_audio.wav,40.0311875,1,1.0,0.0019597742276993005,0.0018892028511832317,0.9284012155099348,0.008326840999491601,1,1,0.4679122804164163
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-02/beh/sub-A3G3T7I1A5_ses-02_task-toyplay_run-01_audio.wav,146.9823125,1,1.0,0.014473300589181438,0.012027860699498237,0.9458406106992201,0.0024946312275952735,2,1,0.5464459810162855
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-02/beh/sub-A3G3T7I1A5_ses-02_task-generalsocialcommunicationinteraction_run-03_audio.wav,25.3794375,1,1.0,0.04235418530465078,0.03445357517419082,0.9974782938263805,0.2193376691924975,5,1,0.7417661208341207
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A3G3T7I1A5/ses-02/beh/sub-A3G3T7I1A5_ses-02_task-toyplay_run-02_audio.wav,45.116375,2,1.05,0.15896486582793487,0.02947816705603236,0.9785701307275939,0.11525748688807563,10,1,0.6892265857008062
