clip_id,child_id,age_band,error_mode,label,proba_audio_only,proba_gated_av,proba_delta,visual_eligible,visual_eligibility_score,off_camera_likely_score,multi_person_clip,child_visible_score,manual_face_visibility_norm,manual_quality_norm,child_of_interest_clear_binary,n_face_tracks,existing_audio_score
3210,D4Y7P4G2V4,34_38_months,av_hurt_fp,0,0.0,0.0362025760114192,0.0362025760114192,1,0.8200000000000001,,0,,0.7,1.0,1.0,,0.0
1369,M5O1K4W9O1,14_18_months,av_hurt_fp,0,0.0,0.0344381667673587,0.0344381667673587,1,1.0,,1,,1.0,1.0,1.0,,0.0
2330,R2C7W8X7N9,34_38_months,av_hurt_fp,0,0.0,0.0341880060732364,0.0341880060732364,1,0.76,,0,,0.6,1.0,1.0,,0.0
3215,D4Y7P4G2V4,34_38_months,av_hurt_fp,0,0.0,0.0341880060732364,0.0341880060732364,1,0.76,,0,,0.6,1.0,1.0,,0.0
156,C0O6X3N5Y7,34_38_months,av_hurt_fp,0,0.0,0.0329896584153175,0.0329896584153175,1,1.0,,0,,1.0,1.0,1.0,,0.0
377,S2C4T1Y7V7,34_38_months,av_hurt_fp,0,0.0,0.0329896584153175,0.0329896584153175,1,1.0,,0,,1.0,1.0,1.0,,0.0
1388,M5O1K4W9O1,34_38_months,av_hurt_fp,0,0.0,0.0329896584153175,0.0329896584153175,1,1.0,,0,,1.0,1.0,1.0,,0.0
762,B8I6G9P2G8,34_38_months,av_hurt_fp,0,0.0,0.0328642167150974,0.0328642167150974,1,0.94,,1,,0.9,1.0,1.0,,0.0
1063,N3L7A1I2B9,34_38_months,av_hurt_fp,0,0.0,0.0328642167150974,0.0328642167150974,1,0.94,,1,,0.9,1.0,1.0,,0.0
2348,W3I4D2X4Z4,34_38_months,av_hurt_fp,0,0.0,0.0328642167150974,0.0328642167150974,1,0.94,,1,,0.9,1.0,1.0,,0.0
234,C1G1X2G4C6,34_38_months,av_hurt_fp,0,0.0,0.0319462567567825,0.0319462567567825,1,0.92,,1,,0.9,0.95,1.0,,0.0
1078,N3L7A1I2B9,14_18_months,av_hurt_fn,1,0.0130660727542687,0.0130660727542687,0.0,0,0.62,,1,,0.4,0.95,1.0,,0.0130660727542687
1130,N3L7A1I2B9,14_18_months,av_hurt_fn,1,0.0114079422382671,0.0114079422382671,0.0,0,0.62,,0,,0.4,0.95,1.0,,0.0114079422382671
1160,N3L7A1I2B9,14_18_months,av_hurt_fn,1,0.0110098432373313,0.0110098432373313,0.0,0,0.64,,1,,0.4,1.0,1.0,,0.0110098432373313
2356,W3I4D2X4Z4,14_18_months,av_hurt_fn,1,0.0162481536189069,0.0162481536189069,0.0,0,0.5800000000000001,,0,,0.3,1.0,1.0,,0.0162481536189069
3279,N2Z6J3E5Q5,34_38_months,multi_face_ambiguous,1,0.0,0.0193361565470695,0.0193361565470695,1,0.8200000000000001,,1,,0.8,0.85,0.0,,0.0
389,S2C4T1Y7V7,34_38_months,multi_face_ambiguous,1,0.0,0.0192992147058248,0.0192992147058248,1,1.0,,1,,1.0,1.0,1.0,,0.0
1948,B4Q3G8H2N3,14_18_months,multi_face_ambiguous,1,0.0,0.017049454152584,0.017049454152584,1,0.88,,1,,0.8,1.0,0.0,,0.0
756,B8I6G9P2G8,34_38_months,multi_face_ambiguous,1,0.0,0.016526835039258,0.016526835039258,1,0.8,,1,,0.7,0.95,0.0,,0.0
743,B8I6G9P2G8,34_38_months,multi_face_ambiguous,1,0.0,0.0142251504585146,0.0142251504585146,1,0.8800000000000001,,1,,0.9,0.85,1.0,,0.0
1085,N3L7A1I2B9,14_18_months,multi_face_ambiguous,1,0.0,0.0137884384021162,0.0137884384021162,1,0.8,,1,,0.9,0.65,1.0,,0.0
1949,B4Q3G8H2N3,14_18_months,multi_face_ambiguous,1,0.0,0.0120657309889793,0.0120657309889793,1,0.94,,1,,0.9,1.0,1.0,,0.0
2336,R2C7W8X7N9,14_18_months,multi_face_ambiguous,1,0.0,0.0118901701644063,0.0118901701644063,1,0.92,,1,,0.9,0.95,1.0,,0.0
720,B8I6G9P2G8,14_18_months,multi_face_ambiguous,1,0.0,0.0076104626059532,0.0076104626059532,1,0.9000000000000001,,1,,0.9,0.9,1.0,,0.0
1978,H7C3T0K5E5,34_38_months,multi_face_ambiguous,1,0.0,0.0034565271344035,0.0034565271344035,1,0.94,,1,,0.9,1.0,1.0,,0.0
10,D9N0U7M9X3,14_18_months,multi_face_ambiguous,1,0.0,0.0,0.0,0,0.64,,1,,0.4,1.0,0.0,,0.0
150,C0O6X3N5Y7,14_18_months,multi_face_ambiguous,1,0.0,0.0,0.0,0,0.46,,1,,0.1,1.0,1.0,,0.0
325,C4C7T6W2I0,14_18_months,multi_face_ambiguous,1,0.0,0.0,0.0,0,0.64,,1,,0.4,1.0,1.0,,0.0
713,B8I6G9P2G8,14_18_months,multi_face_ambiguous,1,0.0,0.0,0.0,0,0.5800000000000001,,1,,0.3,1.0,1.0,,0.0
723,B8I6G9P2G8,14_18_months,multi_face_ambiguous,1,0.0,0.0,0.0,0,0.6799999999999999,,1,,0.5,0.95,1.0,,0.0
749,B8I6G9P2G8,34_38_months,multi_face_ambiguous,1,0.0,0.0,0.0,0,0.5800000000000001,,1,,0.3,1.0,0.0,,0.0
755,B8I6G9P2G8,34_38_months,multi_face_ambiguous,1,0.0,0.0,0.0,0,0.5800000000000001,,1,,0.3,1.0,1.0,,0.0
765,B8I6G9P2G8,34_38_months,multi_face_ambiguous,1,0.0,0.0,0.0,0,0.64,,1,,0.5,0.85,0.0,,0.0
1074,N3L7A1I2B9,34_38_months,multi_face_ambiguous,1,0.0,0.0,0.0,0,0.5800000000000001,,1,,0.3,1.0,1.0,,0.0
1090,N3L7A1I2B9,14_18_months,multi_face_ambiguous,1,0.0,0.0,0.0,0,0.5800000000000001,,1,,0.3,1.0,1.0,,0.0
