audio_path,speaker_id,source,duration_sec
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040104_02634480_02636092.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040106_03386110_03387225.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040813_00886099_00889185.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040222_00478920_00481844.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040418_01120972_01121783.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040829_04035963_04036826.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040730_01061270_01063540.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040207_00417850_00419990.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050100_03410390_03411808.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050216_01264344_01266122.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040109_00446386_00448273.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040230_01672210_01675210.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040230_02443850_02445126.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_060007_03236259_03238447.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040418_00248794_00250514.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_060125_02666018_02670294.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050411_03265336_03268074.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040023_02359049_02359704.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050606_00826262_00827243.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040000_01252870_01254434.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040306_00894594_00896460.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040813_01018361_01019691.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040002_02784856_02786771.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_060028_02950644_02956097.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040023_00006817_00007830.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_051116_00443408_00444915.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040113_00030998_00032900.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040813_02980525_02981940.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040912_03973582_03977684.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050919_03003166_03008683.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040102_01884410_01885948.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040813_02886855_02888234.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040912_00616738_00618027.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050905_03744746_03746046.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040730_00477795_00479788.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040308_01698285_01698876.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040418_00364303_00365419.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040113_00607040_00608069.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_060209_02237763_02239102.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050919_01985176_01986631.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040111_02369190_02370310.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040502_02162136_02163945.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_060111_03799871_03802061.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_051116_00465611_00470248.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040000_00676733_00679733.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040109_01082632_01084320.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040116_02986304_02988841.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050028_03616852_03617438.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040104_02275440_02276933.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050606_00281883_00285210.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040829_04692860_04695538.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_031116_00747811_00748363.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050100_03681443_03684267.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050919_02261233_02265741.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050523_02899498_02907452.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_031128_00176602_00177613.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_041019_02433251_02435839.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_041121_01049402_01050166.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050905_00303741_00305419.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040730_00257154_00261261.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_060209_04206635_04207011.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040118_03064530_03067530.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050919_02937320_02940812.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040104_03462000_03464190.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040305_02662710_02665647.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_051116_03004044_03011650.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040200_03194660_03195911.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040126_02081669_02082320.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050007_00933291_00937799.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040308_00039580_00040128.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_031123_02656750_02658050.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040124_00332700_00334780.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040204_03657934_03658814.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040106_03703710_03706250.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_051026_02788293_02789481.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050021_03535440_03538347.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040618_00296500_00297325.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_051005_02051192_02054125.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040113_04044425_04045166.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050425_01065782_01068335.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040204_03382290_03383641.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040111_00026270_00027579.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050028_03307311_03308150.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050606_01489380_01494731.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040111_01119990_01120884.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040102_01981270_01982367.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_051026_02318921_02324039.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050411_05032004_05034431.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_051116_02337361_02340525.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040030_00806599_00808288.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050627_04386580_04389277.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040202_02060003_02064737.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_060111_02357920_02360039.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050905_00266298_00267326.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_060209_03823208_03824621.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_050509_03347931_03352491.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/tinyvox/audio/phon_Biling_ChildL2_040313_02563769_02564950.wav,tinyvox_Biling_ChildL2,tinyvox_Biling,
