audio_path,child_id,timepoint_norm,label,prob,pred_label,outcome,#_adults,#_children,has_interaction,task_type
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-02/beh/sub-D4Y7P4G2V4_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,D4Y7P4G2V4,36_month,0,0.2147928568318236,1,FP,1.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D8G5K7I0D6/ses-01/beh/sub-D8G5K7I0D6_ses-01_task-toyplay_run-01_audio.wav,D8G5K7I0D6,14_month,0,0.4070035796312981,1,FP,0.0,1.0,True,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-E3O3H8O7H4/ses-01/beh/sub-E3O3H8O7H4_ses-01_task-toyplay_run-01_audio.wav,E3O3H8O7H4,14_month,0,0.2263309516364538,1,FP,0.0,2.0,True,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-E7G3N4A1K5/ses-02/beh/sub-E7G3N4A1K5_ses-02_task-toyplay_run-02_audio.wav,E7G3N4A1K5,36_month,1,0.0895618826723066,0,FN,0.0,1.0,False,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-E7G3N4A1K5/ses-02/beh/sub-E7G3N4A1K5_ses-02_task-toyplay_run-03_audio.wav,E7G3N4A1K5,36_month,1,0.0271857298309281,0,FN,0.0,1.0,True,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-E7T7O3G7J5/ses-01/beh/sub-E7T7O3G7J5_ses-01_task-generalsocialcommunicationinteraction_run-05_audio.wav,E7T7O3G7J5,14_month,0,0.462051601331327,1,FP,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-E7Z4G3O5K2/ses-01/beh/sub-E7Z4G3O5K2_ses-01_task-socialroutine_run-01_audio.wav,E7Z4G3O5K2,14_month,0,0.3198057198533415,1,FP,0.0,1.0,True,socialroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-02/beh/sub-F3N4H0K1Z1_ses-02_task-motorplay_run-05_audio.wav,F3N4H0K1Z1,36_month,0,0.2592874548265383,1,FP,0.0,2.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-02/beh/sub-F3N4H0K1Z1_ses-02_task-socialroutine_run-02_audio.wav,F3N4H0K1Z1,36_month,1,0.0,0,FN,1.0,1.0,True,socialroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F6J0V8B6S4/ses-02/beh/sub-F6J0V8B6S4_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,F6J0V8B6S4,36_month,0,0.2708059216730057,1,FP,1.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F8N7H3T0O1/ses-01/beh/sub-F8N7H3T0O1_ses-01_task-motorplay_run-01_audio.wav,F8N7H3T0O1,14_month,1,0.0,0,FN,0.0,2.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F8N7H3T0O1/ses-01/beh/sub-F8N7H3T0O1_ses-01_task-motorplay_run-02_audio.wav,F8N7H3T0O1,14_month,0,0.3364127961468583,1,FP,0.0,1.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F8N7H3T0O1/ses-02/beh/sub-F8N7H3T0O1_ses-02_task-motorplay_run-01_audio.wav,F8N7H3T0O1,36_month,0,0.4536043289180944,1,FP,0.0,2.0,False,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F8V2U5P1A0/ses-01/beh/sub-F8V2U5P1A0_ses-01_task-generalsocialcommunicationinteraction_run-02_audio.wav,F8V2U5P1A0,14_month,0,0.4048214579931762,1,FP,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-G3A6S5R9F7/ses-01/beh/sub-G3A6S5R9F7_ses-01_task-generalsocialcommunicationinteraction_run-04_audio.wav,G3A6S5R9F7,14_month,0,0.3518716312520984,1,FP,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-G3A6S5R9F7/ses-01/beh/sub-G3A6S5R9F7_ses-01_task-toyplay_run-04_audio.wav,G3A6S5R9F7,14_month,0,0.1532681557226963,1,FP,0.0,1.0,True,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-G3D3S2N7W8/ses-01/beh/sub-G3D3S2N7W8_ses-01_task-motorplay_run-01_audio.wav,G3D3S2N7W8,14_month,0,0.1923222412563368,1,FP,0.0,1.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-G4J8F6F4X0/ses-01/beh/sub-G4J8F6F4X0_ses-01_task-generalsocialcommunicationinteraction_run-05_audio.wav,G4J8F6F4X0,14_month,0,0.1530741858195361,1,FP,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-G4J8F6F4X0/ses-01/beh/sub-G4J8F6F4X0_ses-01_task-toyplay_run-02_audio.wav,G4J8F6F4X0,14_month,0,0.5597343103615637,1,FP,0.0,1.0,False,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-G4J8F6F4X0/ses-02/beh/sub-G4J8F6F4X0_ses-02_task-specialoccasion_run-01_audio.wav,G4J8F6F4X0,36_month,0,0.4526428113827647,1,FP,0.0,1.0,True,specialoccasion
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-G4J8F6F4X0/ses-02/beh/sub-G4J8F6F4X0_ses-02_task-generalsocialcommunicationinteraction_run-15_audio.wav,G4J8F6F4X0,36_month,1,0.0,0,FN,1.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-G4J8F6F4X0/ses-02/beh/sub-G4J8F6F4X0_ses-02_task-generalsocialcommunicationinteraction_run-25_audio.wav,G4J8F6F4X0,36_month,0,0.2827253492096249,1,FP,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-H3B5L5F8T1/ses-02/beh/sub-H3B5L5F8T1_ses-02_task-toyplay_run-02_audio.wav,H3B5L5F8T1,36_month,1,0.0875335404278618,0,FN,1.0,1.0,True,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-H7C3T0K5E5/ses-01/beh/sub-H7C3T0K5E5_ses-01_task-generalsocialcommunicationinteraction_run-01_audio.wav,H7C3T0K5E5,14_month,1,0.0804118522157901,0,FN,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-H7C3T0K5E5/ses-02/beh/sub-H7C3T0K5E5_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,H7C3T0K5E5,36_month,1,0.0955869860339918,0,FN,1.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-I8T4E2J3M6/ses-01/beh/sub-I8T4E2J3M6_ses-01_task-toyplay_run-09_audio.wav,I8T4E2J3M6,14_month,0,0.2100717239211989,1,FP,0.0,2.0,True,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-I8T4E2J3M6/ses-01/beh/sub-I8T4E2J3M6_ses-01_task-specialoccasion_run-04_audio.wav,I8T4E2J3M6,14_month,0,0.2542000648764229,1,FP,1.0,2.0,True,specialoccasion
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-I8T4E2J3M6/ses-02/beh/sub-I8T4E2J3M6_ses-02_task-motorplay_run-07_audio.wav,I8T4E2J3M6,36_month,0,0.1988925618548806,1,FP,0.0,2.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-I8T4E2J3M6/ses-02/beh/sub-I8T4E2J3M6_ses-02_task-motorplay_run-11_audio.wav,I8T4E2J3M6,36_month,0,0.3331364444980639,1,FP,1.0,2.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-J3J0V4T8C3/ses-01/beh/sub-J3J0V4T8C3_ses-01_task-generalsocialcommunicationinteraction_run-04_audio.wav,J3J0V4T8C3,14_month,0,0.2239511094272341,1,FP,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-J3J0V4T8C3/ses-01/beh/sub-J3J0V4T8C3_ses-01_task-toyplay_run-02_audio.wav,J3J0V4T8C3,14_month,0,0.1828640539110334,1,FP,0.0,1.0,False,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-J4J6X7C4D9/ses-02/beh/sub-J4J6X7C4D9_ses-02_task-generalsocialcommunicationinteraction_run-05_audio.wav,J4J6X7C4D9,36_month,1,0.0,0,FN,1.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-K6I1Q4G2V4/ses-01/beh/sub-K6I1Q4G2V4_ses-01_task-motorplay_run-02_audio.wav,K6I1Q4G2V4,14_month,0,0.4171752200118134,1,FP,0.0,1.0,False,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L0B0Q5O3Q3/ses-01/beh/sub-L0B0Q5O3Q3_ses-01_task-toyplay_run-02_audio.wav,L0B0Q5O3Q3,14_month,0,0.3577195201198215,1,FP,0.0,1.0,True,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L4M1H7J7G3/ses-01/beh/sub-L4M1H7J7G3_ses-01_task-generalsocialcommunicationinteraction_run-13_audio.wav,L4M1H7J7G3,14_month,1,0.0882663922935911,0,FN,0.0,2.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L4M8P2T7S0/ses-02/beh/sub-L4M8P2T7S0_ses-02_task-motorplay_run-09_audio.wav,L4M8P2T7S0,36_month,0,0.371940918123434,1,FP,0.0,1.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L5V8G4A3K7/ses-01/beh/sub-L5V8G4A3K7_ses-01_task-generalsocialcommunicationinteraction_run-02_audio.wav,L5V8G4A3K7,14_month,0,0.2927159142766238,1,FP,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L6F2P7K8P1/ses-01/beh/sub-L6F2P7K8P1_ses-01_task-other_run-01_audio.wav,L6F2P7K8P1,14_month,1,0.0,0,FN,0.0,1.0,False,other
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L6F2P7K8P1/ses-02/beh/sub-L6F2P7K8P1_ses-02_task-motorplay_run-01_audio.wav,L6F2P7K8P1,36_month,1,0.0930540409631117,0,FN,0.0,1.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M4R4B8C7G8/ses-02/beh/sub-M4R4B8C7G8_ses-02_task-generalsocialcommunicationinteraction_run-04_audio.wav,M4R4B8C7G8,36_month,0,0.2936870389109575,1,FP,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5H7X4O2M2/ses-01/beh/sub-M5H7X4O2M2_ses-01_task-generalsocialcommunicationinteraction_run-02_audio.wav,M5H7X4O2M2,14_month,0,0.1573123427667335,1,FP,1.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5Y0K3C9L0/ses-01/beh/sub-M5Y0K3C9L0_ses-01_task-motorplay_run-01_audio.wav,M5Y0K3C9L0,14_month,0,0.1002574598952641,1,FP,2.0,1.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N2H7T0A7U5/ses-02/beh/sub-N2H7T0A7U5_ses-02_task-toyplay_run-03_audio.wav,N2H7T0A7U5,36_month,0,0.3072558050524769,1,FP,0.0,1.0,False,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N2Z6J3E5Q5/ses-01/beh/sub-N2Z6J3E5Q5_ses-01_task-generalsocialcommunicationinteraction_run-03_audio.wav,N2Z6J3E5Q5,14_month,1,0.0416403051547691,0,FN,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N2Z6J3E5Q5/ses-01/beh/sub-N2Z6J3E5Q5_ses-01_task-socialroutine_run-03_audio.wav,N2Z6J3E5Q5,14_month,1,0.0878780373465401,0,FN,0.0,1.0,True,socialroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-other_run-02_audio.wav,N3L7A1I2B9,14_month,1,0.0,0,FN,0.0,1.0,False,other
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-other_run-03_audio.wav,N3L7A1I2B9,14_month,0,0.1094657357577524,1,FP,0.0,1.0,False,other
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-45_audio.wav,N3L7A1I2B9,14_month,0,0.2094453607652219,1,FP,1.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-52_audio.wav,N3L7A1I2B9,14_month,0,0.3538812724313676,1,FP,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-other_run-11_audio.wav,N3L7A1I2B9,14_month,0,0.1458149501029174,1,FP,0.0,1.0,False,other
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-75_audio.wav,N3L7A1I2B9,14_month,0,0.5373131658277666,1,FP,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-motorplay_run-02_audio.wav,N3L7A1I2B9,36_month,1,0.0897094206624933,0,FN,0.0,1.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-O2U2C6W2S9/ses-01/beh/sub-O2U2C6W2S9_ses-01_task-socialroutine_run-01_audio.wav,O2U2C6W2S9,14_month,1,0.0,0,FN,1.0,2.0,True,socialroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-O6F1J9U1J2/ses-02/beh/sub-O6F1J9U1J2_ses-02_task-generalsocialcommunicationinteraction_run-04_audio.wav,O6F1J9U1J2,36_month,0,0.2937710985961103,1,FP,0.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Q9W9P7Z3J7/ses-01/beh/sub-Q9W9P7Z3J7_ses-01_task-motorplay_run-07_audio.wav,Q9W9P7Z3J7,14_month,1,0.0,0,FN,1.0,1.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Q9W9P7Z3J7/ses-01/beh/sub-Q9W9P7Z3J7_ses-01_task-socialroutine_run-02_audio.wav,Q9W9P7Z3J7,14_month,1,0.0,0,FN,1.0,1.0,True,socialroutine
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Q9W9P7Z3J7/ses-02/beh/sub-Q9W9P7Z3J7_ses-02_task-motorplay_run-01_audio.wav,Q9W9P7Z3J7,36_month,0,0.2689546214754995,1,FP,0.0,1.0,False,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Q9W9P7Z3J7/ses-02/beh/sub-Q9W9P7Z3J7_ses-02_task-other_run-04_audio.wav,Q9W9P7Z3J7,36_month,0,0.1916523393414236,1,FP,0.0,1.0,True,other
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R2C7W8X7N9/ses-01/beh/sub-R2C7W8X7N9_ses-01_task-specialoccasion_run-02_audio.wav,R2C7W8X7N9,14_month,0,0.1297858924033247,1,FP,3.0,3.0,True,specialoccasion
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R2C7W8X7N9/ses-01/beh/sub-R2C7W8X7N9_ses-01_task-specialoccasion_run-03_audio.wav,R2C7W8X7N9,14_month,0,0.1463947708183819,1,FP,1.0,2.0,False,specialoccasion
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R6R8Q6A7K0/ses-01/beh/sub-R6R8Q6A7K0_ses-01_task-generalsocialcommunicationinteraction_run-01_audio.wav,R6R8Q6A7K0,14_month,0,0.1331933101514389,1,FP,1.0,1.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R6R8Q6A7K0/ses-01/beh/sub-R6R8Q6A7K0_ses-01_task-motorplay_run-08_audio.wav,R6R8Q6A7K0,14_month,0,0.1160089720707217,1,FP,0.0,1.0,False,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R6R8Q6A7K0/ses-01/beh/sub-R6R8Q6A7K0_ses-01_task-toyplay_run-06_audio.wav,R6R8Q6A7K0,14_month,1,0.0,0,FN,0.0,1.0,False,toyplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R6R8Q6A7K0/ses-01/beh/sub-R6R8Q6A7K0_ses-01_task-motorplay_run-10_audio.wav,R6R8Q6A7K0,14_month,0,0.3593038900058413,1,FP,0.0,1.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R6R8Q6A7K0/ses-02/beh/sub-R6R8Q6A7K0_ses-02_task-motorplay_run-01_audio.wav,R6R8Q6A7K0,36_month,1,0.0917212526353749,0,FN,1.0,1.0,True,motorplay
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S0M6Z7D5X7/ses-02/beh/sub-S0M6Z7D5X7_ses-02_task-specialoccasion_run-02_audio.wav,S0M6Z7D5X7,36_month,0,0.2993294013948396,1,FP,0.0,2.0,False,specialoccasion
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S2C4T1Y7V7/ses-01/beh/sub-S2C4T1Y7V7_ses-01_task-generalsocialcommunicationinteraction_run-04_audio.wav,S2C4T1Y7V7,14_month,0,0.1256834419770832,1,FP,0.0,2.0,True,generalsocialcommunicationinteraction
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S2C4T1Y7V7/ses-02/beh/sub-S2C4T1Y7V7_ses-02_task-motorplay_run-01_audio.wav,S2C4T1Y7V7,36_month,0,0.3625902754414074,1,FP,0.0,1.0,False,motorplay
