path,role,age_band,start_sec,end_sec
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010804.mp3,adult,adult,1096.97,1098.848
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/3235/28452/3235-28452-0002.flac,adult,adult,0.0,15.625
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020023.wav,adult,adult,2247.278,2249.238
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/211/122425/211-122425-0027.flac,adult,adult,0.0,13.82
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_001121.mp3,adult,adult,2832.253,2833.6910000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_12007.mp3,adult,adult,100.66,101.66
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_11053.mp3,adult,adult,625.86,626.6800000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_010922.mp3,adult,adult,2479.583,2480.641
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/2289/152257/2289-152257-0000.flac,adult,adult,0.0,14.83
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010618.wav,adult,adult,409.68,412.421
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020402.wav,adult,adult,2659.11,2659.963
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_pricef.mp3,adult,adult,356.64,358.91999999999996
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020115.wav,adult,adult,2216.565,2217.371
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_010825.mp3,adult,adult,2204.657,2205.9030000000002
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/8609/262281/8609-262281-0037.flac,adult,adult,0.0,5.235
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020314.mp3,adult,adult,3153.043,3155.708
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_030103.mp3,adult,adult,392.966,393.96500000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020305.wav,adult,adult,405.63,407.851
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_021025.mp3,adult,adult,627.031,637.823
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020604.wav,adult,adult,3631.038,3633.166
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_54ec_12077.mp3,adult,adult,374.54,375.86
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_020402.mp3,adult,adult,345.506,347.171
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12003.mp3,adult,adult,51.44,53.5
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010602.mp3,adult,adult,2758.303,2761.278
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020201.wav,adult,adult,245.13,245.585
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020102.mp3,adult,adult,624.031,625.7629999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_020025.mp3,adult,adult,1882.613,1885.5610000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/4362/15663/4362-15663-0047.flac,adult,adult,0.0,15.18
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010228.mp3,adult,adult,2316.595,2320.826
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/125/121124/125-121124-0083.flac,adult,adult,0.0,6.415
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/cameron_AAE_B7_58_51_PE_N22.mp3,adult,adult,300.68,301.18
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010326.wav,adult,adult,2053.981,2056.364
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_021122.mp3,adult,adult,2179.827,2181.8950000000004
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020300.mp3,adult,adult,2547.01,2551.248
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_marshf.mp3,adult,adult,114.16,116.6
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/cameron_AAE_B7_53_53_PE_N22.mp3,adult,adult,274.48,280.76
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/5393/19219/5393-19219-0014.flac,adult,adult,0.0,14.88
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_eddie.mp3,adult,adult,375.92,376.90000000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020102.mp3,adult,adult,1662.503,1666.2279999999998
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_eastf.mp3,adult,adult,426.56,427.06
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/8425/246962/8425-246962-0017.flac,adult,adult,0.0,12.815
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020314.mp3,adult,adult,238.715,239.443
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_010526.mp3,adult,adult,1734.673,1735.955
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020526.wav,adult,adult,496.813,506.19
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/211/122442/211-122442-0039.flac,adult,adult,0.0,2.375
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_030313.mp3,adult,adult,795.575,800.1700000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010102.mp3,adult,adult,2148.841,2151.25
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/446/123502/446-123502-0001.flac,adult,adult,0.0,15.99
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_030424.mp3,adult,adult,2258.485,2259.686
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/4340/15220/4340-15220-0070.flac,adult,adult,0.0,13.85
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_020725.mp3,adult,adult,828.2,830.681
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/458/126305/458-126305-0030.flac,adult,adult,0.0,15.615
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_11023.mp3,adult,adult,518.22,520.24
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010117.mp3,adult,adult,1433.915,1437.196
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020606.mp3,adult,adult,1503.013,1503.685
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_ursula.mp3,adult,adult,248.06,248.42000000000002
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/7178/34644/7178-34644-0074.flac,adult,adult,0.0,12.635
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/3699/175950/3699-175950-0021.flac,adult,adult,0.0,12.065
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020411.mp3,adult,adult,416.875,419.416
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/4137/11701/4137-11701-0011.flac,adult,adult,0.0,15.835
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_54ec_12007.mp3,adult,adult,334.58,335.7
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/4018/103416/4018-103416-0032.flac,adult,adult,0.0,14.89
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010426.mp3,adult,adult,1720.375,1724.056
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/3807/4923/3807-4923-0017.flac,adult,adult,0.0,15.41
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010326.wav,adult,adult,2634.608,2635.896
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/27/124992/27-124992-0019.flac,adult,adult,0.0,4.025
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010701.wav,adult,adult,410.991,412.188
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/3235/28433/3235-28433-0045.flac,adult,adult,0.0,15.38
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_020709.mp3,adult,adult,675.188,677.168
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/3440/171009/3440-171009-0030.flac,adult,adult,0.0,14.005
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_21092.mp3,adult,adult,800.08,800.96
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020816.mp3,adult,adult,715.88,721.026
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_020526.mp3,adult,adult,2902.493,2905.741
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010701.wav,adult,adult,1027.431,1028.503
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/6000/55211/6000-55211-0026.flac,adult,adult,0.0,14.09
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_020025.mp3,adult,adult,367.101,370.235
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010218.mp3,adult,adult,2612.125,2612.856
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_mother_isadora.mp3,adult,adult,271.74,272.90000000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_011126.wav,adult,adult,1104.108,1105.4279999999999
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_pricef.mp3,adult,adult,112.96,114.3
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_020222.mp3,adult,adult,1998.2,2000.39
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010006.mp3,adult,adult,1111.73,1118.316
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_011107.wav,adult,adult,2961.357,2963.227
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/307/127540/307-127540-0011.flac,adult,adult,0.0,14.67
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020509.mp3,adult,adult,151.776,152.58
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_010726.mp3,adult,adult,2317.5,2319.95
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_001121.mp3,adult,adult,647.11,650.88
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020724.mp3,adult,adult,941.275,947.975
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/2136/5140/2136-5140-0020.flac,adult,adult,0.0,12.21
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_katie.mp3,adult,adult,1030.78,1031.94
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/3699/19402/3699-19402-0018.flac,adult,adult,0.0,6.105
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_54ec_22140.mp3,adult,adult,696.3,697.52
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_eddie.mp3,adult,adult,617.78,618.86
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020411.mp3,adult,adult,1910.976,1914.24
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12061.mp3,adult,adult,321.18,322.5
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010102.mp3,adult,adult,2690.961,2693.705
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020023.wav,adult,adult,1420.781,1421.546
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/7780/274562/7780-274562-0024.flac,adult,adult,0.0,15.46
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_54ec_11013.mp3,adult,adult,111.68,113.2
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_011107.wav,adult,adult,52.561,55.706
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020526.wav,adult,adult,2363.655,2365.7380000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_11051.mp3,adult,adult,17.3,18.880000000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/87/121553/87-121553-0067.flac,adult,adult,0.0,15.265
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_011009.wav,adult,adult,2624.3,2628.9480000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_020709.mp3,adult,adult,651.108,653.241
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_020319.mp3,adult,adult,2302.438,2304.501
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010006.mp3,adult,adult,955.95,958.7810000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/3699/175950/3699-175950-0011.flac,adult,adult,0.0,15.37
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/8238/283452/8238-283452-0028.flac,adult,adult,0.0,9.345
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12015.mp3,adult,adult,558.22,559.5400000000001
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020705.mp3,adult,adult,874.72,878.076
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/8609/262281/8609-262281-0018.flac,adult,adult,0.0,13.13
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010423.wav,adult,adult,1061.686,1064.926
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020604.wav,adult,adult,2242.211,2242.68
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020215a.wav,adult,adult,1642.46,1642.996
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_010512.mp3,adult,adult,3154.846,3155.731
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/3664/11714/3664-11714-0012.flac,adult,adult,0.0,14.4
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/4137/11702/4137-11702-0000.flac,adult,adult,0.0,15.2
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_21135.mp3,adult,adult,333.64,334.26
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_011009.wav,adult,adult,111.176,116.395
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_11055.mp3,adult,adult,353.14,355.62
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12061.mp3,adult,adult,352.76,354.06
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/5192/19396/5192-19396-0019.flac,adult,adult,0.0,15.21
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010508.wav,adult,adult,171.03,171.976
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42pc_21121.mp3,adult,adult,329.64,331.59999999999997
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_54ec_22118.mp3,adult,adult,856.12,857.1
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020612.wav,adult,adult,2511.861,2516.185
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/6836/61803/6836-61803-0009.flac,adult,adult,0.0,15.135
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020201.wav,adult,adult,1482.818,1487.103
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010804.mp3,adult,adult,95.773,97.948
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_12033.mp3,adult,adult,471.92,474.52000000000004
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020612.wav,adult,adult,2532.36,2535.643
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/vh_cottonf.mp3,adult,adult,254.68,256.34000000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_020007.mp3,adult,adult,1221.19,1222.222
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_020725.mp3,adult,adult,2285.03,2291.3680000000004
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_011022.wav,adult,adult,1763.438,1765.613
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/3664/178366/3664-178366-0026.flac,adult,adult,0.0,14.895
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/6563/285357/6563-285357-0030.flac,adult,adult,0.0,14.46
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010202.mp3,adult,adult,248.628,251.50799999999998
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020217.mp3,adult,adult,2059.328,2068.528
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010400.mp3,adult,adult,1789.896,1793.661
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/7794/295947/7794-295947-0007.flac,adult,adult,0.0,12.89
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010508.wav,adult,adult,1781.231,1784.155
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_011121.mp3,adult,adult,410.788,416.378
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/426/122819/426-122819-0010.flac,adult,adult,0.0,15.2
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_010908.mp3,adult,adult,164.178,165.828
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020604.wav,adult,adult,503.23,504.348
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020425.mp3,adult,adult,445.903,446.90500000000003
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_010228.wav,adult,adult,1839.755,1842.923
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020428.wav,adult,adult,1916.723,1920.953
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/6385/220959/6385-220959-0003.flac,adult,adult,0.0,15.775
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_laurel.mp3,adult,adult,840.6,841.46
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020518.wav,adult,adult,1047.048,1048.84
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_010908.mp3,adult,adult,3513.51,3514.6450000000004
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/311/124404/311-124404-0065.flac,adult,adult,0.0,14.025
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/ethan_010315.mp3,adult,adult,3106.558,3110.075
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_011126.wav,adult,adult,2404.97,2406.843
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_010726.mp3,adult,adult,285.051,298.091
/orcd/scratch/orcd/008/manaal/child-adult-diarization/data/LibriSpeech/LibriSpeech/train-clean-100/8797/294123/8797-294123-0058.flac,adult,adult,0.0,11.71
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/lily_020317.wav,adult,adult,2133.78,2135.7050000000004
/orcd/scratch/orcd/008/manaal/child-adult-diarization/providence/audio/alex_020102.mp3,adult,adult,2369.903,2371.428
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/ew_42ec_21135.mp3,adult,adult,916.84,917.94
/orcd/scratch/orcd/008/manaal/child-adult-diarization/playlogue/audio/gleason_father_john.mp3,adult,adult,223.6,224.51999999999998
