clip_id,n_faces_detected_mean,n_faces_detected_max,n_face_tracks,max_face_track_duration_sec,max_face_track_fraction_clip,mean_face_detection_confidence,max_face_detection_confidence,mean_face_box_area_fraction,max_face_box_area_fraction,min_face_box_area_fraction,face_center_motion_std,visual_quality_score,child_visible_score,off_camera_likely_score,visual_eligibility_score
2399,0.5384615384615384,1,1,7.0,0.5384615384615384,0.8983233145305088,0.9222725629806519,0.01113574496729086,0.014366072973505504,0.009540947267093987,2.556433219301284,0.7256897820803425,1.0,0.46153846153846156,0.8145018382110294
2376,0.891566265060241,3,47,2.0,0.04819277108433735,0.7348009090165835,0.8901422023773193,0.0009966767158111716,0.002819267911930013,0.000337809449887586,0.4780961266433194,0.9609791318258788,0.12048192771084337,0.9518072289156626,0.36265692657308496
2377,0.1111111111111111,1,3,0.5,0.037037037037037035,0.8316485285758972,0.9214534163475037,0.1781625908783768,0.19349168597707628,0.1486829907831165,0.0,0.33274254587706764,0.06227475608161222,0.962962962962963,0.22546495015370227
2378,1.0365853658536586,2,7,18.5,0.45121951219512196,0.8335899324978099,0.89012610912323,0.0037437313770092503,0.0057547820325636635,0.0024144286254649287,3.9940424859935915,0.13060725250377855,0.18292682926829268,0.5487804878048781,0.33713555013152474
2379,0.9333333333333333,3,13,1.0,0.13333333333333333,0.7625799987997327,0.8866631388664246,0.0024095268970797815,0.022767627712408266,0.0003497670247806698,0.0,0.9321822628027503,0.3333333333333333,0.8666666666666667,0.46749011904717663
2380,0.33185840707964603,1,43,3.5,0.030973451327433628,0.7329664913813273,0.8879305124282837,0.022991732187663705,0.11125918729096791,0.003973284283378823,5.430283198147806,0.4816625930366196,0.022123893805309734,0.9690265486725663,0.22287041266850532
2381,0.32,1,6,3.0,0.12,0.8010949306190014,0.9099928140640259,0.21727514817185425,0.6614001182998318,0.0064791890309714995,41.29666136160766,0.3221807159837334,0.1,0.88,0.2546003827895969
2383,1.2905405405405406,3,86,13.5,0.18243243243243243,0.751883538605655,0.8812707662582397,0.0008808718397467457,0.0034227216091644074,0.0003163148885799338,1.9887178590271968,0.9594195932928422,0.06756756756756757,0.8175675675675675,0.3773015845845519
2384,1.0175438596491229,2,19,50.0,0.43859649122807015,0.9064714721050756,0.9294428825378418,0.009712203336683694,0.018044942294129694,0.006225612274706713,4.492579013714602,0.9282474070581896,0.021929824561403508,0.5614035087719298,0.4400412548589782
2299,0.7692307692307693,2,4,7.5,0.5769230769230769,0.7278640806674957,0.8813657760620117,0.0280921266938427,0.10754336911156064,0.017374124245851167,9.778302865654906,0.9890918648408882,0.576923076923077,0.42307692307692313,0.681997985068302
2300,0.8,2,3,5.0,0.6666666666666666,0.8327111353476843,0.9389864206314087,0.07496631381845113,0.16175910142817468,0.010934284828212964,17.903691919791985,0.63225811989514,0.3333333333333333,0.33333333333333337,0.5513582942811807
2301,1.2718446601941749,2,15,17.0,0.3300970873786408,0.8699051159938783,0.9387392997741699,0.006782830922406984,0.01136686521461386,0.004098204941059001,6.921298259401159,0.9039727974499459,0.38834951456310673,0.6699029126213591,0.5491444045589738
2302,0.5860805860805861,1,10,35.5,0.2600732600732601,0.8050188284367323,0.9402945041656494,0.17362516794645258,0.8674581360532334,0.04269238302468097,23.398476597629013,0.19379875130019994,0.018315018315018316,0.73992673992674,0.23185689686987218
2303,0.8666666666666667,1,19,5.0,0.16666666666666666,0.8442308593254823,0.939680278301239,0.030609113780948435,0.1026683015290681,0.007926431737635756,13.885006106639104,0.6807402573941027,0.08333333333333333,0.8333333333333334,0.33778268037764286
2304,0.2857142857142857,1,17,2.5,0.05952380952380952,0.810678688188394,0.9331419467926025,0.008927196330796796,0.019263040269160966,0.0016010605162061569,5.9107947937945315,0.9661209001285173,0.05952380952380952,0.9404761904761905,0.35351645944443877
2307,0.5178571428571429,2,8,13.5,0.24107142857142858,0.8453045281870611,0.9446503520011902,0.43598365235524855,0.8985997283741521,0.023398088494011253,40.56357391172182,0.38477779054434164,0.04464285714285714,0.7589285714285714,0.2818762373369275
2308,0.8387096774193549,1,5,11.0,0.7096774193548387,0.852771499982247,0.9093931913375854,0.09325327510545202,0.15420612741944784,0.02397965146778179,20.77793868277821,0.48249596051724253,0.16129032258064516,0.29032258064516125,0.4663504009717533
2311,0.7058823529411765,1,4,2.5,0.29411764705882354,0.8439816335837046,0.9094147086143494,0.053711587259847204,0.08489786103178215,0.0259943296735721,15.163963442982093,0.6054634445602953,0.8823529411764707,0.7058823529411764,0.674160522184909
2312,0.9863013698630136,2,3,69.0,0.9452054794520548,0.9034594628545973,0.938774824142456,0.05491205357054937,0.08951639213059781,0.0016913814788072953,9.040841179429068,0.6233770617312109,0.03424657534246575,0.0547945205479452,0.5101943317744317
2313,0.5263157894736842,1,10,2.5,0.13157894736842105,0.8765703856945037,0.9194042682647705,0.10272917714261617,0.4785088422414034,0.01790014621186544,11.229954465343136,0.320139874724667,0.13157894736842105,0.868421052631579,0.28103984858858266
2314,0.6540880503144654,2,25,9.5,0.11949685534591195,0.8378938362002373,0.9396942853927612,0.019194756479017645,0.051035673052853246,0.003002839462561222,7.799353404963743,0.6519180197126355,0.031446540880503145,0.8805031446540881,0.298520509561242
2315,0.725,1,1,14.5,0.725,0.9273298464972397,0.9515641927719116,0.236544390393639,0.29485464095355324,0.15736606723500327,19.30640592120452,0.49545264366000874,0.3625,0.275,0.5644400057065877
2316,0.7368421052631579,2,22,1.5,0.07894736842105263,0.8128237426280975,0.9318158626556396,0.0052233267755518445,0.03458297747214642,0.0003514850303742699,1.510560132668087,0.5603379565948876,0.13157894736842105,0.9210526315789473,0.30635957376582373
2318,0.8333333333333334,1,20,3.5,0.16666666666666666,0.8511619363512312,0.9179878830909729,0.01103418221079389,0.03619907258603018,0.0036001457155050176,9.635150193757609,0.47765352149613194,0.11904761904761904,0.8333333333333334,0.3124907090376253
2319,0.7719298245614035,1,9,21.0,0.3684210526315789,0.8666541596705263,0.9278935790061951,0.0823979847137601,0.16748354181953215,0.0023749756586082748,17.69462497813399,0.367911010272597,0.043859649122807015,0.631578947368421,0.3132294488121159
2320,0.5897435897435898,1,8,5.0,0.2564102564102564,0.7994243424871693,0.9296202063560486,0.007394862330058099,0.010670204148371188,0.0037211611561838664,6.749342520592957,0.9654601364646488,0.1282051282051282,0.7435897435897436,0.42839029405062057
2321,0.5,1,4,3.0,0.1875,0.8714933730661869,0.9367305040359497,0.19508058278390675,0.5846423359387646,0.04137024826180981,36.10777022782441,0.2759411729660327,0.44361127625141933,0.8125,0.41023175105370235
2322,1.1935483870967742,2,10,12.0,0.7741935483870968,0.8321405101466823,0.909055233001709,0.03796668327527286,0.1460252542201213,0.010350452096529324,10.958800481786458,0.361160038238094,0.16129032258064516,0.22580645161290325,0.45511760029865345
2323,0.05128205128205128,1,2,0.5,0.02564102564102564,0.6631343960762024,0.6721552014350891,0.011470740189258087,0.01932916843871488,0.0036123119398012928,0.0,0.9576368710873358,0.1282051282051282,0.9743589743589743,0.3486898413212052
2324,1.1379310344827587,2,27,4.0,0.13793103448275862,0.8928258780277136,0.9406223893165588,0.005989119516867158,0.010455343862696509,0.00245535763107578,7.6046568027601165,1.0,0.08620689655172414,0.8620689655172413,0.4028893989455363
2325,0.12643678160919541,2,11,0.5,0.011494252873563218,0.6799627975984053,0.8525258898735046,0.00429739812481184,0.017871948653578888,0.0007619347796203023,0.0,0.9218616934430511,0.05747126436781609,0.9885057471264368,0.3122288272938883
2326,0.9642857142857143,1,1,67.5,0.9642857142857143,0.8361259433958266,0.9038076400756836,0.7019295256810036,1.2001330659153338,0.4249820661902342,16.765920606390576,0.19048734471135775,0.48214285714285715,0.0357142857142857,0.597444931880217
2327,0.3867924528301887,1,21,3.0,0.05660377358490566,0.8059403038606411,0.927584707736969,0.02966579193256193,0.12006259633660328,0.0026256198408650495,7.082151101131962,0.47680430414115144,0.09433962264150943,0.9433962264150944,0.2681386988601566
2328,1.0833333333333333,3,18,24.0,0.25,0.9035198510839388,0.9489627480506897,0.03155347085307463,0.19120902090205769,0.01166822273961941,15.43288662685662,0.3934632899117003,0.026041666666666664,0.75,0.2871373023115975
2329,1.0256410256410255,2,14,5.5,0.28205128205128205,0.8982692390680314,0.9346802234649658,0.013467727020204276,0.02563723211512447,0.0021533579161882514,5.579800920125547,0.9913391111739374,0.1282051282051282,0.717948717948718,0.45480307988986396
3253,0.6060606060606061,2,12,1.5,0.09090909090909091,0.821609553694725,0.9015085697174072,0.018852913395685615,0.04994864302271217,0.002463326046595395,1.8681141785007096,0.3798215460742552,0.15151515151515152,0.9090909090909091,0.28253907560239316
3254,0.9411764705882353,1,42,10.5,0.10294117647058823,0.880204268420736,0.9355007410049438,0.021524495787031403,0.05623893600523247,0.0009961695798254271,10.321151360556488,0.9486196714003489,0.024509803921568627,0.8970588235294118,0.3572937902294547
3255,0.4909090909090909,1,18,3.0,0.10909090909090909,0.8235876273225855,0.9149817228317261,0.010489915907125728,0.04902663189153186,0.0004938311268225243,9.793449476940035,0.5439821269812404,0.09090909090909091,0.8909090909090909,0.29597093313099954
3256,0.12686567164179105,1,8,4.0,0.05970149253731343,0.6973346086109385,0.818203330039978,0.010472203197257427,0.023232798148829267,0.004028789699924377,3.1430787357606205,0.3017130702758785,0.03731343283582089,0.9402985074626866,0.19479355161547318
3257,0.6153846153846154,2,11,1.5,0.11538461538461539,0.8447703123092651,0.9377818703651428,0.01676335475861975,0.04255851759591492,0.0016564445550778415,7.217225674099939,0.556926651932955,0.19230769230769232,0.8846153846153846,0.3438701080022115
3258,0.2,1,9,2.5,0.058823529411764705,0.7032472982126123,0.833958625793457,0.05160363349142588,0.17278144989488864,0.008140750757819,11.073353730957907,0.19315734522394865,0.058823529411764705,0.9411764705882353,0.18235385789432862
3259,1.0,1,4,128.0,0.7876923076923077,0.8926331899716304,0.9408957362174988,0.058148244904950463,0.21040069986270282,0.02735136451277261,9.665192751673159,0.06326941582752266,0.03076923076923077,0.2123076923076923,0.3557796308920183
3260,0.7808219178082192,3,27,10.5,0.2876712328767123,0.7183219298981783,0.8711535930633545,0.01662369687303579,0.08793715361279097,0.000946362723856747,8.066854877198615,0.19258717523346797,0.0684931506849315,0.7123287671232876,0.24558079302457103
3262,0.8611111111111112,2,30,3.5,0.09722222222222222,0.8418875913466176,0.9505695700645447,0.04541045659074841,0.26239762649624243,0.0031932934848471674,14.812732126061633,0.1870189566604398,0.06944444444444445,0.9027777777777778,0.21577026336741395
3263,0.3333333333333333,1,22,3.0,0.05263157894736842,0.7809292532895741,0.9138555526733398,0.026589197729459328,0.08005540134638131,0.002135052937088681,8.82911387953188,0.5103689253585502,0.043859649122807015,0.9473684210526316,0.24991492745111105
3264,0.9463414634146341,2,47,17.5,0.17073170731707318,0.8155710322340739,0.912548840045929,0.01248736909509903,0.39052859433695025,0.0008996209072058806,11.265342532657296,0.22984992954436978,0.024390243902439025,0.8292682926829268,0.22074466513422894
3265,0.6721311475409836,1,4,18.0,0.5901639344262295,0.8831668205377532,0.9328451156616211,0.15842159807309922,0.2322529471235088,0.07739318823388816,17.71771335084811,0.3187667613850915,0.05295437227602033,0.4098360655737705,0.3649511078746468
3266,0.75,1,6,1.5,0.25,0.851502173476749,0.9331597089767456,0.006961120750733395,0.016655063649523072,0.0017223790217606146,2.3400785738236056,0.6522575673579395,0.41666666666666663,0.75,0.48734350615976685
3267,0.20388349514563106,1,14,1.5,0.02912621359223301,0.7644403605234056,0.9186326265335083,0.03867704934490198,0.17414984846409648,0.0031267767227456957,4.473145319107848,0.3936729963443488,0.04854368932038834,0.970873786407767,0.22009968247359418
3268,0.3387096774193548,1,36,1.0,0.016129032258064516,0.8189462139492943,0.9189801216125488,0.01026466610066133,0.16668371616135008,0.0003799650669630395,0.0,0.554501533951355,0.08064516129032258,0.9838709677419355,0.27003256146331034
3269,0.5405405405405406,3,39,4.0,0.05405405405405406,0.8100146144628525,0.9268717765808105,0.02833525277655406,0.38708437324058276,0.0038537256930575897,10.906150604907282,0.42987727577300044,0.033783783783783786,0.9459459459459459,0.234504674351055
3270,0.35443037974683544,2,16,3.0,0.0759493670886076,0.8373467773199081,0.9290452003479004,0.03337425227797293,0.3664987341230355,0.0017357412883778048,4.176360365168655,0.28365373022026896,0.379746835443038,0.9240506329113924,0.3532188385914071
3271,0.4444444444444444,1,22,6.0,0.14814814814814814,0.7963539130157895,0.9392610192298889,0.0035039359901237357,0.006417238561211712,0.0006385007120870654,4.71494001077535,0.9506271735403604,0.06172839506172839,0.8518518518518519,0.37130691672216887
3272,0.17346938775510204,1,20,6.0,0.04081632653061224,0.7151267867462308,0.8783871531486511,0.04499651023595487,0.11480893490818868,0.016994731430087385,14.665682452576945,0.425016512101694,0.017006802721088433,0.9591836734693877,0.20927912315336186
3273,0.7058823529411765,1,5,15.0,0.5882352941176471,0.9051770998371972,0.9348294138908386,0.10453215877699316,0.13936196733130155,0.06063463216090901,24.350044067904655,0.4830752551391739,0.07052898651660965,0.4117647058823529,0.40766203413947
3274,0.37362637362637363,2,13,5.5,0.12087912087912088,0.7747407906195697,0.9032250642776489,0.025500958418409193,0.11349392751756872,0.0025606300330329648,8.481099519911728,0.14090602797048657,0.05494505494505495,0.8791208791208791,0.19659012638483497
3275,0.8888888888888888,2,9,6.0,0.4444444444444444,0.9163209026058515,0.9429246783256531,0.00456669594912924,0.00833272343557667,0.0027150269510638745,4.366426613198008,0.974028639877287,0.7407407407407407,0.5555555555555556,0.7396612707737426
2975,1.0,1,2,37.0,0.961038961038961,0.9187172155875665,0.9477609992027283,0.14908897306533436,0.22285487819413313,0.0646261618015254,19.24077241628736,0.6176917156049923,0.1425245044738635,0.038961038961038974,0.5586154675084191
2976,0.9722222222222222,1,7,11.0,0.6111111111111112,0.875495423589434,0.9210536479949951,0.015129362157932048,0.027538060681540834,0.005585602176745204,8.090641489434816,1.0,0.41666666666666663,0.38888888888888884,0.6507687579828595
2977,0.976401179941003,1,2,329.5,0.971976401179941,0.9209658588167404,0.9510916471481323,0.07455873019034191,0.1206219249508512,0.024109418845646154,13.619913272808747,0.3277385204435995,0.022123893805309734,0.028023598820059004,0.4555362407283401
2978,1.0,1,1,70.5,1.0,0.9315298795700073,0.945153534412384,0.06902783437746826,0.08379813925116593,0.05709324750859269,3.5906019402859983,0.5017956819751894,1.0,0.0,0.890088618330539
2979,0.9864864864864865,2,8,59.5,0.8040540540540541,0.8282714384059383,0.9355600476264954,0.05587202604569586,0.10911239731102493,0.0021277352521235095,19.541515631580513,1.0,0.033783783783783786,0.19594594594594594,0.5387677427879178
2980,1.0,2,15,2.5,0.2,0.8585989260673523,0.9398612380027771,0.014020253546077409,0.04068249219495595,0.001278221318562486,5.735689720647122,1.0,0.2,0.8,0.45878983891010283
2981,1.368421052631579,2,48,9.0,0.23684210526315788,0.8481405629561498,0.9408063888549805,0.00650734980394937,0.04122796126072192,0.00016836285561989684,12.12062945260165,1.0,0.06578947368421052,0.7631578947368421,0.41274740023289613
2982,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795621658274291,0.0,1.0,0.1591243316548582
2984,0.9861111111111112,1,1,35.5,0.9861111111111112,0.9024975786746388,0.9321251511573792,0.06207728611548057,0.101007613586804,0.035371058783639775,12.70294043366117,0.5816160491516842,1.0,0.01388888888888884,0.8982256244093104
2985,0.5800604229607251,2,157,5.0,0.015105740181268883,0.7739464944849411,0.9338757395744324,0.006500372260904323,0.18812131612956565,0.00035530543326611763,6.750438749881665,1.0,0.007552870090634441,0.9848942598187311,0.3228895572543122
2987,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64919669494766,0.0,1.0,0.129839338989532
2988,0.7577639751552795,1,3,58.0,0.7204968944099379,0.8649722293752139,0.9325790405273438,0.4531843784385474,0.9449649714629283,0.23990031393562758,39.45226771410266,0.36355098604550995,0.0031055900621118015,0.2795031055900621,0.3838224912427133
2989,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3344176401318544,0.0,1.0,0.06688352802637088
2992,0.647887323943662,2,17,10.0,0.28169014084507044,0.8207706536935724,0.9349924325942993,0.03627510007494397,0.23138555164063696,0.003979218217102572,18.619961725671615,0.3598688818732441,0.07042253521126761,0.7183098591549295,0.2936809237244593
2993,0.13432835820895522,1,5,2.5,0.07462686567164178,0.6733887725406222,0.74932461977005,0.029955433610309563,0.12188844967912398,0.008800310781484768,13.408107716407015,0.31503675613798826,0.07462686567164178,0.9253731343283582,0.21252312979525817
2994,0.8181818181818182,2,3,14.0,0.6363636363636364,0.767884792553054,0.8863974213600159,0.004957915965049472,0.0073788546062345025,0.002841508074736036,6.2352255827368745,0.36854833826670497,1.0,0.36363636363636365,0.7479832956272081
2700,0.6220472440944882,2,20,8.0,0.12598425196850394,0.7797628950469101,0.9292612671852112,0.03788741595506407,0.08496758899741695,0.003317070002388256,15.001403144743408,0.9225720234888136,0.03937007874015748,0.8740157480314961,0.3487229334429882
2701,0.15254237288135594,1,7,1.0,0.03389830508474576,0.8171359035703871,0.9179667234420776,0.036124776573019546,0.047560247232422304,0.0014512010825587865,0.0,0.9267843218690134,0.0847457627118644,0.9661016949152542,0.35030013126529297
2703,0.9891304347826086,1,1,45.5,0.9891304347826086,0.8788464514763801,0.9350292086601257,0.051692874523147164,0.08645608014134877,0.020548172390241717,9.96726360229152,0.7800481314692351,1.0,0.010869565217391353,0.9351192027109563
2704,0.8333333333333334,1,13,10.0,0.18518518518518517,0.8965291612678103,0.9424352049827576,0.09003131982623726,0.20839391731005621,0.03139069958647844,15.913639282273067,0.5976776668407687,0.046296296296296294,0.8148148148148149,0.3188297223731401
2705,0.8,2,16,3.0,0.15,0.8094605281949043,0.9152889251708984,0.05166301004921489,0.23026276154689068,0.014744901822415085,12.453903221268199,0.3900776134488603,0.125,0.85,0.2869346019190077
2706,0.5348837209302325,1,9,3.0,0.13953488372093023,0.7988374570141668,0.9075772166252136,0.016282129561381097,0.06985050903199037,0.006111529588626689,6.612352177775436,0.9021342701277708,0.11627906976744186,0.8604651162790697,0.3816478214148885
2707,0.5617977528089888,1,17,3.5,0.07865168539325842,0.8707160151004791,0.9390297532081604,0.01588390646973962,0.028674129710393053,0.002689144024728651,7.055946787854837,0.9424501569609075,0.056179775280898875,0.9213483146067416,0.3612322651179275
2694,0.8484848484848485,2,13,2.5,0.15151515151515152,0.8671229332685471,0.9418075680732727,0.050952178795936776,0.20138733112882795,0.005574986497988907,7.536286187055717,0.5145179386062194,0.6060606060606061,0.8484848484848485,0.5132750580145563
2695,0.9928571428571429,1,5,59.5,0.85,0.9078189400460223,0.947715699672699,0.04833634740886894,0.14191334316832332,0.02370080280625502,14.547096227264227,0.7244965785055077,0.07142857142857142,0.15000000000000002,0.5221435852794335
2697,0.9099099099099099,1,20,11.0,0.1981981981981982,0.8294619026750621,0.9122802019119263,0.006251801158434256,0.01277824965476468,0.0016579748278882252,3.8850321296216372,0.8302791325446472,0.04504504504504504,0.8018018018018018,0.35804267947775636
2698,0.28634361233480177,1,13,10.0,0.0881057268722467,0.8360709777245154,0.9429293274879456,0.08407419094610605,0.45639088911947856,0.0168240798920868,16.146355923609065,0.9494178709333949,0.022026431718061675,0.9118942731277533,0.34613122525064266
2699,1.2142857142857142,2,19,9.0,0.2571428571428571,0.8909050492679371,0.9289202094078064,0.012110801896044061,0.01941014140056479,0.007033282918119071,6.4262383125039,0.8997705222444581,0.07142857142857142,0.7428571428571429,0.406447004696225
2708,1.0,1,1,4.5,1.0,0.942999952369266,0.949232816696167,0.12106772540542453,0.12797690145814816,0.11030847976422063,12.144448438321124,0.45719442692571033,1.0,0.0,0.882888878240532
2709,0.05,1,1,0.5,0.05,0.6468480229377747,0.6468480229377747,0.20377700779260532,0.20377700779260532,0.20377700779260532,0.0,0.32931062883879303,0.025000000000000005,0.95,0.18538932920842482
2711,1.0,1,1,10.5,1.0,0.8818983974910918,0.9212086200714111,0.4069293015679264,0.669294943948949,0.17737514700395982,24.42664257123625,0.4017329979310196,0.5,0.0,0.6626313592098676
2712,1.0,1,1,9.5,1.0,0.8638101345614383,0.9160662293434143,0.06318141025780503,0.07722508708471092,0.046731656162269535,11.796716454352286,0.5703759553946119,1.0,0.0,0.8936467112631381
2715,1.0,1,1,31.0,1.0,0.8935397469228313,0.9248705506324768,0.057922580809300885,0.07574408434985863,0.04912659943928446,7.639984454143871,0.39912498874247815,1.0,0.0,0.8638559597869203
2473,0.6451612903225806,1,10,4.5,0.2903225806451613,0.7197730571031571,0.8743628859519958,0.014743742454883343,0.02500533511486955,0.0073182248104388435,7.428764652420212,0.7009162939153479,0.16129032258064516,0.7096774193548387,0.3852459915420915
2474,0.85,1,2,8.0,0.8,0.910336526001201,0.9323098063468933,0.13211165893134433,0.19035021521789935,0.11145621672861226,25.89046663216375,0.40543647316716364,1.0,0.19999999999999996,0.8176377735336129
2475,0.7254098360655737,1,31,25.5,0.20901639344262296,0.877924281325044,0.9446104764938354,0.03166216807013495,0.09459601531385586,0.0023615557150483326,13.203305854183373,1.0,0.020491803278688527,0.790983606557377,0.3921394618708878
2477,0.3316831683168317,1,10,21.5,0.21287128712871287,0.8036153129677275,0.9242962002754211,0.32706797021937173,0.7390053229293023,0.09867023139825869,30.721656235365614,0.3566274609210518,0.011418182877658589,0.7871287128712872,0.24965288406261113
2478,0.9765625,2,18,28.0,0.4375,0.9047333612442017,0.9433363676071167,0.0072442206791130575,0.013435385564234821,0.0043621474117241455,10.594474512941037,1.0,0.0390625,0.5625,0.4607100041866302
2479,0.45,1,5,1.5,0.15,0.7036957343419393,0.8091356754302979,0.05361911995768666,0.07930318268939546,0.03456992817160286,9.275179629300219,0.9752980969057881,0.25,0.85,0.4381139795324485
