child_id,timepoint_norm,n_segments,status
K6O1J5K7Z0,36_month,200,ok
L0C6T6H2C6,14_month,63,ok
L0C6T6H2C6,36_month,114,ok
L3F0P2N3D1,14_month,68,ok
L3F0P2N3D1,36_month,38,ok
L4K0P3T4Q8,14_month,133,ok
L4M1H7J7G3,14_month,98,ok
L4M1H7J7G3,36_month,200,ok
L5V8G4A3K7,14_month,157,ok
L5V8G4A3K7,36_month,143,ok
M0P5V8K9N0,36_month,8,ok
M2N1C8G1C8,14_month,13,ok
M4R4B8C7G8,14_month,34,ok
M4R4B8C7G8,36_month,41,ok
M5H7X4O2M2,14_month,97,ok
M5H7X4O2M2,36_month,18,ok
M5O1K4W9O1,14_month,51,ok
M5O1K4W9O1,36_month,44,ok
M5Y0K3C9L0,14_month,14,ok
M5Y0K3C9L0,36_month,52,ok
N1B1A2T8S1,14_month,51,ok
N1B1A2T8S1,36_month,47,ok
N2Z6J3E5Q5,14_month,55,ok
N2Z6J3E5Q5,36_month,107,ok
N3Z3R3A7F9,14_month,16,ok
N5I9D3R2M1,14_month,117,ok
N5I9D3R2M1,36_month,100,ok
N6O9P4J0Q2,14_month,50,ok
O2U2C6W2S9,14_month,77,ok
O2U2C6W2S9,36_month,53,ok
O6F1J9U1J2,14_month,28,ok
O6F1J9U1J2,36_month,46,ok
O7X6W5O8E0,14_month,200,ok
O7X6W5O8E0,36_month,200,ok
Q0Q8H5A0D0,36_month,12,ok
Q1Q3T1Z7G6,14_month,6,ok
Q1Q3T1Z7G6,36_month,29,ok
Q9W9P7Z3J7,14_month,21,ok
Q9W9P7Z3J7,36_month,50,ok
R4O0P4P3J4,14_month,20,ok
R4O0P4P3J4,36_month,90,ok
R6R8Q6A7K0,14_month,46,ok
R6R8Q6A7K0,36_month,145,ok
R9U8Y4A8U0,14_month,2,ok
R9U8Y4A8U0,36_month,8,ok
S0M6Z7D5X7,14_month,168,ok
S0M6Z7D5X7,36_month,192,ok
S2C4T1Y7V7,14_month,124,ok
S2C4T1Y7V7,36_month,73,ok
S4C2W1M7Q0,14_month,21,ok
S4C2W1M7Q0,36_month,200,ok
S4O9O2E5Z0,14_month,51,ok
S4O9O2E5Z0,36_month,74,ok
S6T9X3C8Y2,14_month,53,ok
S6T9X3C8Y2,36_month,16,ok
S6U9Q8G6M0,14_month,15,ok
S9B3J7I4R1,14_month,20,ok
S9B3J7I4R1,36_month,167,ok
S9D2T7Y9B1,14_month,52,ok
S9D2T7Y9B1,36_month,17,ok
T1G8F8W8Y8,14_month,53,ok
T1G8F8W8Y8,36_month,135,ok
T4J4L5S2E8,14_month,67,ok
T8P2Z1M9O9,14_month,33,ok
T8P2Z1M9O9,36_month,29,ok
V7D7K3H8B4,14_month,52,ok
V7D7K3H8B4,36_month,77,ok
V7G3E2O2E6,14_month,19,ok
V9X2Q7S1E1,14_month,40,ok
V9X2Q7S1E1,36_month,19,ok
W2E0Z9B7Z8,14_month,14,ok
W2E0Z9B7Z8,36_month,107,ok
W3P0N4W0X9,14_month,71,ok
W3P0N4W0X9,36_month,146,ok
W4O4B5W7K0,14_month,19,ok
W4O4B5W7K0,36_month,116,ok
W7P7J6H1H6,14_month,30,ok
W9K7Y8Y0V6,36_month,200,ok
W9S0D6Q7Z5,14_month,62,ok
X1U1P0D1X3,14_month,20,ok
X1U1P0D1X3,36_month,53,ok
X2N4R2N5V8,36_month,51,ok
X2X9M4V2R1,14_month,9,ok
X2X9M4V2R1,36_month,11,ok
X4U5U5O9X3,14_month,29,ok
X4U5U5O9X3,36_month,76,ok
Y4I9I1A3H1,14_month,38,ok
Y4I9I1A3H1,36_month,36,ok
Y5C5R8P9Z5,14_month,11,ok
Z1J6X4Y3Z4,14_month,51,ok
Z7F0A0C7J7,14_month,32,ok
Z7F0A0C7J7,36_month,18,ok
Z7I5F2E1L4,14_month,43,ok
Z7I5F2E1L4,36_month,40,ok
